"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Astrocytes_microglia","23","yellowgreen",78,"ATG2A",0.552,100
"T0","Astrocytes_microglia","23","yellowgreen",78,"FXYD1",0.516,99
"T0","Astrocytes_microglia","23","yellowgreen",78,"RUVBL1",0.514,98
"T0","Astrocytes_microglia","23","yellowgreen",78,"CHEK2",0.46,97
"T0","Astrocytes_microglia","23","yellowgreen",78,"TEPSIN",0.456,95
"T0","Astrocytes_microglia","23","yellowgreen",78,"RPA2",0.453,94
"T0","Astrocytes_microglia","23","yellowgreen",78,"POFUT2",0.433,93
"T0","Astrocytes_microglia","23","yellowgreen",78,"MLH1",0.419,91
"T0","Astrocytes_microglia","23","yellowgreen",78,"CLSTN3",0.414,90
"T0","Astrocytes_microglia","23","yellowgreen",78,"GOLGA8N",0.401,88
"T0","Astrocytes_microglia","23","yellowgreen",78,"CD99L2",0.401,89
"T0","Astrocytes_microglia","23","yellowgreen",78,"INTS7",0.4,86
"T0","Astrocytes_microglia","23","yellowgreen",78,"MRPL13",0.39,85
"T0","Astrocytes_microglia","23","yellowgreen",78,"SPOUT1",0.387,84
"T0","Astrocytes_microglia","23","yellowgreen",78,"ZNF283",0.384,82
"T0","Astrocytes_microglia","23","yellowgreen",78,"AL158152.2",0.383,81
"T0","Astrocytes_microglia","23","yellowgreen",78,"NBPF15",0.382,80
"T0","Astrocytes_microglia","23","yellowgreen",78,"IKZF5",0.381,78
"T0","Astrocytes_microglia","23","yellowgreen",78,"FASTKD2",0.379,76
"T0","Astrocytes_microglia","23","yellowgreen",78,"MRPS9",0.379,77
"T0","Astrocytes_microglia","23","yellowgreen",78,"SAR1A",0.373,75
"T0","Astrocytes_microglia","23","yellowgreen",78,"AC011092.2",0.37,73
"T0","Astrocytes_microglia","23","yellowgreen",78,"RABEPK",0.366,72
"T0","Astrocytes_microglia","23","yellowgreen",78,"PCED1A",0.362,71
"T0","Astrocytes_microglia","23","yellowgreen",78,"HEPN1",0.359,69
"T0","Astrocytes_microglia","23","yellowgreen",78,"TIMM44",0.356,67
"T0","Astrocytes_microglia","23","yellowgreen",78,"ELK3",0.356,68
"T0","Astrocytes_microglia","23","yellowgreen",78,"AL390728.6",0.355,65
"T0","Astrocytes_microglia","23","yellowgreen",78,"DUSP10",0.351,64
"T0","Astrocytes_microglia","23","yellowgreen",78,"AC090907.2",0.35,62
"T0","Astrocytes_microglia","23","yellowgreen",78,"UFSP2",0.35,63
"T0","Astrocytes_microglia","23","yellowgreen",78,"ABCB9",0.347,60
"T0","Astrocytes_microglia","23","yellowgreen",78,"EMC10",0.344,59
"T0","Astrocytes_microglia","23","yellowgreen",78,"AL450998.2",0.343,58
"T0","Astrocytes_microglia","23","yellowgreen",78,"SLC35F5",0.341,56
"T0","Astrocytes_microglia","23","yellowgreen",78,"AC009126.1",0.338,55
"T0","Astrocytes_microglia","23","yellowgreen",78,"TUBGCP5",0.337,54
"T0","Astrocytes_microglia","23","yellowgreen",78,"SUPT6H",0.332,51
"T0","Astrocytes_microglia","23","yellowgreen",78,"MRPS5",0.332,52
"T0","Astrocytes_microglia","23","yellowgreen",78,"NIPA2",0.33,50
"T0","Astrocytes_microglia","23","yellowgreen",78,"SLC1A5",0.327,49
"T0","Astrocytes_microglia","23","yellowgreen",78,"AC010168.1",0.325,47
"T0","Astrocytes_microglia","23","yellowgreen",78,"LINC01896",0.324,46
"T0","Astrocytes_microglia","23","yellowgreen",78,"KMT5A",0.322,45
"T0","Astrocytes_microglia","23","yellowgreen",78,"GTF2H3",0.317,43
"T0","Astrocytes_microglia","23","yellowgreen",78,"CEP295",0.316,42
"T0","Astrocytes_microglia","23","yellowgreen",78,"FOXK1",0.313,41
"T0","Astrocytes_microglia","23","yellowgreen",78,"ZNF431",0.312,38
"T0","Astrocytes_microglia","23","yellowgreen",78,"VIPAS39",0.312,39
"T0","Astrocytes_microglia","23","yellowgreen",78,"HEATR1",0.31,36
"T0","Astrocytes_microglia","23","yellowgreen",78,"IFIT3",0.31,37
