"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"HSP90AA1",0.583,100
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"HSP90AB1",0.569,100
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"HSPA8",0.488,100
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"VPS35",0.468,99
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"SERPINI1",0.464,99
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"PCSK2",0.435,99
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"SARAF",0.43,98
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"APP",0.415,98
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"SPP1",0.411,97
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"KIFAP3",0.411,98
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"PLD3",0.399,96
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"LDHA",0.399,97
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"SCG2",0.394,96
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"CLU",0.386,96
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"HSPA5",0.38,95
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"MDH1",0.367,95
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"DDX24",0.365,95
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"APLP2",0.358,94
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"LDHB",0.355,94
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"SCG3",0.354,94
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"CANX",0.352,93
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"CHGB",0.344,93
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"ENO1",0.339,92
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"PTPRO",0.336,92
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"XRCC5",0.332,92
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"NCDN",0.33,91
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"ALCAM",0.327,91
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"SERINC1",0.319,91
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"SYT4",0.316,90
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"TMEM59L",0.307,90
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"PSAP",0.304,90
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"VGF",0.3,89
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"TUBB4B",0.299,89
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"STAT1",0.297,88
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"ASAH1",0.289,88
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"ARNT2",0.289,88
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"HSPD1",0.285,87
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"EPRS",0.283,87
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"EIF4G1",0.282,86
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"PDIA3",0.282,86
"T1","GABA_neurons_expressing_GABA_receptors","13","yellow",275,"DNAJA1",0.282,87
