"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Connective_tissue_cells","21","yellowgreen",93,"BRAP",0.506,100
"T0","Connective_tissue_cells","21","yellowgreen",93,"PIP5K1C",0.446,99
"T0","Connective_tissue_cells","21","yellowgreen",93,"PRTFDC1",0.426,98
"T0","Connective_tissue_cells","21","yellowgreen",93,"LOXL4",0.417,97
"T0","Connective_tissue_cells","21","yellowgreen",93,"IFT81",0.414,96
"T0","Connective_tissue_cells","21","yellowgreen",93,"RCBTB2",0.406,95
"T0","Connective_tissue_cells","21","yellowgreen",93,"TANGO2",0.397,94
"T0","Connective_tissue_cells","21","yellowgreen",93,"SLC35E3",0.391,93
"T0","Connective_tissue_cells","21","yellowgreen",93,"ODR4",0.357,92
"T0","Connective_tissue_cells","21","yellowgreen",93,"IFI44",0.354,91
"T0","Connective_tissue_cells","21","yellowgreen",93,"RBX1",0.353,90
"T0","Connective_tissue_cells","21","yellowgreen",93,"PCID2",0.352,89
"T0","Connective_tissue_cells","21","yellowgreen",93,"ARHGEF6",0.349,87
"T0","Connective_tissue_cells","21","yellowgreen",93,"CDC42SE1",0.347,86
"T0","Connective_tissue_cells","21","yellowgreen",93,"SOX13",0.345,85
"T0","Connective_tissue_cells","21","yellowgreen",93,"ALKBH5",0.342,83
"T0","Connective_tissue_cells","21","yellowgreen",93,"UBA1",0.342,84
"T0","Connective_tissue_cells","21","yellowgreen",93,"PLS3",0.341,82
"T0","Connective_tissue_cells","21","yellowgreen",93,"C19orf25",0.34,81
"T0","Connective_tissue_cells","21","yellowgreen",93,"OSBPL10",0.339,80
"T0","Connective_tissue_cells","21","yellowgreen",93,"RSPH3",0.336,79
"T0","Connective_tissue_cells","21","yellowgreen",93,"MAML3",0.333,77
"T0","Connective_tissue_cells","21","yellowgreen",93,"RCOR1",0.333,78
"T0","Connective_tissue_cells","21","yellowgreen",93,"COL8A1",0.328,75
"T0","Connective_tissue_cells","21","yellowgreen",93,"HNRNPUL1",0.321,74
"T0","Connective_tissue_cells","21","yellowgreen",93,"CBFB",0.32,71
"T0","Connective_tissue_cells","21","yellowgreen",93,"XAF1",0.32,72
"T0","Connective_tissue_cells","21","yellowgreen",93,"LONRF1",0.32,73
"T0","Connective_tissue_cells","21","yellowgreen",93,"IFT43",0.318,70
"T0","Connective_tissue_cells","21","yellowgreen",93,"LIMS1",0.312,68
"T0","Connective_tissue_cells","21","yellowgreen",93,"BCL2L13",0.312,69
"T0","Connective_tissue_cells","21","yellowgreen",93,"BANP",0.31,67
"T0","Connective_tissue_cells","21","yellowgreen",93,"TLK1",0.309,66
"T0","Connective_tissue_cells","21","yellowgreen",93,"APH1B",0.307,65
"T0","Connective_tissue_cells","21","yellowgreen",93,"BTG1",0.304,64
"T0","Connective_tissue_cells","21","yellowgreen",93,"RAB40C",0.303,61
"T0","Connective_tissue_cells","21","yellowgreen",93,"ABTB2",0.303,62
"T0","Connective_tissue_cells","21","yellowgreen",93,"SP110",0.301,60
"T0","Connective_tissue_cells","21","yellowgreen",93,"PMS1",0.299,59
