"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T1","DA_neurons","6","yellow",258,"DNER",0.547,100
"T1","DA_neurons","6","yellow",258,"SLC18A2",0.504,100
"T1","DA_neurons","6","yellow",258,"SERINC1",0.49,100
"T1","DA_neurons","6","yellow",258,"HSP90AA1",0.482,99
"T1","DA_neurons","6","yellow",258,"NSF",0.475,99
"T1","DA_neurons","6","yellow",258,"CLTC",0.459,99
"T1","DA_neurons","6","yellow",258,"SLC6A3",0.447,98
"T1","DA_neurons","6","yellow",258,"RTN4",0.433,98
"T1","DA_neurons","6","yellow",258,"NEFH",0.41,97
"T1","DA_neurons","6","yellow",258,"SYT1",0.407,97
"T1","DA_neurons","6","yellow",258,"ATP1B1",0.405,97
"T1","DA_neurons","6","yellow",258,"SERPINI1",0.381,96
"T1","DA_neurons","6","yellow",258,"STXBP1",0.38,96
"T1","DA_neurons","6","yellow",258,"SV2C",0.379,95
"T1","DA_neurons","6","yellow",258,"SLC2A13",0.377,95
"T1","DA_neurons","6","yellow",258,"DNM1",0.363,95
"T1","DA_neurons","6","yellow",258,"ATP6V1A",0.361,94
"T1","DA_neurons","6","yellow",258,"PLD3",0.356,94
"T1","DA_neurons","6","yellow",258,"RTN3",0.349,93
"T1","DA_neurons","6","yellow",258,"ANXA6",0.348,93
"T1","DA_neurons","6","yellow",258,"PTPRN",0.344,93
"T1","DA_neurons","6","yellow",258,"ANK2",0.343,92
"T1","DA_neurons","6","yellow",258,"PRNP",0.343,92
"T1","DA_neurons","6","yellow",258,"SCD5",0.342,92
"T1","DA_neurons","6","yellow",258,"ATP6V1B2",0.34,91
"T1","DA_neurons","6","yellow",258,"GRIN1",0.338,90
"T1","DA_neurons","6","yellow",258,"NDRG4",0.338,91
"T1","DA_neurons","6","yellow",258,"PREPL",0.333,90
"T1","DA_neurons","6","yellow",258,"SCG2",0.331,90
"T1","DA_neurons","6","yellow",258,"PSAP",0.327,89
"T1","DA_neurons","6","yellow",258,"SV2A",0.326,89
