"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T1","Oligodendrocytes","3","yellow",195,"HSPH1",0.46,100
"T1","Oligodendrocytes","3","yellow",195,"HSPA4L",0.37,100
"T1","Oligodendrocytes","3","yellow",195,"HSPD1",0.359,99
"T1","Oligodendrocytes","3","yellow",195,"DNAJA4",0.322,99
"T1","Oligodendrocytes","3","yellow",195,"HSPA1A",0.315,98
"T1","Oligodendrocytes","3","yellow",195,"XPO1",0.308,98
"T1","Oligodendrocytes","3","yellow",195,"DNAJB1",0.301,97
"T1","Oligodendrocytes","3","yellow",195,"P4HA1",0.265,97
"T1","Oligodendrocytes","3","yellow",195,"ARRDC3",0.261,96
"T1","Oligodendrocytes","3","yellow",195,"PTGES3",0.251,96
"T1","Oligodendrocytes","3","yellow",195,"STIP1",0.245,95
"T1","Oligodendrocytes","3","yellow",195,"CBFB",0.244,95
"T1","Oligodendrocytes","3","yellow",195,"SLC44A2",0.23,94
"T1","Oligodendrocytes","3","yellow",195,"HSPA4",0.228,94
"T1","Oligodendrocytes","3","yellow",195,"TOB2",0.226,93
"T1","Oligodendrocytes","3","yellow",195,"SPEN",0.225,93
"T1","Oligodendrocytes","3","yellow",195,"RRAGD",0.224,92
"T1","Oligodendrocytes","3","yellow",195,"SLC31A2",0.21,92
"T1","Oligodendrocytes","3","yellow",195,"PNN",0.205,91
"T1","Oligodendrocytes","3","yellow",195,"NSUN2",0.204,91
"T1","Oligodendrocytes","3","yellow",195,"TENT4B",0.202,90
"T1","Oligodendrocytes","3","yellow",195,"TIPARP",0.188,90
"T1","Oligodendrocytes","3","yellow",195,"ARNT",0.187,89
"T1","Oligodendrocytes","3","yellow",195,"POLR2A",0.185,89
"T1","Oligodendrocytes","3","yellow",195,"LINC00632",0.184,88
"T1","Oligodendrocytes","3","yellow",195,"SOX2",0.178,88
"T1","Oligodendrocytes","3","yellow",195,"ATP6V0A1",0.173,87
"T1","Oligodendrocytes","3","yellow",195,"AL662796.1",0.17,87
"T1","Oligodendrocytes","3","yellow",195,"MXD1",0.168,86
"T1","Oligodendrocytes","3","yellow",195,"PELI1",0.168,86
"T1","Oligodendrocytes","3","yellow",195,"BAZ2A",0.167,85
"T1","Oligodendrocytes","3","yellow",195,"USP22",0.167,85
"T1","Oligodendrocytes","3","yellow",195,"UBL3",0.163,84
"T1","Oligodendrocytes","3","yellow",195,"ACSL3",0.161,83
"T1","Oligodendrocytes","3","yellow",195,"PPM1D",0.16,82
"T1","Oligodendrocytes","3","yellow",195,"MCU",0.16,83
"T1","Oligodendrocytes","3","yellow",195,"NAA16",0.159,81
"T1","Oligodendrocytes","3","yellow",195,"SESN3",0.159,82
"T1","Oligodendrocytes","3","yellow",195,"ZNF483",0.158,81
"T1","Oligodendrocytes","3","yellow",195,"FKBP4",0.156,80
"T1","Oligodendrocytes","3","yellow",195,"CWF19L2",0.155,80
"T1","Oligodendrocytes","3","yellow",195,"SERPINI1",0.153,79
"T1","Oligodendrocytes","3","yellow",195,"UBE2B",0.152,79
"T1","Oligodendrocytes","3","yellow",195,"SLK",0.15,78
"T1","Oligodendrocytes","3","yellow",195,"NUMA1",0.149,78
"T1","Oligodendrocytes","3","yellow",195,"KLF7",0.148,77
"T1","Oligodendrocytes","3","yellow",195,"KDM3A",0.148,77
"T1","Oligodendrocytes","3","yellow",195,"RNMT",0.143,76
"T1","Oligodendrocytes","3","yellow",195,"DPM1",0.141,74
"T1","Oligodendrocytes","3","yellow",195,"PRMT3",0.141,75
"T1","Oligodendrocytes","3","yellow",195,"ZNF331",0.141,75
"T1","Oligodendrocytes","3","yellow",195,"USPL1",0.141,76
