"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Microglia","19","yellow",206,"ATG13",0.43,100
"T0","Microglia","19","yellow",206,"MLXIPL",0.421,100
"T0","Microglia","19","yellow",206,"AL137145.2",0.377,100
"T0","Microglia","19","yellow",206,"PIK3CG",0.354,99
"T0","Microglia","19","yellow",206,"PIP5K1B",0.349,99
"T0","Microglia","19","yellow",206,"NUP85",0.344,98
"T0","Microglia","19","yellow",206,"EVI2B",0.338,98
"T0","Microglia","19","yellow",206,"FAM53C",0.326,97
"T0","Microglia","19","yellow",206,"SF3B2",0.324,97
"T0","Microglia","19","yellow",206,"ZNF81",0.319,96
"T0","Microglia","19","yellow",206,"TMBIM1",0.318,96
"T0","Microglia","19","yellow",206,"VEZF1",0.314,95
"T0","Microglia","19","yellow",206,"BDP1",0.312,95
"T0","Microglia","19","yellow",206,"GMIP",0.306,94
"T0","Microglia","19","yellow",206,"RPRD1B",0.304,94
"T0","Microglia","19","yellow",206,"CCP110",0.303,93
"T0","Microglia","19","yellow",206,"SMG9",0.299,92
"T0","Microglia","19","yellow",206,"NDUFS2",0.299,93
"T0","Microglia","19","yellow",206,"TRIM66",0.297,92
"T0","Microglia","19","yellow",206,"CIAO1",0.294,91
"T0","Microglia","19","yellow",206,"ZRANB1",0.292,90
"T0","Microglia","19","yellow",206,"FBRSL1",0.292,91
"T0","Microglia","19","yellow",206,"JUN",0.291,90
"T0","Microglia","19","yellow",206,"SERPINB1",0.289,89
"T0","Microglia","19","yellow",206,"PTBP1",0.289,89
"T0","Microglia","19","yellow",206,"XPC",0.287,88
"T0","Microglia","19","yellow",206,"CCDC146",0.287,88
"T0","Microglia","19","yellow",206,"PER3",0.286,87
"T0","Microglia","19","yellow",206,"TCP11L1",0.286,87
"T0","Microglia","19","yellow",206,"VDAC1",0.281,86
"T0","Microglia","19","yellow",206,"RAB4A",0.28,86
"T0","Microglia","19","yellow",206,"AC079015.1",0.277,85
"T0","Microglia","19","yellow",206,"GKAP1",0.277,85
"T0","Microglia","19","yellow",206,"HEXB",0.275,84
"T0","Microglia","19","yellow",206,"TBC1D19",0.272,84
"T0","Microglia","19","yellow",206,"BTG2",0.271,83
"T0","Microglia","19","yellow",206,"GABARAPL1",0.27,83
"T0","Microglia","19","yellow",206,"PPP6C",0.268,81
"T0","Microglia","19","yellow",206,"GPR132",0.268,82
"T0","Microglia","19","yellow",206,"DEF6",0.268,82
"T0","Microglia","19","yellow",206,"UBN1",0.267,80
"T0","Microglia","19","yellow",206,"MADD",0.267,81
"T0","Microglia","19","yellow",206,"EIF4H",0.266,80
"T0","Microglia","19","yellow",206,"LPCAT1",0.265,80
"T0","Microglia","19","yellow",206,"TP53INP1",0.264,79
"T0","Microglia","19","yellow",206,"NUP133",0.263,78
"T0","Microglia","19","yellow",206,"ACLY",0.263,79
"T0","Microglia","19","yellow",206,"ARHGEF9",0.261,78
"T0","Microglia","19","yellow",206,"AGAP6",0.26,77
"T0","Microglia","19","yellow",206,"INTS9",0.26,77
"T0","Microglia","19","yellow",206,"DYNLRB1",0.258,76
"T0","Microglia","19","yellow",206,"BEX4",0.257,76
"T0","Microglia","19","yellow",206,"RNF19B",0.255,75
"T0","Microglia","19","yellow",206,"SIGLEC8",0.253,75
"T0","Microglia","19","yellow",206,"ILKAP",0.252,74
"T0","Microglia","19","yellow",206,"AKIRIN1",0.25,73
"T0","Microglia","19","yellow",206,"DAGLB",0.25,74
"T0","Microglia","19","yellow",206,"NPAT",0.245,73
"T0","Microglia","19","yellow",206,"BSDC1",0.244,72
"T0","Microglia","19","yellow",206,"CSE1L",0.243,72
"T0","Microglia","19","yellow",206,"ZSWIM8",0.241,70
"T0","Microglia","19","yellow",206,"PAFAH1B2",0.241,71
"T0","Microglia","19","yellow",206,"FAM177B",0.241,71
"T0","Microglia","19","yellow",206,"ATF6B",0.238,69
"T0","Microglia","19","yellow",206,"CHCHD10",0.238,70
"T0","Microglia","19","yellow",206,"CCT3",0.237,68
"T0","Microglia","19","yellow",206,"CLCN7",0.237,68
"T0","Microglia","19","yellow",206,"KIAA0100",0.237,69
"T0","Microglia","19","yellow",206,"RBM19",0.236,66
"T0","Microglia","19","yellow",206,"MRPS25",0.236,67
"T0","Microglia","19","yellow",206,"AIDA",0.236,67
"T0","Microglia","19","yellow",206,"MRE11",0.235,65
"T0","Microglia","19","yellow",206,"ILF3",0.235,65
"T0","Microglia","19","yellow",206,"PSMD4",0.235,66
"T0","Microglia","19","yellow",206,"CD300A",0.231,64
"T0","Microglia","19","yellow",206,"RBFOX2",0.23,63
"T0","Microglia","19","yellow",206,"PRELID2",0.23,64
"T0","Microglia","19","yellow",206,"EIF1AX",0.229,62
"T0","Microglia","19","yellow",206,"ZMYM5",0.229,63
"T0","Microglia","19","yellow",206,"DDX6",0.227,61
"T0","Microglia","19","yellow",206,"GNAI2",0.227,62
"T0","Microglia","19","yellow",206,"PKNOX1",0.226,60
"T0","Microglia","19","yellow",206,"BDNF-AS",0.226,61
"T0","Microglia","19","yellow",206,"UBE2L3",0.225,60
"T0","Microglia","19","yellow",206,"SDHB",0.225,60
"T0","Microglia","19","yellow",206,"DLD",0.224,59
"T0","Microglia","19","yellow",206,"SEC14L1",0.223,58
"T0","Microglia","19","yellow",206,"AGO1",0.223,59
"T0","Microglia","19","yellow",206,"ETF1",0.222,58
"T0","Microglia","19","yellow",206,"FASTKD1",0.221,57
"T0","Microglia","19","yellow",206,"MMS22L",0.221,57
"T0","Microglia","19","yellow",206,"TRIM24",0.22,56
"T0","Microglia","19","yellow",206,"TATDN3",0.22,56
"T0","Microglia","19","yellow",206,"CHSY1",0.219,55
"T0","Microglia","19","yellow",206,"MAP7D1",0.218,54
"T0","Microglia","19","yellow",206,"MTMR2",0.218,55
"T0","Microglia","19","yellow",206,"VAC14",0.217,54
"T0","Microglia","19","yellow",206,"TNFRSF10D",0.216,52
"T0","Microglia","19","yellow",206,"TMX1",0.216,52
