"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T1","DA_like_neurons","11","yellow",198,"KCNB2",0.491,100
"T1","DA_like_neurons","11","yellow",198,"ARFGEF1",0.471,100
"T1","DA_like_neurons","11","yellow",198,"XKR4",0.449,99
"T1","DA_like_neurons","11","yellow",198,"AC022639.1",0.445,99
"T1","DA_like_neurons","11","yellow",198,"VPS13B",0.441,98
"T1","DA_like_neurons","11","yellow",198,"RIMS2",0.439,98
"T1","DA_like_neurons","11","yellow",198,"MMP16",0.418,97
"T1","DA_like_neurons","11","yellow",198,"ANK1",0.415,97
"T1","DA_like_neurons","11","yellow",198,"CSMD3",0.413,96
"T1","DA_like_neurons","11","yellow",198,"RALYL",0.413,96
"T1","DA_like_neurons","11","yellow",198,"NCOA2",0.408,95
"T1","DA_like_neurons","11","yellow",198,"ZFHX4",0.405,95
"T1","DA_like_neurons","11","yellow",198,"STAU2",0.401,94
"T1","DA_like_neurons","11","yellow",198,"CLVS1",0.391,94
"T1","DA_like_neurons","11","yellow",198,"SPIDR",0.388,93
"T1","DA_like_neurons","11","yellow",198,"SNTG1",0.388,93
"T1","DA_like_neurons","11","yellow",198,"MIR2052HG",0.385,92
"T1","DA_like_neurons","11","yellow",198,"SYBU",0.382,92
"T1","DA_like_neurons","11","yellow",198,"UBR5",0.37,91
"T1","DA_like_neurons","11","yellow",198,"TPD52",0.366,91
"T1","DA_like_neurons","11","yellow",198,"CSPP1",0.357,90
"T1","DA_like_neurons","11","yellow",198,"GDAP1",0.357,90
"T1","DA_like_neurons","11","yellow",198,"C8orf34",0.356,89
"T1","DA_like_neurons","11","yellow",198,"DLC1",0.356,89
"T1","DA_like_neurons","11","yellow",198,"ASPH",0.344,88
"T1","DA_like_neurons","11","yellow",198,"AC120193.1",0.343,88
"T1","DA_like_neurons","11","yellow",198,"AF117829.1",0.334,87
"T1","DA_like_neurons","11","yellow",198,"TRAPPC9",0.331,87
"T1","DA_like_neurons","11","yellow",198,"ATP6V1H",0.326,86
"T1","DA_like_neurons","11","yellow",198,"SAMD12",0.326,86
"T1","DA_like_neurons","11","yellow",198,"WWP1",0.325,85
"T1","DA_like_neurons","11","yellow",198,"ZFHX4-AS1",0.323,85
"T1","DA_like_neurons","11","yellow",198,"NKAIN3",0.312,84
"T1","DA_like_neurons","11","yellow",198,"PDE7A",0.311,84
"T1","DA_like_neurons","11","yellow",198,"SDC2",0.307,83
"T1","DA_like_neurons","11","yellow",198,"NRG1",0.307,83
"T1","DA_like_neurons","11","yellow",198,"AC090568.2",0.305,81
"T1","DA_like_neurons","11","yellow",198,"TUSC3",0.305,82
"T1","DA_like_neurons","11","yellow",198,"TNKS",0.305,82
"T1","DA_like_neurons","11","yellow",198,"ASAP1",0.303,81
"T1","DA_like_neurons","11","yellow",198,"EIF3E",0.302,80
"T1","DA_like_neurons","11","yellow",198,"PPP3CC",0.301,80
"T1","DA_like_neurons","11","yellow",198,"XKR6",0.3,79
"T1","DA_like_neurons","11","yellow",198,"PRKDC",0.295,79
"T1","DA_like_neurons","11","yellow",198,"RAB2A",0.294,78
"T1","DA_like_neurons","11","yellow",198,"MCPH1",0.291,78
"T1","DA_like_neurons","11","yellow",198,"FAM110B",0.288,77
"T1","DA_like_neurons","11","yellow",198,"HMBOX1",0.287,77
"T1","DA_like_neurons","11","yellow",198,"PKIA",0.286,75
"T1","DA_like_neurons","11","yellow",198,"XKR9",0.286,76
"T1","DA_like_neurons","11","yellow",198,"RNF19A",0.286,76
"T1","DA_like_neurons","11","yellow",198,"KAT6A",0.285,75
"T1","DA_like_neurons","11","yellow",198,"ADAM32",0.284,73
"T1","DA_like_neurons","11","yellow",198,"INTS9",0.284,74
"T1","DA_like_neurons","11","yellow",198,"LINC00535",0.284,74
"T1","DA_like_neurons","11","yellow",198,"HOOK3",0.28,73
"T1","DA_like_neurons","11","yellow",198,"XPO7",0.276,72
"T1","DA_like_neurons","11","yellow",198,"EXT1",0.274,72
"T1","DA_like_neurons","11","yellow",198,"ADAM9",0.27,71
"T1","DA_like_neurons","11","yellow",198,"MTSS1",0.265,71
"T1","DA_like_neurons","11","yellow",198,"WRN",0.261,70
"T1","DA_like_neurons","11","yellow",198,"STK3",0.259,69
"T1","DA_like_neurons","11","yellow",198,"NIPAL2",0.259,69
"T1","DA_like_neurons","11","yellow",198,"PXDNL",0.259,70
"T1","DA_like_neurons","11","yellow",198,"CHRNB3",0.257,68
"T1","DA_like_neurons","11","yellow",198,"NSMCE2",0.256,67
"T1","DA_like_neurons","11","yellow",198,"KHDRBS3",0.256,68
"T1","DA_like_neurons","11","yellow",198,"DLGAP2",0.255,66
"T1","DA_like_neurons","11","yellow",198,"PABPC1",0.255,66
