"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T3","DA_neurons","6","yellow",531,"MAP1B",0.575,100
"T3","DA_neurons","6","yellow",531,"SV2A",0.509,100
"T3","DA_neurons","6","yellow",531,"YWHAG",0.502,100
"T3","DA_neurons","6","yellow",531,"NDRG4",0.501,100
"T3","DA_neurons","6","yellow",531,"FP236383.1",0.487,100
"T3","DA_neurons","6","yellow",531,"NRXN3",0.487,100
"T3","DA_neurons","6","yellow",531,"GRIN1",0.47,99
"T3","DA_neurons","6","yellow",531,"DNAJC6",0.467,99
"T3","DA_neurons","6","yellow",531,"CELF4",0.446,99
"T3","DA_neurons","6","yellow",531,"FP671120.1",0.443,99
"T3","DA_neurons","6","yellow",531,"ANK2",0.441,99
"T3","DA_neurons","6","yellow",531,"SNAP25",0.429,98
"T3","DA_neurons","6","yellow",531,"PRNP",0.424,98
"T3","DA_neurons","6","yellow",531,"NCAM1",0.423,98
"T3","DA_neurons","6","yellow",531,"CADM2",0.416,98
"T3","DA_neurons","6","yellow",531,"SLC9A6",0.41,98
"T3","DA_neurons","6","yellow",531,"TMEM130",0.402,97
"T3","DA_neurons","6","yellow",531,"MARCH6",0.402,97
"T3","DA_neurons","6","yellow",531,"NAP1L3",0.4,97
"T3","DA_neurons","6","yellow",531,"CHRNA4",0.399,97
"T3","DA_neurons","6","yellow",531,"STXBP1",0.398,97
"T3","DA_neurons","6","yellow",531,"EIF4G3",0.391,97
"T3","DA_neurons","6","yellow",531,"OAT",0.385,96
"T3","DA_neurons","6","yellow",531,"GNAO1",0.385,96
"T3","DA_neurons","6","yellow",531,"NSG2",0.384,96
"T3","DA_neurons","6","yellow",531,"LARP1",0.382,96
"T3","DA_neurons","6","yellow",531,"UBQLN2",0.377,96
"T3","DA_neurons","6","yellow",531,"SPOCK2",0.369,95
"T3","DA_neurons","6","yellow",531,"ROBO2",0.369,95
"T3","DA_neurons","6","yellow",531,"KCND3",0.355,95
"T3","DA_neurons","6","yellow",531,"GUCY1B1",0.351,95
"T3","DA_neurons","6","yellow",531,"FGF13",0.347,95
"T3","DA_neurons","6","yellow",531,"GPX3",0.345,94
"T3","DA_neurons","6","yellow",531,"PTPRN",0.339,94
"T3","DA_neurons","6","yellow",531,"OGDH",0.337,94
"T3","DA_neurons","6","yellow",531,"SEZ6L",0.335,94
"T3","DA_neurons","6","yellow",531,"SNAP91",0.335,94
"T3","DA_neurons","6","yellow",531,"SYT11",0.333,94
"T3","DA_neurons","6","yellow",531,"SNX10",0.332,93
"T3","DA_neurons","6","yellow",531,"TOM1L2",0.331,93
"T3","DA_neurons","6","yellow",531,"CAMK2B",0.317,93
"T3","DA_neurons","6","yellow",531,"PREPL",0.312,93
"T3","DA_neurons","6","yellow",531,"USP22",0.306,93
"T3","DA_neurons","6","yellow",531,"CMIP",0.304,92
"T3","DA_neurons","6","yellow",531,"NTRK2",0.304,92
"T3","DA_neurons","6","yellow",531,"ELAVL3",0.3,92
"T3","DA_neurons","6","yellow",531,"ELAVL4",0.3,92
"T3","DA_neurons","6","yellow",531,"SLC23A2",0.294,92
"T3","DA_neurons","6","yellow",531,"CHL1",0.29,91
