"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Endothelial_cells","9","yellow",559,"CLDN5",0.74,100
"T0","Endothelial_cells","9","yellow",559,"B2M",0.707,100
"T0","Endothelial_cells","9","yellow",559,"TMSB10",0.676,100
"T0","Endothelial_cells","9","yellow",559,"IFI27",0.663,100
"T0","Endothelial_cells","9","yellow",559,"HLA-E",0.654,100
"T0","Endothelial_cells","9","yellow",559,"ITM2A",0.615,100
"T0","Endothelial_cells","9","yellow",559,"HLA-A",0.605,99
"T0","Endothelial_cells","9","yellow",559,"SLC2A1",0.6,99
"T0","Endothelial_cells","9","yellow",559,"HLA-B",0.593,99
"T0","Endothelial_cells","9","yellow",559,"HLA-C",0.587,99
"T0","Endothelial_cells","9","yellow",559,"ID1",0.547,99
"T0","Endothelial_cells","9","yellow",559,"S100A10",0.544,99
"T0","Endothelial_cells","9","yellow",559,"PODXL",0.521,98
"T0","Endothelial_cells","9","yellow",559,"SLC3A2",0.51,98
"T0","Endothelial_cells","9","yellow",559,"ICAM2",0.508,98
"T0","Endothelial_cells","9","yellow",559,"CAVIN2",0.507,98
"T0","Endothelial_cells","9","yellow",559,"TAGLN2",0.501,98
"T0","Endothelial_cells","9","yellow",559,"SLC9A3R2",0.498,97
"T0","Endothelial_cells","9","yellow",559,"GIMAP7",0.483,97
"T0","Endothelial_cells","9","yellow",559,"ID3",0.482,97
"T0","Endothelial_cells","9","yellow",559,"TSC22D1",0.479,97
"T0","Endothelial_cells","9","yellow",559,"ABCG2",0.477,97
"T0","Endothelial_cells","9","yellow",559,"TGM2",0.474,97
"T0","Endothelial_cells","9","yellow",559,"VWF",0.473,96
"T0","Endothelial_cells","9","yellow",559,"VIM",0.469,96
"T0","Endothelial_cells","9","yellow",559,"TM4SF1",0.465,96
"T0","Endothelial_cells","9","yellow",559,"LY6E",0.464,96
"T0","Endothelial_cells","9","yellow",559,"SRARP",0.46,96
"T0","Endothelial_cells","9","yellow",559,"UBC",0.456,95
"T0","Endothelial_cells","9","yellow",559,"LMO2",0.45,95
"T0","Endothelial_cells","9","yellow",559,"RAMP2",0.45,95
"T0","Endothelial_cells","9","yellow",559,"SLC16A1",0.449,95
"T0","Endothelial_cells","9","yellow",559,"FAM107A",0.441,95
"T0","Endothelial_cells","9","yellow",559,"BSG",0.441,95
"T0","Endothelial_cells","9","yellow",559,"A2M",0.434,94
"T0","Endothelial_cells","9","yellow",559,"SOX18",0.434,94
"T0","Endothelial_cells","9","yellow",559,"SRGN",0.433,94
"T0","Endothelial_cells","9","yellow",559,"MYL12A",0.432,94
"T0","Endothelial_cells","9","yellow",559,"PECAM1",0.426,94
"T0","Endothelial_cells","9","yellow",559,"SPOCK2",0.425,94
"T0","Endothelial_cells","9","yellow",559,"CALM1",0.422,93
"T0","Endothelial_cells","9","yellow",559,"RGCC",0.419,93
"T0","Endothelial_cells","9","yellow",559,"TMEM123",0.417,93
"T0","Endothelial_cells","9","yellow",559,"CLEC14A",0.416,93
"T0","Endothelial_cells","9","yellow",559,"STOM",0.41,93
"T0","Endothelial_cells","9","yellow",559,"PTTG1IP",0.407,92
"T0","Endothelial_cells","9","yellow",559,"EGFL7",0.405,92
"T0","Endothelial_cells","9","yellow",559,"SLC30A1",0.404,92
"T0","Endothelial_cells","9","yellow",559,"SLCO4A1",0.403,92
"T0","Endothelial_cells","9","yellow",559,"HYAL2",0.403,92
"T0","Endothelial_cells","9","yellow",559,"TM4SF18",0.401,91
"T0","Endothelial_cells","9","yellow",559,"SPARCL1",0.401,92
"T0","Endothelial_cells","9","yellow",559,"LGALS3",0.4,91
"T0","Endothelial_cells","9","yellow",559,"GPR85",0.396,91
"T0","Endothelial_cells","9","yellow",559,"MFSD2A",0.393,91
"T0","Endothelial_cells","9","yellow",559,"MYL12B",0.388,91
"T0","Endothelial_cells","9","yellow",559,"GNAI2",0.383,90
"T0","Endothelial_cells","9","yellow",559,"NFKBIA",0.38,90
"T0","Endothelial_cells","9","yellow",559,"ESAM",0.376,90
"T0","Endothelial_cells","9","yellow",559,"ENG",0.375,90
"T0","Endothelial_cells","9","yellow",559,"KCTD12",0.375,90
"T0","Endothelial_cells","9","yellow",559,"RAC1",0.374,90
"T0","Endothelial_cells","9","yellow",559,"S1PR1",0.372,89
"T0","Endothelial_cells","9","yellow",559,"DEPP1",0.37,89
"T0","Endothelial_cells","9","yellow",559,"EMP2",0.367,89
