"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T4","Endothelial_cells","9","yellow",469,"UCHL1",0.868,100
"T4","Endothelial_cells","9","yellow",469,"STMN2",0.832,100
"T4","Endothelial_cells","9","yellow",469,"NEFL",0.825,100
"T4","Endothelial_cells","9","yellow",469,"ALDH1A1",0.816,100
"T4","Endothelial_cells","9","yellow",469,"PEG10",0.809,100
"T4","Endothelial_cells","9","yellow",469,"TUBB2A",0.798,99
"T4","Endothelial_cells","9","yellow",469,"BEX1",0.795,99
"T4","Endothelial_cells","9","yellow",469,"GAP43",0.754,99
"T4","Endothelial_cells","9","yellow",469,"SYT1",0.746,99
"T4","Endothelial_cells","9","yellow",469,"NEFM",0.744,99
"T4","Endothelial_cells","9","yellow",469,"ATP1B1",0.734,98
"T4","Endothelial_cells","9","yellow",469,"MDH1",0.733,98
"T4","Endothelial_cells","9","yellow",469,"ATP6V1B2",0.732,98
"T4","Endothelial_cells","9","yellow",469,"SNAP25",0.725,98
"T4","Endothelial_cells","9","yellow",469,"CKB",0.72,98
"T4","Endothelial_cells","9","yellow",469,"PEBP1",0.719,97
"T4","Endothelial_cells","9","yellow",469,"PLD3",0.709,97
"T4","Endothelial_cells","9","yellow",469,"THY1",0.707,97
"T4","Endothelial_cells","9","yellow",469,"SCG2",0.705,97
"T4","Endothelial_cells","9","yellow",469,"TUBA1A",0.696,96
"T4","Endothelial_cells","9","yellow",469,"DKK3",0.667,96
"T4","Endothelial_cells","9","yellow",469,"SNCA",0.66,96
"T4","Endothelial_cells","9","yellow",469,"BEX3",0.648,96
"T4","Endothelial_cells","9","yellow",469,"NDRG4",0.647,96
"T4","Endothelial_cells","9","yellow",469,"GNAS",0.636,95
"T4","Endothelial_cells","9","yellow",469,"MAP1B",0.636,95
"T4","Endothelial_cells","9","yellow",469,"PCSK1N",0.632,95
"T4","Endothelial_cells","9","yellow",469,"SNCG",0.622,95
"T4","Endothelial_cells","9","yellow",469,"UBB",0.616,95
"T4","Endothelial_cells","9","yellow",469,"PSAP",0.612,94
"T4","Endothelial_cells","9","yellow",469,"STMN1",0.611,94
"T4","Endothelial_cells","9","yellow",469,"ENO2",0.602,94
"T4","Endothelial_cells","9","yellow",469,"MAP1A",0.597,94
"T4","Endothelial_cells","9","yellow",469,"BASP1",0.592,93
"T4","Endothelial_cells","9","yellow",469,"ATP6V0E2",0.588,93
"T4","Endothelial_cells","9","yellow",469,"DNER",0.586,93
"T4","Endothelial_cells","9","yellow",469,"ATP5F1A",0.583,93
"T4","Endothelial_cells","9","yellow",469,"SCOC",0.583,93
"T4","Endothelial_cells","9","yellow",469,"KCNJ6",0.582,92
"T4","Endothelial_cells","9","yellow",469,"LDHB",0.581,92
"T4","Endothelial_cells","9","yellow",469,"B4GAT1",0.58,92
"T4","Endothelial_cells","9","yellow",469,"AC105402.3",0.58,92
"T4","Endothelial_cells","9","yellow",469,"GPR85",0.577,92
"T4","Endothelial_cells","9","yellow",469,"MOAP1",0.576,91
"T4","Endothelial_cells","9","yellow",469,"TUBB4A",0.575,91
"T4","Endothelial_cells","9","yellow",469,"SERPINI1",0.572,91
"T4","Endothelial_cells","9","yellow",469,"SERINC1",0.569,91
"T4","Endothelial_cells","9","yellow",469,"DSTN",0.562,90
"T4","Endothelial_cells","9","yellow",469,"CLU",0.559,90
"T4","Endothelial_cells","9","yellow",469,"CALM3",0.557,90
"T4","Endothelial_cells","9","yellow",469,"ATP5IF1",0.554,90
"T4","Endothelial_cells","9","yellow",469,"RTN3",0.55,90
"T4","Endothelial_cells","9","yellow",469,"VIM",0.548,89
"T4","Endothelial_cells","9","yellow",469,"PKM",0.547,89
"T4","Endothelial_cells","9","yellow",469,"RAB6B",0.536,89
"T4","Endothelial_cells","9","yellow",469,"NSF",0.525,89
"T4","Endothelial_cells","9","yellow",469,"PGAM1",0.522,89
"T4","Endothelial_cells","9","yellow",469,"SLC22A17",0.52,88
"T4","Endothelial_cells","9","yellow",469,"RGS4",0.513,88
"T4","Endothelial_cells","9","yellow",469,"ASAH1",0.51,88
"T4","Endothelial_cells","9","yellow",469,"KIF21A",0.509,88
"T4","Endothelial_cells","9","yellow",469,"NAPB",0.502,87
"T4","Endothelial_cells","9","yellow",469,"ANXA6",0.5,87
"T4","Endothelial_cells","9","yellow",469,"SCRN1",0.5,87
"T4","Endothelial_cells","9","yellow",469,"ITM2B",0.499,87
"T4","Endothelial_cells","9","yellow",469,"IFIT1",0.497,87
"T4","Endothelial_cells","9","yellow",469,"ARL6IP5",0.492,86
"T4","Endothelial_cells","9","yellow",469,"KIF3A",0.491,86
"T4","Endothelial_cells","9","yellow",469,"ACOT7",0.483,86
