"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T2","T_cells","18","yellow",479,"GOLIM4",0.664,100
"T2","T_cells","18","yellow",479,"EZH2",0.654,100
"T2","T_cells","18","yellow",479,"CD38",0.627,100
"T2","T_cells","18","yellow",479,"SMC4",0.605,100
"T2","T_cells","18","yellow",479,"CERS6",0.598,100
"T2","T_cells","18","yellow",479,"HAVCR2",0.591,99
"T2","T_cells","18","yellow",479,"PELI1",0.588,99
"T2","T_cells","18","yellow",479,"LYST",0.582,99
"T2","T_cells","18","yellow",479,"GZMB",0.58,99
"T2","T_cells","18","yellow",479,"DOCK5",0.571,99
"T2","T_cells","18","yellow",479,"SETBP1",0.524,98
"T2","T_cells","18","yellow",479,"ATP8B4",0.519,98
"T2","T_cells","18","yellow",479,"SYNJ2",0.519,98
"T2","T_cells","18","yellow",479,"AHI1",0.518,98
"T2","T_cells","18","yellow",479,"DENND3",0.514,97
"T2","T_cells","18","yellow",479,"MIS18BP1",0.514,98
"T2","T_cells","18","yellow",479,"LAG3",0.51,97
"T2","T_cells","18","yellow",479,"BCL2L11",0.5,97
"T2","T_cells","18","yellow",479,"MCTP2",0.498,97
"T2","T_cells","18","yellow",479,"NEAT1",0.498,97
"T2","T_cells","18","yellow",479,"CLIC1",0.482,96
"T2","T_cells","18","yellow",479,"FAM49A",0.482,96
"T2","T_cells","18","yellow",479,"FUT8",0.479,96
"T2","T_cells","18","yellow",479,"DLEU2",0.47,96
"T2","T_cells","18","yellow",479,"CADM1",0.456,95
"T2","T_cells","18","yellow",479,"ERI1",0.455,95
"T2","T_cells","18","yellow",479,"SRGAP2B",0.45,95
"T2","T_cells","18","yellow",479,"BICDL1",0.449,95
"T2","T_cells","18","yellow",479,"SEC24D",0.449,95
"T2","T_cells","18","yellow",479,"IKZF2",0.442,94
"T2","T_cells","18","yellow",479,"NAMPT",0.439,94
"T2","T_cells","18","yellow",479,"HIF1A",0.435,94
"T2","T_cells","18","yellow",479,"CD55",0.434,94
"T2","T_cells","18","yellow",479,"UCP2",0.432,94
"T2","T_cells","18","yellow",479,"GAS7",0.429,93
"T2","T_cells","18","yellow",479,"SRGAP2C",0.423,93
"T2","T_cells","18","yellow",479,"CASP3",0.423,93
"T2","T_cells","18","yellow",479,"TXK",0.419,93
"T2","T_cells","18","yellow",479,"SRGN",0.418,93
"T2","T_cells","18","yellow",479,"NUP50",0.408,92
"T2","T_cells","18","yellow",479,"IL32",0.406,92
"T2","T_cells","18","yellow",479,"EIF4G3",0.401,92
"T2","T_cells","18","yellow",479,"SRGAP2",0.395,92
"T2","T_cells","18","yellow",479,"ANKRD26",0.393,91
"T2","T_cells","18","yellow",479,"GRAMD1B",0.393,92
"T2","T_cells","18","yellow",479,"SNX5",0.386,91
"T2","T_cells","18","yellow",479,"SIPA1",0.386,91
"T2","T_cells","18","yellow",479,"HMGB2",0.385,91
"T2","T_cells","18","yellow",479,"CD7",0.384,90
"T2","T_cells","18","yellow",479,"HIVEP1",0.382,90
"T2","T_cells","18","yellow",479,"PHKB",0.378,90
"T2","T_cells","18","yellow",479,"SLX4IP",0.378,90
"T2","T_cells","18","yellow",479,"BARD1",0.378,90
"T2","T_cells","18","yellow",479,"FBXW7",0.371,89
"T2","T_cells","18","yellow",479,"ZNF791",0.367,89
"T2","T_cells","18","yellow",479,"UBA6",0.365,89
"T2","T_cells","18","yellow",479,"ETV6",0.356,88
"T2","T_cells","18","yellow",479,"DLG1",0.356,89
"T2","T_cells","18","yellow",479,"SCLT1",0.356,89
"T2","T_cells","18","yellow",479,"ACSF3",0.354,88
"T2","T_cells","18","yellow",479,"ARCN1",0.353,88
