"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","T_cells","18","yellow",624,"LYST",0.331,100
"T0","T_cells","18","yellow",624,"SMC4",0.331,100
"T0","T_cells","18","yellow",624,"EZH2",0.324,100
"T0","T_cells","18","yellow",624,"HIVEP1",0.315,100
"T0","T_cells","18","yellow",624,"PRKCA",0.304,100
"T0","T_cells","18","yellow",624,"CNOT6",0.302,100
"T0","T_cells","18","yellow",624,"FUT8",0.299,100
"T0","T_cells","18","yellow",624,"GOLIM4",0.296,99
"T0","T_cells","18","yellow",624,"PHACTR2",0.292,99
"T0","T_cells","18","yellow",624,"PHF21A",0.289,99
"T0","T_cells","18","yellow",624,"NSD2",0.285,99
"T0","T_cells","18","yellow",624,"BARD1",0.283,99
"T0","T_cells","18","yellow",624,"GRAMD1B",0.281,98
"T0","T_cells","18","yellow",624,"ATP8B4",0.281,98
"T0","T_cells","18","yellow",624,"TMEM242",0.281,99
"T0","T_cells","18","yellow",624,"AHI1",0.279,98
"T0","T_cells","18","yellow",624,"MMS22L",0.279,98
"T0","T_cells","18","yellow",624,"SLMAP",0.274,98
"T0","T_cells","18","yellow",624,"UTY",0.266,98
"T0","T_cells","18","yellow",624,"CLINT1",0.265,97
"T0","T_cells","18","yellow",624,"TMEM131",0.265,97
"T0","T_cells","18","yellow",624,"ATAD2",0.264,97
"T0","T_cells","18","yellow",624,"LRMP",0.262,97
"T0","T_cells","18","yellow",624,"PBX3",0.261,97
"T0","T_cells","18","yellow",624,"KIF20B",0.256,97
"T0","T_cells","18","yellow",624,"ANKRD28",0.254,96
"T0","T_cells","18","yellow",624,"CEP128",0.254,96
"T0","T_cells","18","yellow",624,"RFX7",0.253,96
"T0","T_cells","18","yellow",624,"HBS1L",0.251,96
"T0","T_cells","18","yellow",624,"POLA1",0.25,96
"T0","T_cells","18","yellow",624,"FOXN2",0.25,96
"T0","T_cells","18","yellow",624,"UBASH3B",0.25,96
"T0","T_cells","18","yellow",624,"ERI1",0.249,95
"T0","T_cells","18","yellow",624,"NBAS",0.247,95
"T0","T_cells","18","yellow",624,"PFKP",0.245,95
"T0","T_cells","18","yellow",624,"PTPRM",0.243,95
"T0","T_cells","18","yellow",624,"DGKH",0.243,95
"T0","T_cells","18","yellow",624,"RTTN",0.242,95
"T0","T_cells","18","yellow",624,"HERC2",0.24,94
"T0","T_cells","18","yellow",624,"BICDL1",0.239,94
"T0","T_cells","18","yellow",624,"KIAA0100",0.239,94
"T0","T_cells","18","yellow",624,"PVT1",0.238,94
"T0","T_cells","18","yellow",624,"UBA6",0.238,94
"T0","T_cells","18","yellow",624,"LAG3",0.237,94
"T0","T_cells","18","yellow",624,"UBE2G1",0.236,93
"T0","T_cells","18","yellow",624,"TRPS1",0.236,93
"T0","T_cells","18","yellow",624,"TAF1B",0.235,93
"T0","T_cells","18","yellow",624,"CDK5RAP2",0.234,93
"T0","T_cells","18","yellow",624,"THADA",0.234,93
"T0","T_cells","18","yellow",624,"IPO7",0.232,92
"T0","T_cells","18","yellow",624,"HNRNPR",0.232,93
"T0","T_cells","18","yellow",624,"NSD3",0.23,92
"T0","T_cells","18","yellow",624,"AUH",0.229,92
"T0","T_cells","18","yellow",624,"TAF15",0.229,92
"T0","T_cells","18","yellow",624,"TOP2B",0.229,92
"T0","T_cells","18","yellow",624,"PHF12",0.228,91
"T0","T_cells","18","yellow",624,"ZFR",0.228,92
"T0","T_cells","18","yellow",624,"ARHGAP18",0.228,92
"T0","T_cells","18","yellow",624,"PPP1R18",0.227,91
"T0","T_cells","18","yellow",624,"RNF111",0.227,91
"T0","T_cells","18","yellow",624,"LIMS1",0.227,91
"T0","T_cells","18","yellow",624,"TBL1X",0.226,90
"T0","T_cells","18","yellow",624,"LCOR",0.226,91
"T0","T_cells","18","yellow",624,"MPHOSPH9",0.226,91
"T0","T_cells","18","yellow",624,"CNOT1",0.225,90
"T0","T_cells","18","yellow",624,"HNRNPLL",0.225,90
"T0","T_cells","18","yellow",624,"ADCY3",0.223,90
"T0","T_cells","18","yellow",624,"SLA",0.222,90
"T0","T_cells","18","yellow",624,"ARIH1",0.22,89
"T0","T_cells","18","yellow",624,"NCK1",0.22,89
"T0","T_cells","18","yellow",624,"SP140",0.22,90
"T0","T_cells","18","yellow",624,"PKN2",0.219,88
"T0","T_cells","18","yellow",624,"TNKS2",0.219,89
"T0","T_cells","18","yellow",624,"SLF1",0.219,89
"T0","T_cells","18","yellow",624,"PSPC1",0.219,89
"T0","T_cells","18","yellow",624,"RIF1",0.219,89
"T0","T_cells","18","yellow",624,"FNBP4",0.217,88
"T0","T_cells","18","yellow",624,"IRF2",0.216,88
"T0","T_cells","18","yellow",624,"CUL3",0.215,88
"T0","T_cells","18","yellow",624,"Z94721.1",0.215,88
"T0","T_cells","18","yellow",624,"SMC6",0.214,87
"T0","T_cells","18","yellow",624,"TAB2",0.214,87
"T0","T_cells","18","yellow",624,"FAM118A",0.214,88
"T0","T_cells","18","yellow",624,"PRDM4",0.213,87
"T0","T_cells","18","yellow",624,"FAM214A",0.212,87
"T0","T_cells","18","yellow",624,"HDGF",0.212,87
"T0","T_cells","18","yellow",624,"TOR1AIP2",0.212,87
"T0","T_cells","18","yellow",624,"SCLT1",0.211,86
"T0","T_cells","18","yellow",624,"PTEN",0.211,87
"T0","T_cells","18","yellow",624,"GORASP2",0.21,86
"T0","T_cells","18","yellow",624,"DLST",0.21,86
"T0","T_cells","18","yellow",624,"CERS6",0.21,86
"T0","T_cells","18","yellow",624,"VOPP1",0.209,86
"T0","T_cells","18","yellow",624,"FARS2",0.209,86
"T0","T_cells","18","yellow",624,"ZDHHC14",0.207,85
"T0","T_cells","18","yellow",624,"ZNF451",0.207,85
"T0","T_cells","18","yellow",624,"RAB6A",0.205,84
"T0","T_cells","18","yellow",624,"RABGAP1",0.205,84
"T0","T_cells","18","yellow",624,"ANO6",0.205,85
"T0","T_cells","18","yellow",624,"DICER1",0.205,85
"T0","T_cells","18","yellow",624,"TMEM161B",0.205,85
"T0","T_cells","18","yellow",624,"USP48",0.205,85
"T0","T_cells","18","yellow",624,"SUSD1",0.204,84
"T0","T_cells","18","yellow",624,"CYTOR",0.203,84
"T0","T_cells","18","yellow",624,"EEFSEC",0.203,84
"T0","T_cells","18","yellow",624,"NUP50",0.202,83
"T0","T_cells","18","yellow",624,"MARK3",0.202,83
"T0","T_cells","18","yellow",624,"E2F3",0.202,84
"T0","T_cells","18","yellow",624,"HTT",0.201,83
"T0","T_cells","18","yellow",624,"RBM33",0.201,83
"T0","T_cells","18","yellow",624,"PCF11",0.201,83
"T0","T_cells","18","yellow",624,"DISC1",0.201,83
"T0","T_cells","18","yellow",624,"UPF3B",0.2,82
"T0","T_cells","18","yellow",624,"YY1AP1",0.2,82
"T0","T_cells","18","yellow",624,"MVP",0.2,83
"T0","T_cells","18","yellow",624,"TRIM28",0.198,82
"T0","T_cells","18","yellow",624,"RBBP6",0.198,82
"T0","T_cells","18","yellow",624,"RALGDS",0.198,82
"T0","T_cells","18","yellow",624,"ZNF248",0.197,81
"T0","T_cells","18","yellow",624,"THOC2",0.197,81
"T0","T_cells","18","yellow",624,"CD82",0.197,82
"T0","T_cells","18","yellow",624,"REV1",0.196,80
"T0","T_cells","18","yellow",624,"RPAP2",0.196,80
"T0","T_cells","18","yellow",624,"SIPA1",0.196,81
"T0","T_cells","18","yellow",624,"ARID4A",0.196,81
"T0","T_cells","18","yellow",624,"FBXW11",0.196,81
"T0","T_cells","18","yellow",624,"ANKRD36",0.196,81
"T0","T_cells","18","yellow",624,"NRDC",0.195,80
"T0","T_cells","18","yellow",624,"RFWD3",0.194,79
"T0","T_cells","18","yellow",624,"C11orf58",0.194,79
"T0","T_cells","18","yellow",624,"YLPM1",0.194,80
"T0","T_cells","18","yellow",624,"SS18",0.194,80
"T0","T_cells","18","yellow",624,"SNX19",0.194,80
"T0","T_cells","18","yellow",624,"IGF2R",0.193,79
"T0","T_cells","18","yellow",624,"GIGYF2",0.193,79
"T0","T_cells","18","yellow",624,"TAOK1",0.193,79
"T0","T_cells","18","yellow",624,"NF1",0.193,79
"T0","T_cells","18","yellow",624,"SINHCAF",0.193,79
"T0","T_cells","18","yellow",624,"INO80",0.192,78
"T0","T_cells","18","yellow",624,"TBC1D1",0.191,78
"T0","T_cells","18","yellow",624,"ANKRD36C",0.191,78
"T0","T_cells","18","yellow",624,"RCC2",0.191,78
"T0","T_cells","18","yellow",624,"TTC14",0.19,77
"T0","T_cells","18","yellow",624,"XPO4",0.19,77
"T0","T_cells","18","yellow",624,"BRD8",0.19,77
"T0","T_cells","18","yellow",624,"SYNJ1",0.19,77
"T0","T_cells","18","yellow",624,"FAM160B1",0.19,77
"T0","T_cells","18","yellow",624,"IL27RA",0.19,78
"T0","T_cells","18","yellow",624,"AASDHPPT",0.19,78
"T0","T_cells","18","yellow",624,"CD2AP",0.189,77
"T0","T_cells","18","yellow",624,"OSBPL3",0.188,76
"T0","T_cells","18","yellow",624,"CBL",0.188,76
"T0","T_cells","18","yellow",624,"SKA2",0.188,76
"T0","T_cells","18","yellow",624,"ATXN10",0.187,75
"T0","T_cells","18","yellow",624,"ERCC6L2",0.187,75
"T0","T_cells","18","yellow",624,"VEZT",0.187,75
"T0","T_cells","18","yellow",624,"MIR4435-2HG",0.187,76
"T0","T_cells","18","yellow",624,"SHOC2",0.187,76
"T0","T_cells","18","yellow",624,"HNRNPA3",0.187,76
"T0","T_cells","18","yellow",624,"MUC20-OT1",0.186,75
"T0","T_cells","18","yellow",624,"MECP2",0.186,75
"T0","T_cells","18","yellow",624,"CTDSPL2",0.186,75
"T0","T_cells","18","yellow",624,"SFSWAP",0.185,74
"T0","T_cells","18","yellow",624,"KIAA0319L",0.185,74
"T0","T_cells","18","yellow",624,"SLC10A7",0.184,74
"T0","T_cells","18","yellow",624,"SLC35E2A",0.184,74
"T0","T_cells","18","yellow",624,"VPS54",0.184,74
"T0","T_cells","18","yellow",624,"SEC23IP",0.184,74
"T0","T_cells","18","yellow",624,"MSH6",0.183,73
"T0","T_cells","18","yellow",624,"WASHC2C",0.183,73
"T0","T_cells","18","yellow",624,"ACVR1",0.183,73
"T0","T_cells","18","yellow",624,"NCAPD3",0.183,74
"T0","T_cells","18","yellow",624,"TNIP3",0.182,73
