"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T2","DA_neurons","6","yellow",615,"HSPA8",0.582,100
"T2","DA_neurons","6","yellow",615,"HSP90AA1",0.495,100
"T2","DA_neurons","6","yellow",615,"LDHB",0.458,100
"T2","DA_neurons","6","yellow",615,"CHGB",0.446,100
"T2","DA_neurons","6","yellow",615,"TUBA1A",0.421,100
"T2","DA_neurons","6","yellow",615,"SCG5",0.405,100
"T2","DA_neurons","6","yellow",615,"MDH1",0.403,100
"T2","DA_neurons","6","yellow",615,"DYNC1I1",0.399,99
"T2","DA_neurons","6","yellow",615,"ATP5F1B",0.38,99
"T2","DA_neurons","6","yellow",615,"VDAC2",0.366,99
"T2","DA_neurons","6","yellow",615,"SEC11C",0.357,99
"T2","DA_neurons","6","yellow",615,"COPS4",0.354,99
"T2","DA_neurons","6","yellow",615,"TUBB2A",0.351,99
"T2","DA_neurons","6","yellow",615,"PINK1",0.35,98
"T2","DA_neurons","6","yellow",615,"VDAC1",0.347,98
"T2","DA_neurons","6","yellow",615,"CCT7",0.343,98
"T2","DA_neurons","6","yellow",615,"HSP90AB1",0.342,98
"T2","DA_neurons","6","yellow",615,"APLP2",0.337,98
"T2","DA_neurons","6","yellow",615,"ATP1A1",0.328,97
"T2","DA_neurons","6","yellow",615,"PGK1",0.328,98
"T2","DA_neurons","6","yellow",615,"IMMT",0.321,97
"T2","DA_neurons","6","yellow",615,"UBB",0.321,97
"T2","DA_neurons","6","yellow",615,"HSPA4",0.315,97
"T2","DA_neurons","6","yellow",615,"SUCLA2",0.315,97
"T2","DA_neurons","6","yellow",615,"UQCRC2",0.312,97
"T2","DA_neurons","6","yellow",615,"NEFL",0.309,96
"T2","DA_neurons","6","yellow",615,"DNAJA1",0.308,96
"T2","DA_neurons","6","yellow",615,"PSMB1",0.307,96
"T2","DA_neurons","6","yellow",615,"PCMT1",0.306,96
"T2","DA_neurons","6","yellow",615,"NME7",0.305,96
"T2","DA_neurons","6","yellow",615,"VDAC3",0.298,96
"T2","DA_neurons","6","yellow",615,"PARK7",0.295,95
"T2","DA_neurons","6","yellow",615,"KIFAP3",0.286,95
"T2","DA_neurons","6","yellow",615,"ATP6V1E1",0.286,95
"T2","DA_neurons","6","yellow",615,"DCTN2",0.286,95
"T2","DA_neurons","6","yellow",615,"ATP6V1D",0.284,95
"T2","DA_neurons","6","yellow",615,"EMC7",0.283,94
"T2","DA_neurons","6","yellow",615,"LDHA",0.283,95
"T2","DA_neurons","6","yellow",615,"ERP29",0.281,94
"T2","DA_neurons","6","yellow",615,"PPA1",0.279,94
"T2","DA_neurons","6","yellow",615,"MOAP1",0.277,94
"T2","DA_neurons","6","yellow",615,"ASAH1",0.275,94
"T2","DA_neurons","6","yellow",615,"HSPA5",0.273,93
"T2","DA_neurons","6","yellow",615,"PSMC1",0.273,94
"T2","DA_neurons","6","yellow",615,"DDX24",0.272,93
"T2","DA_neurons","6","yellow",615,"TKT",0.272,93
"T2","DA_neurons","6","yellow",615,"MAGED2",0.272,93
"T2","DA_neurons","6","yellow",615,"SDHA",0.27,93
"T2","DA_neurons","6","yellow",615,"SLC25A3",0.27,93
"T2","DA_neurons","6","yellow",615,"CADPS2",0.27,93
"T2","DA_neurons","6","yellow",615,"PFKM",0.269,92
"T2","DA_neurons","6","yellow",615,"TUBA4A",0.269,92
"T2","DA_neurons","6","yellow",615,"PRCP",0.268,92
"T2","DA_neurons","6","yellow",615,"ENO1",0.266,92
"T2","DA_neurons","6","yellow",615,"XRCC6",0.266,92
"T2","DA_neurons","6","yellow",615,"ENPP5",0.264,92
"T2","DA_neurons","6","yellow",615,"SLC10A4",0.263,91
"T2","DA_neurons","6","yellow",615,"ATP5PB",0.262,91
"T2","DA_neurons","6","yellow",615,"ACTR6",0.261,91
"T2","DA_neurons","6","yellow",615,"ALDH2",0.26,91
"T2","DA_neurons","6","yellow",615,"SLC25A4",0.26,91
"T2","DA_neurons","6","yellow",615,"HSPA9",0.259,91
"T2","DA_neurons","6","yellow",615,"GDI2",0.258,90
"T2","DA_neurons","6","yellow",615,"TUBB4B",0.255,90
"T2","DA_neurons","6","yellow",615,"LRPAP1",0.254,90
"T2","DA_neurons","6","yellow",615,"ZC3H15",0.254,90
"T2","DA_neurons","6","yellow",615,"ACOT7",0.253,90
"T2","DA_neurons","6","yellow",615,"DDX1",0.248,89
"T2","DA_neurons","6","yellow",615,"PDIA3",0.248,90
"T2","DA_neurons","6","yellow",615,"TCP1",0.245,89
"T2","DA_neurons","6","yellow",615,"CCT5",0.244,89
"T2","DA_neurons","6","yellow",615,"CYB5R1",0.244,89
"T2","DA_neurons","6","yellow",615,"SMARCA1",0.243,89
"T2","DA_neurons","6","yellow",615,"NCL",0.243,89
"T2","DA_neurons","6","yellow",615,"FKBP4",0.242,88
"T2","DA_neurons","6","yellow",615,"PSMD6",0.241,88
"T2","DA_neurons","6","yellow",615,"PHB",0.241,88
"T2","DA_neurons","6","yellow",615,"CCT4",0.239,88
"T2","DA_neurons","6","yellow",615,"CCT3",0.238,88
"T2","DA_neurons","6","yellow",615,"PSMC4",0.237,87
"T2","DA_neurons","6","yellow",615,"ACTR10",0.237,88
"T2","DA_neurons","6","yellow",615,"RTCB",0.235,87
"T2","DA_neurons","6","yellow",615,"TUFM",0.233,87
"T2","DA_neurons","6","yellow",615,"VPS35",0.233,87
"T2","DA_neurons","6","yellow",615,"NDUFV1",0.232,86
"T2","DA_neurons","6","yellow",615,"DNAJA2",0.232,86
"T2","DA_neurons","6","yellow",615,"HSPD1",0.232,87
"T2","DA_neurons","6","yellow",615,"IDI1",0.232,87
"T2","DA_neurons","6","yellow",615,"ARPC3",0.231,86
"T2","DA_neurons","6","yellow",615,"DHX36",0.231,86
"T2","DA_neurons","6","yellow",615,"ASNS",0.231,86
"T2","DA_neurons","6","yellow",615,"TCEAL4",0.229,85
"T2","DA_neurons","6","yellow",615,"CAPRIN2",0.229,85
"T2","DA_neurons","6","yellow",615,"STRAP",0.229,86
"T2","DA_neurons","6","yellow",615,"MAP1LC3B2",0.229,86
"T2","DA_neurons","6","yellow",615,"OXCT1",0.227,85
"T2","DA_neurons","6","yellow",615,"NDUFA10",0.227,85
"T2","DA_neurons","6","yellow",615,"DLD",0.226,85
"T2","DA_neurons","6","yellow",615,"VWA5A",0.226,85
"T2","DA_neurons","6","yellow",615,"ATXN10",0.224,84
"T2","DA_neurons","6","yellow",615,"EXOC1",0.224,84
"T2","DA_neurons","6","yellow",615,"KIF1BP",0.223,84
"T2","DA_neurons","6","yellow",615,"ILF2",0.223,84
"T2","DA_neurons","6","yellow",615,"DLK1",0.222,83
"T2","DA_neurons","6","yellow",615,"HLTF",0.222,83
"T2","DA_neurons","6","yellow",615,"RPN1",0.222,83
"T2","DA_neurons","6","yellow",615,"TCF25",0.222,84
"T2","DA_neurons","6","yellow",615,"XRCC5",0.222,84
"T2","DA_neurons","6","yellow",615,"UQCRFS1",0.219,83
"T2","DA_neurons","6","yellow",615,"NARS",0.219,83
"T2","DA_neurons","6","yellow",615,"ATP6AP2",0.218,82
"T2","DA_neurons","6","yellow",615,"AC016723.1",0.218,83
"T2","DA_neurons","6","yellow",615,"CCT6A",0.217,82
"T2","DA_neurons","6","yellow",615,"SLC45A1",0.216,82
"T2","DA_neurons","6","yellow",615,"FKBP3",0.215,82
"T2","DA_neurons","6","yellow",615,"IARS",0.214,82
