"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T3","Microglia","1","yellow",571,"PVT1",0.741,100
"T3","Microglia","1","yellow",571,"TMEM163",0.727,100
"T3","Microglia","1","yellow",571,"CD163",0.722,100
"T3","Microglia","1","yellow",571,"CD163L1",0.675,100
"T3","Microglia","1","yellow",571,"HSP90B1",0.672,100
"T3","Microglia","1","yellow",571,"HSPA5",0.665,100
"T3","Microglia","1","yellow",571,"ERC2",0.662,99
"T3","Microglia","1","yellow",571,"SH3RF3",0.651,99
"T3","Microglia","1","yellow",571,"DNAJC3",0.648,99
"T3","Microglia","1","yellow",571,"SCFD2",0.634,99
"T3","Microglia","1","yellow",571,"VSIG4",0.631,99
"T3","Microglia","1","yellow",571,"ARHGAP26",0.623,99
"T3","Microglia","1","yellow",571,"BACH1",0.621,98
"T3","Microglia","1","yellow",571,"NCK2",0.619,98
"T3","Microglia","1","yellow",571,"FAM157C",0.618,98
"T3","Microglia","1","yellow",571,"FAM129A",0.609,98
"T3","Microglia","1","yellow",571,"PTPN2",0.599,98
"T3","Microglia","1","yellow",571,"SPATA6",0.596,98
"T3","Microglia","1","yellow",571,"PDIA6",0.595,97
"T3","Microglia","1","yellow",571,"KLHL2",0.593,97
"T3","Microglia","1","yellow",571,"STAB1",0.592,97
"T3","Microglia","1","yellow",571,"PTPRE",0.58,97
"T3","Microglia","1","yellow",571,"PDIA3",0.578,97
"T3","Microglia","1","yellow",571,"DPYD",0.576,96
"T3","Microglia","1","yellow",571,"SND1",0.565,96
"T3","Microglia","1","yellow",571,"MARCH1",0.549,96
"T3","Microglia","1","yellow",571,"ADGRG1",0.543,96
"T3","Microglia","1","yellow",571,"TBC1D8",0.539,96
"T3","Microglia","1","yellow",571,"BCL6",0.533,96
"T3","Microglia","1","yellow",571,"PYGL",0.531,95
"T3","Microglia","1","yellow",571,"HRH2",0.528,95
"T3","Microglia","1","yellow",571,"TBC1D14",0.527,95
"T3","Microglia","1","yellow",571,"AL034397.3",0.523,95
"T3","Microglia","1","yellow",571,"DENND3",0.521,95
"T3","Microglia","1","yellow",571,"JAK3",0.513,94
"T3","Microglia","1","yellow",571,"IARS",0.513,95
"T3","Microglia","1","yellow",571,"SCIN",0.5,94
"T3","Microglia","1","yellow",571,"SLC25A37",0.496,94
"T3","Microglia","1","yellow",571,"SH3PXD2B",0.489,94
"T3","Microglia","1","yellow",571,"GRB2",0.479,94
"T3","Microglia","1","yellow",571,"PUM3",0.47,93
"T3","Microglia","1","yellow",571,"TLR2",0.466,93
"T3","Microglia","1","yellow",571,"BIN1",0.466,93
"T3","Microglia","1","yellow",571,"ANKRD22",0.465,93
"T3","Microglia","1","yellow",571,"LINC01001",0.464,93
"T3","Microglia","1","yellow",571,"PIM1",0.464,93
"T3","Microglia","1","yellow",571,"ATP2A2",0.457,92
"T3","Microglia","1","yellow",571,"ASCC3",0.454,92
"T3","Microglia","1","yellow",571,"ANK2",0.453,92
"T3","Microglia","1","yellow",571,"MIR4435-2HG",0.451,92
"T3","Microglia","1","yellow",571,"SPTLC2",0.448,92
"T3","Microglia","1","yellow",571,"IPCEF1",0.447,92
"T3","Microglia","1","yellow",571,"SLC2A5",0.441,91
"T3","Microglia","1","yellow",571,"PHC2",0.438,91
"T3","Microglia","1","yellow",571,"TMEM50B",0.438,91
"T3","Microglia","1","yellow",571,"FAM20A",0.438,91
"T3","Microglia","1","yellow",571,"DDX21",0.437,91
"T3","Microglia","1","yellow",571,"LAP3",0.428,90
"T3","Microglia","1","yellow",571,"SEC24D",0.423,90
"T3","Microglia","1","yellow",571,"AC139887.2",0.418,90
"T3","Microglia","1","yellow",571,"RCC1",0.414,90
"T3","Microglia","1","yellow",571,"FCGBP",0.408,90
"T3","Microglia","1","yellow",571,"SP100",0.405,90
"T3","Microglia","1","yellow",571,"LMO2",0.401,89
"T3","Microglia","1","yellow",571,"FNDC3B",0.401,89
"T3","Microglia","1","yellow",571,"UGGT2",0.392,89
"T3","Microglia","1","yellow",571,"XBP1",0.391,89
"T3","Microglia","1","yellow",571,"P4HB",0.389,89
"T3","Microglia","1","yellow",571,"IL17RA",0.388,89
"T3","Microglia","1","yellow",571,"CPEB4",0.387,88
"T3","Microglia","1","yellow",571,"STT3B",0.386,88
"T3","Microglia","1","yellow",571,"IKZF2",0.385,88
"T3","Microglia","1","yellow",571,"PUS7",0.384,88
"T3","Microglia","1","yellow",571,"EIF4G3",0.383,88
"T3","Microglia","1","yellow",571,"PRKCA",0.378,88
"T3","Microglia","1","yellow",571,"PRKD3",0.376,87
"T3","Microglia","1","yellow",571,"UBE2J1",0.375,87
"T3","Microglia","1","yellow",571,"DDX10",0.373,87
"T3","Microglia","1","yellow",571,"CMSS1",0.37,87
"T3","Microglia","1","yellow",571,"SEL1L",0.37,87
"T3","Microglia","1","yellow",571,"IL4R",0.369,86
"T3","Microglia","1","yellow",571,"TPRG1",0.367,86
"T3","Microglia","1","yellow",571,"PMM2",0.363,86
"T3","Microglia","1","yellow",571,"CUL1",0.362,86
"T3","Microglia","1","yellow",571,"MAP3K20",0.355,86
"T3","Microglia","1","yellow",571,"ARHGAP20",0.351,85
