"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-CO2",0.869,100
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ATP6",0.829,100
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-CYB",0.816,100
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-CO3",0.808,99
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ND2",0.784,99
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ND1",0.783,98
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ND4",0.752,98
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ND3",0.718,97
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-CO1",0.693,97
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ND5",0.691,96
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"DHFR",0.687,96
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"AC105402.3",0.681,95
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"NLGN4Y",0.63,95
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MTRNR2L12",0.591,95
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"TTTY14",0.587,94
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"FP236383.1",0.582,94
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"UTY",0.538,93
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"KDM5D",0.51,92
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"TRIM9",0.51,93
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"USP9Y",0.477,92
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ZFY",0.474,91
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"SNAP25",0.471,91
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"GRIK3",0.462,90
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ZMIZ1",0.457,90
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ND4L",0.453,90
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"PCDH11Y",0.448,89
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"HYDIN",0.442,89
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"COL18A1",0.432,88
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ATP2B4",0.432,88
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"NCOR2",0.43,87
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ZHX2",0.427,87
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"KCNIP1",0.411,86
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"AMZ1",0.41,86
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"TRAF3IP2-AS1",0.407,85
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"CACNB2",0.405,85
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"TTTY10",0.396,85
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"PHLDB1",0.393,84
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"GSG1L",0.387,84
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"KANSL1",0.374,83
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ZNF292",0.37,83
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MT-ATP8",0.368,82
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"GABRB1",0.361,82
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"COL27A1",0.349,81
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"COL19A1",0.342,81
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ASH1L",0.326,80
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ZHX3",0.32,80
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"CU633967.1",0.319,80
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"LRRTM3",0.306,79
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ARL17B",0.305,79
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MTRNR2L8",0.303,78
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"CEBPZOS",0.302,77
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"NPRL3",0.302,78
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"APC2",0.299,77
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"AC025159.1",0.294,76
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"SNAP91",0.293,76
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"FAM182B",0.292,75
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"RUFY3",0.287,75
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"TLE2",0.286,75
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"AC009975.1",0.281,74
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"UBXN2A",0.273,74
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"PRH1",0.272,73
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"GPC5",0.269,72
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ZNF208",0.269,73
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"GTPBP6",0.266,71
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"GNG7",0.266,71
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"STYXL1",0.266,72
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ANKRD12",0.265,70
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"MPP7",0.262,70
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"FAM78B",0.26,69
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"CACNA1C",0.26,70
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"KLHL22",0.259,69
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"GOLGA5",0.258,68
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"CNTNAP5",0.256,68
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"ZFHX2",0.255,67
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"LRCH3",0.252,67
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"FADS2",0.25,66
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"CCDC92",0.25,66
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"NIPSNAP2",0.247,65
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"BRWD1",0.247,65
"T4","Oligodendrocyte_progenitor_cells","7","yellow",221,"SOS1",0.245,65
