"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"APOD",0.745,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PTPRZ1",0.732,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"GAPDH",0.732,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"KCNMB2-AS1",0.724,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"FTH1",0.709,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"BCAN",0.684,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"CST3",0.683,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"CD81",0.643,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"FTL",0.642,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"MT3",0.627,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PLCG2",0.619,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"B2M",0.618,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SLC22A17",0.61,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"LINC00486",0.608,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PSAP",0.599,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"OLIG1",0.598,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPLP1",0.58,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ITM2B",0.579,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"HTRA1",0.573,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"MARCKS",0.562,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"MT2A",0.557,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"S100B",0.552,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL10",0.552,100
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"AC010127.1",0.543,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS15",0.542,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL19",0.54,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PLLP",0.539,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"IPO9-AS1",0.53,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"HIST1H4C",0.515,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL41",0.514,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SYT11",0.509,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ITM2C",0.509,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL32",0.508,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS4X",0.507,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"FAU",0.503,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"NDUFS5",0.501,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PCSK1N",0.5,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS14",0.497,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RAMP1",0.496,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL8",0.493,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"CLU",0.492,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"TMSB10",0.488,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL11",0.486,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS24",0.486,99
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PHLDA1",0.485,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"LRP1",0.485,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"GSTP1",0.484,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"HLA-A",0.481,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"CALM1",0.481,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL38",0.48,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PCDH9-AS2",0.479,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL7A",0.479,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"Z94057.1",0.479,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL29",0.477,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SCG3",0.477,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL36",0.476,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL13",0.475,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPLP2",0.475,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PPIB",0.473,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL14",0.473,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"TMSB4X",0.472,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"TOMM7",0.47,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ATP1A1",0.47,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS25",0.468,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL35A",0.467,98
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS27A",0.462,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS23",0.461,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS19",0.458,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ELOB",0.457,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ACTB",0.457,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL23A",0.455,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ATP5ME",0.453,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"OLIG2",0.453,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS11",0.45,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SERF2",0.449,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL36AL",0.449,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS13",0.448,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS18",0.446,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RABAC1",0.445,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SON",0.445,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"MT1E",0.445,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS3",0.444,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"GNAS",0.443,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"AL353784.1",0.442,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"GPM6B",0.442,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SRP14",0.442,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL15",0.44,97
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"BEX1",0.437,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"NOVA1",0.435,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"S100A6",0.435,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL3",0.434,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ATP6V0B",0.434,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PRDX1",0.434,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"COX4I1",0.433,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"COX5B",0.432,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"UQCR10",0.431,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"NDUFA4",0.429,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"COX7C",0.427,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL28",0.427,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"IFI6",0.426,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"VCAN",0.425,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"EEF1A1",0.424,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"CKB",0.424,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS12",0.42,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS16",0.42,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL30",0.419,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS8",0.419,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"CD63",0.419,96
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL13A",0.418,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ACTG1",0.417,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPS9",0.416,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ISG15",0.416,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"ATP5F1E",0.415,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"EIF1",0.415,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"HLA-C",0.414,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"DNER",0.414,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"TUBB2A",0.414,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PTN",0.413,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"MARCKSL1",0.412,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"NDUFB7",0.411,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SELENOM",0.41,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"LRP4",0.409,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"LINGO1",0.409,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"FERMT1",0.408,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"SLC6A1-AS1",0.407,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL18",0.406,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"RPL35",0.406,95
"T2","Oligodendrocyte_progenitor_cells","7","yellow",2153,"PEBP1",0.405,95
