"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Astrocytes","4","yellow",161,"DGKI",0.524,100
"T0","Astrocytes","4","yellow",161,"AC009975.1",0.51,100
"T0","Astrocytes","4","yellow",161,"NTN1",0.414,99
"T0","Astrocytes","4","yellow",161,"PPP2R2B",0.397,99
"T0","Astrocytes","4","yellow",161,"NAV3",0.388,98
"T0","Astrocytes","4","yellow",161,"GREB1L",0.383,97
"T0","Astrocytes","4","yellow",161,"STON1-GTF2A1L",0.371,97
"T0","Astrocytes","4","yellow",161,"SHISA9",0.35,96
"T0","Astrocytes","4","yellow",161,"FAM189A2",0.34,95
"T0","Astrocytes","4","yellow",161,"GPC6",0.339,95
"T0","Astrocytes","4","yellow",161,"PDZD2",0.33,94
"T0","Astrocytes","4","yellow",161,"DCLK1",0.321,94
"T0","Astrocytes","4","yellow",161,"U91319.1",0.319,93
"T0","Astrocytes","4","yellow",161,"TNC",0.311,92
"T0","Astrocytes","4","yellow",161,"ESRRG",0.305,92
"T0","Astrocytes","4","yellow",161,"DOCK5",0.304,90
"T0","Astrocytes","4","yellow",161,"PLXDC2",0.304,91
"T0","Astrocytes","4","yellow",161,"NTM",0.303,90
"T0","Astrocytes","4","yellow",161,"MPPED2",0.302,89
"T0","Astrocytes","4","yellow",161,"GRIA4",0.301,89
"T0","Astrocytes","4","yellow",161,"LRRC4C",0.294,87
"T0","Astrocytes","4","yellow",161,"TENM2",0.294,88
"T0","Astrocytes","4","yellow",161,"WDR49",0.286,87
"T0","Astrocytes","4","yellow",161,"SYNPO2",0.281,85
"T0","Astrocytes","4","yellow",161,"MKX",0.281,86
"T0","Astrocytes","4","yellow",161,"DLGAP2",0.279,85
"T0","Astrocytes","4","yellow",161,"FAT3",0.278,84
"T0","Astrocytes","4","yellow",161,"KSR2",0.276,84
"T0","Astrocytes","4","yellow",161,"PCDH7",0.275,82
"T0","Astrocytes","4","yellow",161,"AL450332.1",0.275,83
"T0","Astrocytes","4","yellow",161,"RALYL",0.272,82
"T0","Astrocytes","4","yellow",161,"CPNE5",0.27,81
"T0","Astrocytes","4","yellow",161,"AP002991.1",0.269,80
"T0","Astrocytes","4","yellow",161,"NFASC",0.263,80
"T0","Astrocytes","4","yellow",161,"LMCD1-AS1",0.26,79
"T0","Astrocytes","4","yellow",161,"DCLK2",0.259,79
"T0","Astrocytes","4","yellow",161,"ZDHHC14",0.252,78
"T0","Astrocytes","4","yellow",161,"SHROOM3",0.25,77
"T0","Astrocytes","4","yellow",161,"SHISA6",0.244,77
"T0","Astrocytes","4","yellow",161,"GRID2",0.242,76
"T0","Astrocytes","4","yellow",161,"RETREG1",0.241,75
"T0","Astrocytes","4","yellow",161,"SERPINI2",0.24,75
"T0","Astrocytes","4","yellow",161,"STXBP5L",0.238,74
"T0","Astrocytes","4","yellow",161,"SCN1A",0.238,74
"T0","Astrocytes","4","yellow",161,"DCHS2",0.237,73
"T0","Astrocytes","4","yellow",161,"CLYBL",0.236,72
"T0","Astrocytes","4","yellow",161,"CSMD3",0.235,72
"T0","Astrocytes","4","yellow",161,"PLEKHA5",0.223,71
"T0","Astrocytes","4","yellow",161,"MYO16",0.219,70
"T0","Astrocytes","4","yellow",161,"SMOC1",0.217,70
"T0","Astrocytes","4","yellow",161,"NOS1AP",0.215,69
"T0","Astrocytes","4","yellow",161,"PAMR1",0.213,68
"T0","Astrocytes","4","yellow",161,"LRRC3B",0.213,69
"T0","Astrocytes","4","yellow",161,"FMN2",0.212,67
"T0","Astrocytes","4","yellow",161,"GPR158",0.212,67
"T0","Astrocytes","4","yellow",161,"TNR",0.211,66
"T0","Astrocytes","4","yellow",161,"SPARCL1",0.209,65
"T0","Astrocytes","4","yellow",161,"AKAP6",0.205,65
"T0","Astrocytes","4","yellow",161,"FARP1",0.204,64
"T0","Astrocytes","4","yellow",161,"TSHZ2",0.203,63
"T0","Astrocytes","4","yellow",161,"LIMCH1",0.203,64
"T0","Astrocytes","4","yellow",161,"AQP1",0.202,62
"T0","Astrocytes","4","yellow",161,"ADAMTS9-AS2",0.2,62
"T0","Astrocytes","4","yellow",161,"CHST15",0.199,60
"T0","Astrocytes","4","yellow",161,"GAS7",0.199,61
"T0","Astrocytes","4","yellow",161,"SKAP2",0.198,60
"T0","Astrocytes","4","yellow",161,"AL365259.1",0.195,59
"T0","Astrocytes","4","yellow",161,"KIF6",0.194,59
"T0","Astrocytes","4","yellow",161,"MEIS1",0.191,57
"T0","Astrocytes","4","yellow",161,"ADCY1",0.191,58
"T0","Astrocytes","4","yellow",161,"SGSM1",0.19,57
"T0","Astrocytes","4","yellow",161,"KIAA1211",0.187,56
"T0","Astrocytes","4","yellow",161,"TTN",0.186,55
"T0","Astrocytes","4","yellow",161,"INPP5D",0.185,54
"T0","Astrocytes","4","yellow",161,"FAP",0.185,55
"T0","Astrocytes","4","yellow",161,"PADI2",0.184,54
"T0","Astrocytes","4","yellow",161,"TOX",0.183,52
"T0","Astrocytes","4","yellow",161,"CIRBP",0.183,53
"T0","Astrocytes","4","yellow",161,"SLC1A3",0.182,52
"T0","Astrocytes","4","yellow",161,"FNBP1L",0.181,51
"T0","Astrocytes","4","yellow",161,"SLC27A6",0.18,50
"T0","Astrocytes","4","yellow",161,"DAPK1",0.178,50
"T0","Astrocytes","4","yellow",161,"ADCY2",0.173,49
"T0","Astrocytes","4","yellow",161,"TGFBR3",0.172,49
"T0","Astrocytes","4","yellow",161,"LAMA1",0.17,48
"T0","Astrocytes","4","yellow",161,"ASTN2",0.169,47
"T0","Astrocytes","4","yellow",161,"DCAKD",0.167,46
"T0","Astrocytes","4","yellow",161,"NCAM1",0.167,47
"T0","Astrocytes","4","yellow",161,"DEPTOR",0.166,44
"T0","Astrocytes","4","yellow",161,"BNC2",0.166,45
"T0","Astrocytes","4","yellow",161,"ATP10B",0.166,45
"T0","Astrocytes","4","yellow",161,"MTR",0.165,43
"T0","Astrocytes","4","yellow",161,"LDB2",0.165,44
"T0","Astrocytes","4","yellow",161,"VCAN",0.163,41
"T0","Astrocytes","4","yellow",161,"AC019068.1",0.163,42
"T0","Astrocytes","4","yellow",161,"TNS1",0.163,42
"T0","Astrocytes","4","yellow",161,"COL4A2",0.16,40
"T0","Astrocytes","4","yellow",161,"PTPRG",0.16,40
"T0","Astrocytes","4","yellow",161,"PDE8A",0.158,39
"T0","Astrocytes","4","yellow",161,"UTRN",0.157,39
"T0","Astrocytes","4","yellow",161,"APBB2",0.155,37
"T0","Astrocytes","4","yellow",161,"AP1S2",0.155,38
"T0","Astrocytes","4","yellow",161,"RYR1",0.153,37
"T0","Astrocytes","4","yellow",161,"AR",0.152,34
"T0","Astrocytes","4","yellow",161,"PCED1B",0.152,35
"T0","Astrocytes","4","yellow",161,"JAZF1",0.152,35
"T0","Astrocytes","4","yellow",161,"RBMS1",0.152,36
"T0","Astrocytes","4","yellow",161,"RIPOR2",0.151,33
"T0","Astrocytes","4","yellow",161,"SGIP1",0.151,34
"T0","Astrocytes","4","yellow",161,"FRY",0.15,32
"T0","Astrocytes","4","yellow",161,"LINC00836",0.149,32
"T0","Astrocytes","4","yellow",161,"MAP2K1",0.148,30
"T0","Astrocytes","4","yellow",161,"PHYHIPL",0.148,30
