"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T6","Astrocytes","4","yellow",227,"UCHL1",0.927,100
"T6","Astrocytes","4","yellow",227,"TUBA1B",0.905,100
"T6","Astrocytes","4","yellow",227,"STMN2",0.897,100
"T6","Astrocytes","4","yellow",227,"UBB",0.896,99
"T6","Astrocytes","4","yellow",227,"BEX1",0.884,99
"T6","Astrocytes","4","yellow",227,"TUBB2A",0.877,98
"T6","Astrocytes","4","yellow",227,"NEFL",0.857,97
"T6","Astrocytes","4","yellow",227,"TUBA1A",0.857,98
"T6","Astrocytes","4","yellow",227,"PEG10",0.85,97
"T6","Astrocytes","4","yellow",227,"PEBP1",0.843,97
"T6","Astrocytes","4","yellow",227,"ATP1B1",0.842,96
"T6","Astrocytes","4","yellow",227,"SYT1",0.84,96
"T6","Astrocytes","4","yellow",227,"GAP43",0.818,95
"T6","Astrocytes","4","yellow",227,"HES1",0.812,95
"T6","Astrocytes","4","yellow",227,"CALM3",0.806,94
"T6","Astrocytes","4","yellow",227,"CALM1",0.8,94
"T6","Astrocytes","4","yellow",227,"DSTN",0.792,93
"T6","Astrocytes","4","yellow",227,"TUBB",0.785,93
"T6","Astrocytes","4","yellow",227,"PLD3",0.778,93
"T6","Astrocytes","4","yellow",227,"ATP6V1B2",0.775,92
"T6","Astrocytes","4","yellow",227,"CKB",0.773,92
"T6","Astrocytes","4","yellow",227,"NEFM",0.764,91
"T6","Astrocytes","4","yellow",227,"SOX2",0.763,91
"T6","Astrocytes","4","yellow",227,"ID2",0.761,90
"T6","Astrocytes","4","yellow",227,"YWHAG",0.753,90
"T6","Astrocytes","4","yellow",227,"HSPA8",0.749,89
"T6","Astrocytes","4","yellow",227,"SCG2",0.747,89
"T6","Astrocytes","4","yellow",227,"BASP1",0.744,88
"T6","Astrocytes","4","yellow",227,"NDRG4",0.744,89
"T6","Astrocytes","4","yellow",227,"CHCHD2",0.743,88
"T6","Astrocytes","4","yellow",227,"PPIA",0.741,87
"T6","Astrocytes","4","yellow",227,"BEX3",0.731,87
"T6","Astrocytes","4","yellow",227,"ATP5IF1",0.729,86
"T6","Astrocytes","4","yellow",227,"ATP5F1B",0.729,86
"T6","Astrocytes","4","yellow",227,"DYNLL2",0.726,85
"T6","Astrocytes","4","yellow",227,"HSP90AB1",0.715,85
"T6","Astrocytes","4","yellow",227,"RTN4",0.712,85
"T6","Astrocytes","4","yellow",227,"RPL15",0.711,84
"T6","Astrocytes","4","yellow",227,"AC105402.3",0.705,84
"T6","Astrocytes","4","yellow",227,"MAP1B",0.704,83
"T6","Astrocytes","4","yellow",227,"YWHAB",0.702,83
"T6","Astrocytes","4","yellow",227,"ZFP36L2",0.69,82
"T6","Astrocytes","4","yellow",227,"ATP6V0E2",0.688,82
"T6","Astrocytes","4","yellow",227,"MDH1",0.683,81
"T6","Astrocytes","4","yellow",227,"RTN3",0.681,81
"T6","Astrocytes","4","yellow",227,"DYNC1H1",0.678,81
"T6","Astrocytes","4","yellow",227,"STMN1",0.675,80
"T6","Astrocytes","4","yellow",227,"ACSBG1",0.671,80
"T6","Astrocytes","4","yellow",227,"IDS",0.666,79
"T6","Astrocytes","4","yellow",227,"SERINC1",0.665,79
"T6","Astrocytes","4","yellow",227,"ACOT7",0.654,78
"T6","Astrocytes","4","yellow",227,"PINK1",0.646,78
"T6","Astrocytes","4","yellow",227,"GNAS",0.636,77
"T6","Astrocytes","4","yellow",227,"LDHB",0.633,77
"T6","Astrocytes","4","yellow",227,"CLTA",0.621,77
"T6","Astrocytes","4","yellow",227,"SNAP25",0.609,76
"T6","Astrocytes","4","yellow",227,"ATP5F1A",0.608,75
"T6","Astrocytes","4","yellow",227,"TMEM259",0.608,76
"T6","Astrocytes","4","yellow",227,"MAP1A",0.6,75
"T6","Astrocytes","4","yellow",227,"ATP1A1",0.597,74
"T6","Astrocytes","4","yellow",227,"GABARAPL2",0.585,74
"T6","Astrocytes","4","yellow",227,"SCOC",0.584,74
"T6","Astrocytes","4","yellow",227,"PARK7",0.581,73
"T6","Astrocytes","4","yellow",227,"EID1",0.578,73
"T6","Astrocytes","4","yellow",227,"ATP6V1E1",0.574,72
"T6","Astrocytes","4","yellow",227,"RTL8C",0.57,72
"T6","Astrocytes","4","yellow",227,"KIF1A",0.564,71
"T6","Astrocytes","4","yellow",227,"FGF12",0.562,71
"T6","Astrocytes","4","yellow",227,"BEX4",0.557,70
"T6","Astrocytes","4","yellow",227,"SPARCL1",0.546,70
"T6","Astrocytes","4","yellow",227,"SKP1",0.545,70
"T6","Astrocytes","4","yellow",227,"GNAO1",0.543,69
"T6","Astrocytes","4","yellow",227,"ANXA6",0.54,68
"T6","Astrocytes","4","yellow",227,"MAPT",0.54,69
"T6","Astrocytes","4","yellow",227,"SNTA1",0.539,68
"T6","Astrocytes","4","yellow",227,"REEP5",0.537,67
"T6","Astrocytes","4","yellow",227,"TPD52L2",0.532,67
"T6","Astrocytes","4","yellow",227,"EXOC7",0.526,66
"T6","Astrocytes","4","yellow",227,"SLC25A3",0.524,66
"T6","Astrocytes","4","yellow",227,"PEA15",0.523,66
"T6","Astrocytes","4","yellow",227,"NORAD",0.517,65
"T6","Astrocytes","4","yellow",227,"ATP6V0D1",0.517,65
"T6","Astrocytes","4","yellow",227,"WBP2",0.512,64
"T6","Astrocytes","4","yellow",227,"SLC1A4",0.51,64
"T6","Astrocytes","4","yellow",227,"BSG",0.508,63
"T6","Astrocytes","4","yellow",227,"SRGAP3",0.5,62
"T6","Astrocytes","4","yellow",227,"TIMP3",0.5,63
"T6","Astrocytes","4","yellow",227,"FGF1",0.499,62
"T6","Astrocytes","4","yellow",227,"GHITM",0.499,62
"T6","Astrocytes","4","yellow",227,"RAB6B",0.485,61
"T6","Astrocytes","4","yellow",227,"TAZ",0.484,61
