"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T3","Oligodendrocytes","0","yellow",405,"HSPA1A",0.64,100
"T3","Oligodendrocytes","0","yellow",405,"XPO1",0.569,100
"T3","Oligodendrocytes","0","yellow",405,"HSPH1",0.552,100
"T3","Oligodendrocytes","0","yellow",405,"SGK1",0.55,100
"T3","Oligodendrocytes","0","yellow",405,"KLF9",0.543,100
"T3","Oligodendrocytes","0","yellow",405,"NCAM2",0.519,99
"T3","Oligodendrocytes","0","yellow",405,"BCL2",0.49,99
"T3","Oligodendrocytes","0","yellow",405,"PIP4K2A",0.49,99
"T3","Oligodendrocytes","0","yellow",405,"IKZF2",0.484,99
"T3","Oligodendrocytes","0","yellow",405,"CHORDC1",0.483,98
"T3","Oligodendrocytes","0","yellow",405,"OTUD7A",0.47,98
"T3","Oligodendrocytes","0","yellow",405,"DNAJB1",0.463,98
"T3","Oligodendrocytes","0","yellow",405,"HSPA4L",0.445,98
"T3","Oligodendrocytes","0","yellow",405,"PRKX",0.444,97
"T3","Oligodendrocytes","0","yellow",405,"PTGES3",0.438,97
"T3","Oligodendrocytes","0","yellow",405,"ARRDC3",0.425,97
"T3","Oligodendrocytes","0","yellow",405,"NPTX2",0.424,96
"T3","Oligodendrocytes","0","yellow",405,"BBS2",0.424,97
"T3","Oligodendrocytes","0","yellow",405,"HSPD1",0.42,96
"T3","Oligodendrocytes","0","yellow",405,"ABCA6",0.417,96
"T3","Oligodendrocytes","0","yellow",405,"SPOCK1",0.413,96
"T3","Oligodendrocytes","0","yellow",405,"BCL6",0.409,95
"T3","Oligodendrocytes","0","yellow",405,"FXR1",0.408,95
"T3","Oligodendrocytes","0","yellow",405,"CHST3",0.406,95
"T3","Oligodendrocytes","0","yellow",405,"PPM1B",0.405,95
"T3","Oligodendrocytes","0","yellow",405,"STIP1",0.402,94
"T3","Oligodendrocytes","0","yellow",405,"ITGB8",0.395,94
"T3","Oligodendrocytes","0","yellow",405,"PDE7A",0.379,94
"T3","Oligodendrocytes","0","yellow",405,"SORBS1",0.376,94
"T3","Oligodendrocytes","0","yellow",405,"PPM1K",0.374,93
"T3","Oligodendrocytes","0","yellow",405,"PTPN13",0.372,93
"T3","Oligodendrocytes","0","yellow",405,"MXI1",0.371,93
"T3","Oligodendrocytes","0","yellow",405,"RHOBTB3",0.365,93
"T3","Oligodendrocytes","0","yellow",405,"HIBCH",0.36,92
"T3","Oligodendrocytes","0","yellow",405,"CNOT2",0.351,92
"T3","Oligodendrocytes","0","yellow",405,"CBFB",0.351,92
"T3","Oligodendrocytes","0","yellow",405,"H3F3B",0.347,91
"T3","Oligodendrocytes","0","yellow",405,"TXNIP",0.347,92
"T3","Oligodendrocytes","0","yellow",405,"FMNL3",0.344,91
"T3","Oligodendrocytes","0","yellow",405,"CDH19",0.342,91
"T3","Oligodendrocytes","0","yellow",405,"ALDH3A2",0.339,90
"T3","Oligodendrocytes","0","yellow",405,"UBE2B",0.339,91
"T3","Oligodendrocytes","0","yellow",405,"KIF19",0.338,90
"T3","Oligodendrocytes","0","yellow",405,"AC106869.1",0.336,90
"T3","Oligodendrocytes","0","yellow",405,"AC106791.1",0.336,90
"T3","Oligodendrocytes","0","yellow",405,"KLHL3",0.327,89
"T3","Oligodendrocytes","0","yellow",405,"MBOAT2",0.324,89
"T3","Oligodendrocytes","0","yellow",405,"SEMA4B",0.323,89
"T3","Oligodendrocytes","0","yellow",405,"HSPA4",0.316,89
"T3","Oligodendrocytes","0","yellow",405,"TOB2",0.312,88
"T3","Oligodendrocytes","0","yellow",405,"CTNNA1",0.307,88
"T3","Oligodendrocytes","0","yellow",405,"TACC1",0.301,87
"T3","Oligodendrocytes","0","yellow",405,"FAM214A",0.301,88
"T3","Oligodendrocytes","0","yellow",405,"HIST1H2AC",0.301,88
"T3","Oligodendrocytes","0","yellow",405,"KHDRBS3",0.3,87
"T3","Oligodendrocytes","0","yellow",405,"BCL2L1",0.3,87
"T3","Oligodendrocytes","0","yellow",405,"PGAP1",0.299,86
"T3","Oligodendrocytes","0","yellow",405,"AFDN",0.299,86
"T3","Oligodendrocytes","0","yellow",405,"PER1",0.299,87
"T3","Oligodendrocytes","0","yellow",405,"SUGT1",0.292,85
"T3","Oligodendrocytes","0","yellow",405,"SPEN",0.292,85
"T3","Oligodendrocytes","0","yellow",405,"SPATA6",0.292,86
"T3","Oligodendrocytes","0","yellow",405,"MAT2A",0.292,86
