"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"LRRC4C",0.609,100
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NRXN1",0.575,100
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DPP6",0.572,100
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CSMD1",0.548,100
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KCNIP4",0.548,100
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PCDH15",0.539,99
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"RORA",0.519,99
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"LHFPL3",0.512,99
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CSMD3",0.511,99
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NLGN4Y",0.496,98
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SNTG1",0.493,98
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"TMEM132C",0.487,98
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"EPN2",0.487,98
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CHL1",0.471,97
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PDZD2",0.47,97
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"LRRTM4",0.468,97
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"XYLT1",0.466,97
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PTPRT",0.464,96
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CTNNA2",0.461,96
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SEZ6L",0.46,96
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"GRIK1",0.46,96
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"FAM155A",0.458,95
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KCND2",0.455,95
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CHST11",0.452,95
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PDZRN4",0.448,95
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"RGS7",0.445,94
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SCN1A",0.44,94
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SGCZ",0.438,94
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"FGF14",0.436,94
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CSGALNACT1",0.431,93
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"STXBP5L",0.43,93
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CNTNAP5",0.43,93
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SOX5",0.428,93
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"GRIA4",0.425,92
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CA10",0.422,92
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"TMEM132D",0.421,92
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ADAMTS17",0.42,92
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SLC35F1",0.419,91
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"POU6F2",0.419,91
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"RAPGEF4",0.419,91
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DAB1",0.417,91
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ALK",0.414,90
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"GRID2",0.414,90
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"GRM5",0.412,90
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CACNA2D3",0.41,90
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NTRK2",0.408,89
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NKAIN3",0.408,90
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"HIP1R",0.407,89
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KCNMA1",0.406,89
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CACNA1A",0.404,89
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PTPRG",0.403,88
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SLC24A3",0.402,88
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ATRNL1",0.401,88
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NRCAM",0.401,88
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NCALD",0.4,87
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"GRM7",0.399,87
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"LRP1B",0.396,87
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NTRK3",0.394,87
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"MTSS1",0.393,86
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DGKI",0.386,86
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"RAB31",0.384,86
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CCDC50",0.379,86
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NXPH1",0.378,85
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DGKG",0.375,85
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DCC",0.373,85
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CNTN1",0.369,84
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"GPC6",0.369,84
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"HIP1",0.369,85
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SLC1A2",0.367,84
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ADGRB3",0.366,83
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"TNR",0.366,84
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ZEB1",0.365,83
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DMD",0.364,83
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"BRINP3",0.362,82
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ZFPM2",0.362,83
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DSCAM",0.36,82
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NEBL",0.36,82
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ASAP1",0.359,82
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NAV1",0.357,81
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"USP24",0.354,81
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"SLC8A1",0.354,81
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NLGN1",0.353,81
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ZDHHC14",0.351,80
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CTNND2",0.347,80
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"REV3L",0.345,80
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NAV2",0.342,80
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PIK3R1",0.342,80
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KCNIP1",0.34,79
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CELF2",0.338,79
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KIF13A",0.338,79
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"TRIM9",0.336,79
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"OPCML",0.334,78
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ZCCHC24",0.332,78
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"RIMS2",0.33,78
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NPAS3",0.33,78
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"DLGAP1",0.327,77
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CDK14",0.327,77
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"MEGF11",0.326,77
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ARPP21",0.325,77
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"LRMDA",0.323,76
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ADARB2",0.322,76
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"UNC80",0.317,76
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"AL589740.1",0.317,76
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NRG3",0.316,75
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ADGRL3",0.315,75
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PPFIA2",0.315,75
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"AC092691.1",0.314,75
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"HS6ST3",0.313,74
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"MMP16",0.312,74
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"TNRC6B",0.311,74
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"MAPK10",0.309,74
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KANSL1",0.307,73
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"TNRC6A",0.305,73
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PEAK1",0.305,73
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PRKCA",0.304,73
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"XKR4",0.302,72
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ZNF462",0.302,72
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ASTN2",0.3,72
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"PID1",0.299,72
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KLF12",0.295,71
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"FAM19A2",0.295,71
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"FGF12",0.285,71
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"KAT2B",0.285,71
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"TOX",0.284,70
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"AGAP1",0.283,70
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"RBFOX1",0.281,70
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"ANKS1B",0.28,70
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"GPM6A",0.278,70
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"NTM",0.276,69
"T0","Oligodendrocyte_progenitor_cells","12","yellow",411,"CDH20",0.275,69
