"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T5","Microglia","1","yellow",250,"UCHL1",0.871,100
"T5","Microglia","1","yellow",250,"UBB",0.857,100
"T5","Microglia","1","yellow",250,"STMN2",0.854,100
"T5","Microglia","1","yellow",250,"TUBB2A",0.822,99
"T5","Microglia","1","yellow",250,"PEG10",0.81,99
"T5","Microglia","1","yellow",250,"NEFL",0.805,98
"T5","Microglia","1","yellow",250,"CKB",0.802,98
"T5","Microglia","1","yellow",250,"DSTN",0.772,98
"T5","Microglia","1","yellow",250,"GAPDH",0.77,97
"T5","Microglia","1","yellow",250,"TUBA1A",0.764,97
"T5","Microglia","1","yellow",250,"ATP1B1",0.762,96
"T5","Microglia","1","yellow",250,"SNCG",0.762,96
"T5","Microglia","1","yellow",250,"SNAP25",0.758,96
"T5","Microglia","1","yellow",250,"SYT1",0.752,95
"T5","Microglia","1","yellow",250,"NEFM",0.747,95
"T5","Microglia","1","yellow",250,"SCG2",0.735,94
"T5","Microglia","1","yellow",250,"PEBP1",0.732,94
"T5","Microglia","1","yellow",250,"SOD1",0.73,94
"T5","Microglia","1","yellow",250,"MAP1B",0.729,93
"T5","Microglia","1","yellow",250,"ALDH1A1",0.728,93
"T5","Microglia","1","yellow",250,"CALM1",0.708,92
"T5","Microglia","1","yellow",250,"MDH1",0.694,92
"T5","Microglia","1","yellow",250,"PGAM1",0.689,92
"T5","Microglia","1","yellow",250,"CALM3",0.682,91
"T5","Microglia","1","yellow",250,"HIST1H2AC",0.663,91
"T5","Microglia","1","yellow",250,"GNAS",0.661,90
"T5","Microglia","1","yellow",250,"ACTG1",0.66,90
"T5","Microglia","1","yellow",250,"MAP1A",0.66,90
"T5","Microglia","1","yellow",250,"NDUFA4",0.651,89
"T5","Microglia","1","yellow",250,"TUBA1B",0.648,89
"T5","Microglia","1","yellow",250,"CPE",0.633,88
"T5","Microglia","1","yellow",250,"HINT1",0.631,88
