"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T7","Microglia","1","yellow",207,"TUBB2A",0.919,100
"T7","Microglia","1","yellow",207,"CKB",0.911,100
"T7","Microglia","1","yellow",207,"STMN2",0.903,100
"T7","Microglia","1","yellow",207,"UBB",0.895,99
"T7","Microglia","1","yellow",207,"PEG10",0.885,99
"T7","Microglia","1","yellow",207,"UCHL1",0.884,98
"T7","Microglia","1","yellow",207,"DSTN",0.871,98
"T7","Microglia","1","yellow",207,"NEFL",0.87,97
"T7","Microglia","1","yellow",207,"PEBP1",0.867,97
"T7","Microglia","1","yellow",207,"PGAM1",0.865,96
"T7","Microglia","1","yellow",207,"LDHB",0.844,96
"T7","Microglia","1","yellow",207,"SNCG",0.843,95
"T7","Microglia","1","yellow",207,"ATP1B1",0.841,95
"T7","Microglia","1","yellow",207,"SNAP25",0.834,94
"T7","Microglia","1","yellow",207,"CALM1",0.833,93
"T7","Microglia","1","yellow",207,"TUBA1A",0.833,94
"T7","Microglia","1","yellow",207,"SCOC",0.829,93
"T7","Microglia","1","yellow",207,"CALM3",0.826,92
"T7","Microglia","1","yellow",207,"ALDH1A1",0.826,92
"T7","Microglia","1","yellow",207,"PPIA",0.812,91
"T7","Microglia","1","yellow",207,"MAP1A",0.812,91
"T7","Microglia","1","yellow",207,"NEFM",0.808,90
"T7","Microglia","1","yellow",207,"MDH1",0.801,90
"T7","Microglia","1","yellow",207,"SYT1",0.8,89
"T7","Microglia","1","yellow",207,"ATP6V1E1",0.797,89
"T7","Microglia","1","yellow",207,"MAP2",0.794,88
"T7","Microglia","1","yellow",207,"CPE",0.794,88
"T7","Microglia","1","yellow",207,"SOD1",0.783,87
"T7","Microglia","1","yellow",207,"ATP5F1B",0.778,87
"T7","Microglia","1","yellow",207,"DNAJC6",0.769,86
"T7","Microglia","1","yellow",207,"STXBP1",0.764,86
"T7","Microglia","1","yellow",207,"ACTG1",0.762,85
"T7","Microglia","1","yellow",207,"SCG2",0.761,85
"T7","Microglia","1","yellow",207,"ATP5IF1",0.754,84
"T7","Microglia","1","yellow",207,"TERF2IP",0.753,84
"T7","Microglia","1","yellow",207,"DNER",0.752,84
"T7","Microglia","1","yellow",207,"GAPDH",0.74,83
"T7","Microglia","1","yellow",207,"PLD3",0.724,83
"T7","Microglia","1","yellow",207,"MAP1B",0.721,82
"T7","Microglia","1","yellow",207,"HINT1",0.714,82
"T7","Microglia","1","yellow",207,"ATP5F1A",0.709,81
"T7","Microglia","1","yellow",207,"RGS16",0.704,81
"T7","Microglia","1","yellow",207,"CHCHD2",0.703,80
"T7","Microglia","1","yellow",207,"AES",0.699,80
"T7","Microglia","1","yellow",207,"NDUFA4",0.698,79
"T7","Microglia","1","yellow",207,"PKM",0.692,79
"T7","Microglia","1","yellow",207,"SERINC1",0.688,78
"T7","Microglia","1","yellow",207,"YWHAG",0.683,78
"T7","Microglia","1","yellow",207,"NAPB",0.682,77
"T7","Microglia","1","yellow",207,"PBX1",0.678,77
"T7","Microglia","1","yellow",207,"SPTBN1",0.677,76
"T7","Microglia","1","yellow",207,"GHITM",0.673,76
"T7","Microglia","1","yellow",207,"AP2M1",0.667,75
"T7","Microglia","1","yellow",207,"MT3",0.665,75
"T7","Microglia","1","yellow",207,"PREPL",0.664,74
"T7","Microglia","1","yellow",207,"MIR503HG",0.66,74
"T7","Microglia","1","yellow",207,"PCMT1",0.658,73
"T7","Microglia","1","yellow",207,"ZFP36L1",0.654,73
"T7","Microglia","1","yellow",207,"COX6C",0.649,72
"T7","Microglia","1","yellow",207,"HIST2H2BF",0.644,72
"T7","Microglia","1","yellow",207,"DYNLRB1",0.639,71
"T7","Microglia","1","yellow",207,"YWHAB",0.635,71
"T7","Microglia","1","yellow",207,"IER2",0.634,70
"T7","Microglia","1","yellow",207,"BTG2",0.629,70
"T7","Microglia","1","yellow",207,"SYT11",0.626,69
"T7","Microglia","1","yellow",207,"GABARAPL2",0.624,69
"T7","Microglia","1","yellow",207,"DDX24",0.617,68
"T7","Microglia","1","yellow",207,"NARS",0.609,68
"T7","Microglia","1","yellow",207,"VDAC3",0.602,67
"T7","Microglia","1","yellow",207,"DCTN2",0.597,67
"T7","Microglia","1","yellow",207,"IDS",0.593,67
"T7","Microglia","1","yellow",207,"ATP6V1B2",0.59,66
"T7","Microglia","1","yellow",207,"NRXN3",0.588,66
"T7","Microglia","1","yellow",207,"SCD5",0.581,65
"T7","Microglia","1","yellow",207,"AC105402.3",0.577,65
"T7","Microglia","1","yellow",207,"DYNC1H1",0.576,64
"T7","Microglia","1","yellow",207,"PSMD4",0.57,64
"T7","Microglia","1","yellow",207,"JUNB",0.569,63
"T7","Microglia","1","yellow",207,"SKP1",0.567,62
"T7","Microglia","1","yellow",207,"SUB1",0.567,63
"T7","Microglia","1","yellow",207,"FOS",0.566,61
"T7","Microglia","1","yellow",207,"CNTN1",0.566,62
"T7","Microglia","1","yellow",207,"UBC",0.564,61
"T7","Microglia","1","yellow",207,"PCLO",0.559,60
"T7","Microglia","1","yellow",207,"MT-CO1",0.559,60
"T7","Microglia","1","yellow",207,"MAP1LC3B",0.554,59
"T7","Microglia","1","yellow",207,"LYN",0.554,59
"T7","Microglia","1","yellow",207,"SARS",0.548,58
"T7","Microglia","1","yellow",207,"AC008050.1",0.546,58
"T7","Microglia","1","yellow",207,"KLC1",0.541,57
"T7","Microglia","1","yellow",207,"SLC25A3",0.541,57
"T7","Microglia","1","yellow",207,"SPTAN1",0.539,56
"T7","Microglia","1","yellow",207,"PPP2R1A",0.537,56
"T7","Microglia","1","yellow",207,"KAZN",0.534,55
"T7","Microglia","1","yellow",207,"YWHAH",0.534,55
"T7","Microglia","1","yellow",207,"RTN4",0.532,54
"T7","Microglia","1","yellow",207,"NCAM1",0.532,54
"T7","Microglia","1","yellow",207,"SERINC3",0.528,53
"T7","Microglia","1","yellow",207,"ATP6V1G1",0.522,53
"T7","Microglia","1","yellow",207,"HIST1H2AC",0.519,52
"T7","Microglia","1","yellow",207,"PSMD7",0.515,52
"T7","Microglia","1","yellow",207,"PARP14",0.514,50
"T7","Microglia","1","yellow",207,"LRRC37A3",0.514,51
"T7","Microglia","1","yellow",207,"BEX4",0.514,51
"T7","Microglia","1","yellow",207,"KIFAP3",0.511,50
"T7","Microglia","1","yellow",207,"CLSTN1",0.508,50
"T7","Microglia","1","yellow",207,"ATP6V0D1",0.505,49
"T7","Microglia","1","yellow",207,"WBP2",0.504,49
"T7","Microglia","1","yellow",207,"COX7A2L",0.503,48
"T7","Microglia","1","yellow",207,"HK2",0.503,48
"T7","Microglia","1","yellow",207,"RTN3",0.494,47
"T7","Microglia","1","yellow",207,"RCN2",0.487,47
"T7","Microglia","1","yellow",207,"CADM2",0.484,46
"T7","Microglia","1","yellow",207,"ISCU",0.482,46
"T7","Microglia","1","yellow",207,"UBE2V2",0.477,45
"T7","Microglia","1","yellow",207,"GALNTL6",0.473,45
"T7","Microglia","1","yellow",207,"DHRS3",0.471,44
"T7","Microglia","1","yellow",207,"G3BP2",0.469,44
"T7","Microglia","1","yellow",207,"KIF3C",0.467,43
