"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Oligodendrocytes","20","yellow",298,"ADAMTS14",0.892,100
"T0","Oligodendrocytes","20","yellow",298,"LAMA2",0.89,100
"T0","Oligodendrocytes","20","yellow",298,"SLC4A7",0.637,100
"T0","Oligodendrocytes","20","yellow",298,"LINC01135",0.613,99
"T0","Oligodendrocytes","20","yellow",298,"ZFP82",0.506,99
"T0","Oligodendrocytes","20","yellow",298,"TTC27",0.5,99
"T0","Oligodendrocytes","20","yellow",298,"RHOBTB1",0.473,98
"T0","Oligodendrocytes","20","yellow",298,"KSR1",0.455,98
"T0","Oligodendrocytes","20","yellow",298,"AC007216.4",0.443,98
"T0","Oligodendrocytes","20","yellow",298,"LINC01411",0.436,97
"T0","Oligodendrocytes","20","yellow",298,"DANT2",0.421,97
"T0","Oligodendrocytes","20","yellow",298,"EFCAB11",0.413,97
"T0","Oligodendrocytes","20","yellow",298,"PPP4R1",0.408,96
"T0","Oligodendrocytes","20","yellow",298,"TATDN3",0.375,96
"T0","Oligodendrocytes","20","yellow",298,"AC097103.2",0.364,96
"T0","Oligodendrocytes","20","yellow",298,"SLMAP",0.356,95
"T0","Oligodendrocytes","20","yellow",298,"AC074032.1",0.343,95
"T0","Oligodendrocytes","20","yellow",298,"NFIB",0.342,95
"T0","Oligodendrocytes","20","yellow",298,"FUBP1",0.323,94
"T0","Oligodendrocytes","20","yellow",298,"TRAPPC8",0.322,94
"T0","Oligodendrocytes","20","yellow",298,"WDR60",0.322,94
"T0","Oligodendrocytes","20","yellow",298,"TRIO",0.311,93
"T0","Oligodendrocytes","20","yellow",298,"NUBPL",0.308,93
"T0","Oligodendrocytes","20","yellow",298,"GALK2",0.301,93
"T0","Oligodendrocytes","20","yellow",298,"ESRRG",0.3,92
"T0","Oligodendrocytes","20","yellow",298,"ORC2",0.295,92
"T0","Oligodendrocytes","20","yellow",298,"DGKI",0.291,92
"T0","Oligodendrocytes","20","yellow",298,"AFF1",0.289,91
"T0","Oligodendrocytes","20","yellow",298,"SLC38A9",0.287,91
"T0","Oligodendrocytes","20","yellow",298,"CORO1C",0.285,91
"T0","Oligodendrocytes","20","yellow",298,"KANTR",0.283,90
"T0","Oligodendrocytes","20","yellow",298,"DPH6",0.279,89
"T0","Oligodendrocytes","20","yellow",298,"PACRG-AS3",0.279,90
"T0","Oligodendrocytes","20","yellow",298,"UACA",0.279,90
"T0","Oligodendrocytes","20","yellow",298,"GMDS-DT",0.278,89
