"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","Oligodendrocytes","10","yellow",204,"CTNNA3",0.685,100
"T0","Oligodendrocytes","10","yellow",204,"ST18",0.672,100
"T0","Oligodendrocytes","10","yellow",204,"MBP",0.648,100
"T0","Oligodendrocytes","10","yellow",204,"MAGI2",0.647,99
"T0","Oligodendrocytes","10","yellow",204,"RNF220",0.644,99
"T0","Oligodendrocytes","10","yellow",204,"DLG2",0.635,98
"T0","Oligodendrocytes","10","yellow",204,"PTPRD",0.62,98
"T0","Oligodendrocytes","10","yellow",204,"PCDH9",0.616,97
"T0","Oligodendrocytes","10","yellow",204,"PLP1",0.615,97
"T0","Oligodendrocytes","10","yellow",204,"SLC24A2",0.612,96
"T0","Oligodendrocytes","10","yellow",204,"CADM2",0.594,96
"T0","Oligodendrocytes","10","yellow",204,"TMTC2",0.593,95
"T0","Oligodendrocytes","10","yellow",204,"TMEM144",0.586,95
"T0","Oligodendrocytes","10","yellow",204,"PPP2R2B",0.585,94
"T0","Oligodendrocytes","10","yellow",204,"IL1RAPL1",0.584,94
"T0","Oligodendrocytes","10","yellow",204,"PDE4B",0.583,93
"T0","Oligodendrocytes","10","yellow",204,"FRMD5",0.58,93
"T0","Oligodendrocytes","10","yellow",204,"SLC44A1",0.577,92
"T0","Oligodendrocytes","10","yellow",204,"MAP7",0.576,91
"T0","Oligodendrocytes","10","yellow",204,"PEX5L",0.576,92
"T0","Oligodendrocytes","10","yellow",204,"PRUNE2",0.573,91
"T0","Oligodendrocytes","10","yellow",204,"EDIL3",0.568,90
"T0","Oligodendrocytes","10","yellow",204,"NCKAP5",0.564,90
"T0","Oligodendrocytes","10","yellow",204,"ZNF536",0.559,89
"T0","Oligodendrocytes","10","yellow",204,"PLCL1",0.556,89
"T0","Oligodendrocytes","10","yellow",204,"PTPRK",0.553,88
"T0","Oligodendrocytes","10","yellow",204,"TF",0.553,88
"T0","Oligodendrocytes","10","yellow",204,"PDE1C",0.552,87
"T0","Oligodendrocytes","10","yellow",204,"GPM6B",0.551,87
"T0","Oligodendrocytes","10","yellow",204,"C10orf90",0.547,86
"T0","Oligodendrocytes","10","yellow",204,"NKAIN2",0.547,86
"T0","Oligodendrocytes","10","yellow",204,"TTLL7",0.546,85
"T0","Oligodendrocytes","10","yellow",204,"ENPP2",0.54,85
"T0","Oligodendrocytes","10","yellow",204,"AGAP1",0.539,84
"T0","Oligodendrocytes","10","yellow",204,"NCAM2",0.53,84
"T0","Oligodendrocytes","10","yellow",204,"KIRREL3",0.527,83
