"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T4","DA_like_neurons","11","yellow",861,"EBF1",0.753,100
"T4","DA_like_neurons","11","yellow",861,"DOK6",0.701,100
"T4","DA_like_neurons","11","yellow",861,"NTN1",0.686,100
"T4","DA_like_neurons","11","yellow",861,"PLCH1",0.669,100
"T4","DA_like_neurons","11","yellow",861,"UNC13C",0.663,100
"T4","DA_like_neurons","11","yellow",861,"FAM189A1",0.661,100
"T4","DA_like_neurons","11","yellow",861,"DIRC3",0.655,100
"T4","DA_like_neurons","11","yellow",861,"PACRG",0.651,100
"T4","DA_like_neurons","11","yellow",861,"MIR4435-2HG",0.651,100
"T4","DA_like_neurons","11","yellow",861,"AGTR1",0.648,99
"T4","DA_like_neurons","11","yellow",861,"AL391117.1",0.639,99
"T4","DA_like_neurons","11","yellow",861,"OPHN1",0.635,99
"T4","DA_like_neurons","11","yellow",861,"CSMD1",0.631,99
"T4","DA_like_neurons","11","yellow",861,"FMN1",0.628,99
"T4","DA_like_neurons","11","yellow",861,"AL445623.2",0.628,99
"T4","DA_like_neurons","11","yellow",861,"SOX6",0.623,99
"T4","DA_like_neurons","11","yellow",861,"CDH8",0.621,99
"T4","DA_like_neurons","11","yellow",861,"MAP3K20",0.62,99
"T4","DA_like_neurons","11","yellow",861,"CALN1",0.616,98
"T4","DA_like_neurons","11","yellow",861,"CACNB4",0.613,98
"T4","DA_like_neurons","11","yellow",861,"MPPED2",0.612,98
"T4","DA_like_neurons","11","yellow",861,"KHDRBS2",0.609,98
"T4","DA_like_neurons","11","yellow",861,"CLSTN2",0.607,98
"T4","DA_like_neurons","11","yellow",861,"AFF3",0.604,98
"T4","DA_like_neurons","11","yellow",861,"NYAP2",0.592,98
"T4","DA_like_neurons","11","yellow",861,"BNC2",0.592,98
"T4","DA_like_neurons","11","yellow",861,"DCC",0.583,97
"T4","DA_like_neurons","11","yellow",861,"AC233296.1",0.582,97
"T4","DA_like_neurons","11","yellow",861,"LRRTM4",0.578,97
"T4","DA_like_neurons","11","yellow",861,"EYA4",0.576,97
"T4","DA_like_neurons","11","yellow",861,"AC007091.1",0.565,97
"T4","DA_like_neurons","11","yellow",861,"CNTN4",0.565,97
"T4","DA_like_neurons","11","yellow",861,"KIF26B",0.565,97
"T4","DA_like_neurons","11","yellow",861,"FAM135B",0.558,97
"T4","DA_like_neurons","11","yellow",861,"KCNQ1OT1",0.556,97
"T4","DA_like_neurons","11","yellow",861,"RIMS1",0.552,96
"T4","DA_like_neurons","11","yellow",861,"ST3GAL1",0.551,96
"T4","DA_like_neurons","11","yellow",861,"EML6",0.55,96
"T4","DA_like_neurons","11","yellow",861,"CSGALNACT1",0.55,96
"T4","DA_like_neurons","11","yellow",861,"UNC5C",0.545,96
"T4","DA_like_neurons","11","yellow",861,"LRRC3B",0.538,96
"T4","DA_like_neurons","11","yellow",861,"HECW1",0.536,96
"T4","DA_like_neurons","11","yellow",861,"AC010615.4",0.532,96
"T4","DA_like_neurons","11","yellow",861,"DPP10",0.531,95
"T4","DA_like_neurons","11","yellow",861,"SORBS2",0.53,95
"T4","DA_like_neurons","11","yellow",861,"SDK1",0.53,95
"T4","DA_like_neurons","11","yellow",861,"BTBD11",0.527,95
"T4","DA_like_neurons","11","yellow",861,"PRICKLE2",0.526,95
"T4","DA_like_neurons","11","yellow",861,"AC025159.1",0.524,95
"T4","DA_like_neurons","11","yellow",861,"AC073050.1",0.522,95
"T4","DA_like_neurons","11","yellow",861,"TTC6",0.522,95
"T4","DA_like_neurons","11","yellow",861,"GRIK3",0.521,95
"T4","DA_like_neurons","11","yellow",861,"AC021231.1",0.52,94
"T4","DA_like_neurons","11","yellow",861,"MYRIP",0.518,94
"T4","DA_like_neurons","11","yellow",861,"AC024901.1",0.518,94
"T4","DA_like_neurons","11","yellow",861,"LINC02398",0.518,94
"T4","DA_like_neurons","11","yellow",861,"UBE3D",0.518,94
"T4","DA_like_neurons","11","yellow",861,"CORIN",0.513,94
"T4","DA_like_neurons","11","yellow",861,"CDH11",0.511,94
"T4","DA_like_neurons","11","yellow",861,"AC008591.1",0.51,94
"T4","DA_like_neurons","11","yellow",861,"PDE3B",0.507,93
"T4","DA_like_neurons","11","yellow",861,"FRMPD4",0.507,94
"T4","DA_like_neurons","11","yellow",861,"TNFRSF19",0.505,93
"T4","DA_like_neurons","11","yellow",861,"AL022068.1",0.505,93
"T4","DA_like_neurons","11","yellow",861,"APBA1",0.504,93
"T4","DA_like_neurons","11","yellow",861,"CNKSR2",0.504,93
"T4","DA_like_neurons","11","yellow",861,"KCNT2",0.503,93
"T4","DA_like_neurons","11","yellow",861,"OSBPL3",0.503,93
"T4","DA_like_neurons","11","yellow",861,"ARHGAP6",0.5,93
"T4","DA_like_neurons","11","yellow",861,"ERBB4",0.499,92
"T4","DA_like_neurons","11","yellow",861,"PRKCA",0.496,92
"T4","DA_like_neurons","11","yellow",861,"ENOX1",0.495,92
"T4","DA_like_neurons","11","yellow",861,"SLIT2",0.495,92
"T4","DA_like_neurons","11","yellow",861,"ERC2",0.494,92
"T4","DA_like_neurons","11","yellow",861,"AMMECR1",0.494,92
"T4","DA_like_neurons","11","yellow",861,"ABCA10",0.493,92
"T4","DA_like_neurons","11","yellow",861,"LRMDA",0.493,92
"T4","DA_like_neurons","11","yellow",861,"CDK14",0.492,92
"T4","DA_like_neurons","11","yellow",861,"PDZRN4",0.49,91
"T4","DA_like_neurons","11","yellow",861,"IL1RAP",0.49,91
"T4","DA_like_neurons","11","yellow",861,"EHBP1",0.489,91
"T4","DA_like_neurons","11","yellow",861,"AC138305.1",0.489,91
"T4","DA_like_neurons","11","yellow",861,"SLC35F1",0.487,91
"T4","DA_like_neurons","11","yellow",861,"GRIA3",0.487,91
"T4","DA_like_neurons","11","yellow",861,"RSPO4",0.487,91
"T4","DA_like_neurons","11","yellow",861,"SH3RF3",0.487,91
"T4","DA_like_neurons","11","yellow",861,"AC008537.1",0.486,90
"T4","DA_like_neurons","11","yellow",861,"MTERF1",0.486,90
"T4","DA_like_neurons","11","yellow",861,"AC016723.1",0.483,90
"T4","DA_like_neurons","11","yellow",861,"GALNT10",0.482,90
"T4","DA_like_neurons","11","yellow",861,"AC108866.1",0.481,90
"T4","DA_like_neurons","11","yellow",861,"VWC2",0.48,90
"T4","DA_like_neurons","11","yellow",861,"TTN-AS1",0.477,90
"T4","DA_like_neurons","11","yellow",861,"DAPL1",0.477,90
"T4","DA_like_neurons","11","yellow",861,"MIR4500HG",0.477,90
"T4","DA_like_neurons","11","yellow",861,"KCNH8",0.476,89
"T4","DA_like_neurons","11","yellow",861,"AHCYL2",0.474,89
"T4","DA_like_neurons","11","yellow",861,"SCLT1",0.473,89
"T4","DA_like_neurons","11","yellow",861,"GPR39",0.472,89
"T4","DA_like_neurons","11","yellow",861,"AEBP2",0.471,89
"T4","DA_like_neurons","11","yellow",861,"MACROD2",0.469,89
"T4","DA_like_neurons","11","yellow",861,"MTCL1",0.469,89
"T4","DA_like_neurons","11","yellow",861,"MIR2052HG",0.468,89
"T4","DA_like_neurons","11","yellow",861,"CDK8",0.467,89
"T4","DA_like_neurons","11","yellow",861,"ST8SIA6",0.466,88
"T4","DA_like_neurons","11","yellow",861,"GABRB3",0.464,88
"T4","DA_like_neurons","11","yellow",861,"PEX5L",0.463,88
"T4","DA_like_neurons","11","yellow",861,"RPS6KA3",0.461,88
"T4","DA_like_neurons","11","yellow",861,"RGS7",0.459,88
"T4","DA_like_neurons","11","yellow",861,"KANK4",0.458,88
"T4","DA_like_neurons","11","yellow",861,"HPGD",0.458,88
"T4","DA_like_neurons","11","yellow",861,"TLL1",0.456,88
"T4","DA_like_neurons","11","yellow",861,"KIAA0825",0.454,87
"T4","DA_like_neurons","11","yellow",861,"GREB1L",0.453,87
"T4","DA_like_neurons","11","yellow",861,"WDR7",0.453,87
"T4","DA_like_neurons","11","yellow",861,"BRINP1",0.453,87
"T4","DA_like_neurons","11","yellow",861,"PLCB1",0.452,87
"T4","DA_like_neurons","11","yellow",861,"ZNF420",0.452,87
"T4","DA_like_neurons","11","yellow",861,"PTPN13",0.45,87
"T4","DA_like_neurons","11","yellow",861,"UST",0.449,87
"T4","DA_like_neurons","11","yellow",861,"SYT9",0.448,87
"T4","DA_like_neurons","11","yellow",861,"ZNF248",0.447,86
"T4","DA_like_neurons","11","yellow",861,"CYP27C1",0.445,86
"T4","DA_like_neurons","11","yellow",861,"ZFHX4-AS1",0.445,86
"T4","DA_like_neurons","11","yellow",861,"TMEM266",0.444,86
"T4","DA_like_neurons","11","yellow",861,"MAMDC2",0.444,86
"T4","DA_like_neurons","11","yellow",861,"TMEM132B",0.443,86
"T4","DA_like_neurons","11","yellow",861,"XKR4",0.442,86
"T4","DA_like_neurons","11","yellow",861,"LINC01876",0.441,86
"T4","DA_like_neurons","11","yellow",861,"PIP5K1B",0.44,85
"T4","DA_like_neurons","11","yellow",861,"MBD5",0.44,85
"T4","DA_like_neurons","11","yellow",861,"INPP4B",0.439,85
"T4","DA_like_neurons","11","yellow",861,"GLRA3",0.438,85
"T4","DA_like_neurons","11","yellow",861,"TMEM108",0.437,85
"T4","DA_like_neurons","11","yellow",861,"LDB2",0.436,84
"T4","DA_like_neurons","11","yellow",861,"DOCK3",0.436,85
"T4","DA_like_neurons","11","yellow",861,"SPAG16",0.436,85
"T4","DA_like_neurons","11","yellow",861,"ASTN2",0.436,85
"T4","DA_like_neurons","11","yellow",861,"PLD5",0.436,85
"T4","DA_like_neurons","11","yellow",861,"ANK1",0.435,84
"T4","DA_like_neurons","11","yellow",861,"ZNF407",0.435,84
"T4","DA_like_neurons","11","yellow",861,"AC079760.1",0.433,84
"T4","DA_like_neurons","11","yellow",861,"CNTN6",0.433,84
"T4","DA_like_neurons","11","yellow",861,"LCORL",0.433,84
"T4","DA_like_neurons","11","yellow",861,"SYT14",0.432,84
"T4","DA_like_neurons","11","yellow",861,"ASAP2",0.432,84
"T4","DA_like_neurons","11","yellow",861,"PRKN",0.431,84
"T4","DA_like_neurons","11","yellow",861,"FRAS1",0.429,83
"T4","DA_like_neurons","11","yellow",861,"DPH6",0.429,83
"T4","DA_like_neurons","11","yellow",861,"NBEA",0.428,83
"T4","DA_like_neurons","11","yellow",861,"SLC25A21",0.427,83
