"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"LINC02223",0.53,100
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CD82",0.507,100
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"IKZF2",0.504,100
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"AL392023.2",0.497,99
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FLRT2",0.489,99
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"AFAP1L2",0.481,99
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"KHDRBS2",0.478,98
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"LINC00461",0.478,98
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"RIT2",0.467,98
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"BMP7",0.466,97
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GRIK3",0.459,97
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SPRED2",0.458,96
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SCN2A",0.454,96
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PTPN4",0.453,95
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PHLDA1",0.453,96
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ETV1",0.451,95
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MBOAT2",0.449,95
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PPA2",0.448,94
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CTIF",0.448,94
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ADCY1",0.446,93
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PLLP",0.446,93
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"BCKDHB",0.446,94
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ZNF521",0.445,92
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ANTXR1",0.445,92
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CERS6",0.443,92
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"AFAP1",0.441,91
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"OLIG2",0.44,91
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ANO6",0.433,90
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CACNG4",0.433,90
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"IPO9-AS1",0.433,90
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PDS5B",0.433,91
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CRISPLD2",0.432,89
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SLC22A17",0.43,88
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GABRB1",0.43,89
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MCF2L2",0.429,88
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"VGLL4",0.419,87
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"LRRFIP1",0.419,87
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ACER3",0.419,87
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CABLES1",0.419,88
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MED12L",0.415,86
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ARHGAP10",0.413,85
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"DIRC3",0.413,86
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"EPC1",0.412,84
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"BTRC",0.412,85
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ITGA9",0.412,85
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"RNF180",0.411,84
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"DYRK1A",0.411,84
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SETBP1",0.41,83
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"DYNC2H1",0.409,83
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"NRG2",0.409,83
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ATP1A1",0.408,81
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"WDR11",0.408,81
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ATP1A2",0.408,82
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SYT16",0.408,82
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"BMPR2",0.405,81
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PGAP1",0.402,80
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ITGAV",0.401,79
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ARHGAP42",0.401,80
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"RAB10",0.401,80
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"APC",0.398,78
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MAST4",0.398,79
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CLSTN1",0.398,79
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CECR2",0.397,77
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"TAPT1-AS1",0.397,78
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SMARCA2",0.396,77
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MNAT1",0.393,76
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PKD2",0.393,77
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GUCY1A2",0.392,76
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ZMYM4",0.39,75
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GABRB3",0.39,76
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"TLE4",0.389,74
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MIB1",0.389,75
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MARK1",0.388,74
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"KSR2",0.388,74
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PARP8",0.387,73
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"RFX7",0.387,73
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SLC35F3",0.385,73
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MIR181A1HG",0.383,72
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SPATS2L",0.383,72
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ITM2B",0.379,72
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ARID2",0.378,71
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"AC239809.3",0.376,71
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"NEK7",0.374,70
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"LCOR",0.374,70
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SIPA1L3",0.373,70
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FAM19A5",0.372,69
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"PTPRM",0.372,69
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GRAMD1C",0.371,68
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"HERC1",0.371,69
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"VWA8",0.37,68
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"VTI1A",0.37,68
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MLLT10",0.369,67
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FAM168A",0.368,66
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SENP7",0.368,67
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GLG1",0.367,66
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FNDC3B",0.367,66
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CDH11",0.366,65
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ETV6",0.366,65
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"HYDIN",0.366,65
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SPARCL1",0.365,64
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"BRWD1",0.364,64
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SOS1",0.364,64
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CUX1",0.361,63
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GALNT10",0.359,63
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SON",0.358,62
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"TMCC1",0.358,62
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"TRAK1",0.357,61
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"UBR2",0.357,62
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"GPRC5B",0.354,60
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FARS2",0.354,60
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"KIAA1109",0.354,61
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FBXO11",0.354,61
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CYFIP2",0.352,58
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"NBAS",0.352,58
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MGAT5",0.352,59
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"DANT2",0.352,59
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"SIPA1L1",0.352,59
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"WSCD1",0.351,57
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FMN2",0.351,58
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"NSG2",0.35,57
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"ACSL3",0.347,57
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"FOXO3",0.343,55
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"RAB2A",0.343,56
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"KIDINS220",0.343,56
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"BASP1",0.342,55
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"CHCHD3",0.342,55
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"HDAC8",0.341,54
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"KIF2A",0.341,54
"T1","Oligodendrocyte_progenitor_cells","12","yellow",274,"MARK3",0.341,54
