"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T4","Microglia","1","yellow",418,"ARHGAP22",0.733,100
"T4","Microglia","1","yellow",418,"ZFP36L2",0.701,100
"T4","Microglia","1","yellow",418,"CSGALNACT1",0.684,100
"T4","Microglia","1","yellow",418,"SFMBT2",0.663,100
"T4","Microglia","1","yellow",418,"SORL1",0.656,100
"T4","Microglia","1","yellow",418,"KIF26B",0.628,99
"T4","Microglia","1","yellow",418,"APPL2",0.627,99
"T4","Microglia","1","yellow",418,"ATM",0.615,99
"T4","Microglia","1","yellow",418,"TBXAS1",0.615,99
"T4","Microglia","1","yellow",418,"OXR1",0.608,98
"T4","Microglia","1","yellow",418,"TNRC6B",0.593,98
"T4","Microglia","1","yellow",418,"P2RY12",0.589,98
"T4","Microglia","1","yellow",418,"HS3ST4",0.588,98
"T4","Microglia","1","yellow",418,"PICALM",0.579,97
"T4","Microglia","1","yellow",418,"ELMO1",0.578,97
"T4","Microglia","1","yellow",418,"PGM5",0.575,97
"T4","Microglia","1","yellow",418,"AL592183.1",0.557,97
"T4","Microglia","1","yellow",418,"RASAL2",0.551,96
"T4","Microglia","1","yellow",418,"TIAM1",0.55,96
"T4","Microglia","1","yellow",418,"ZFHX3",0.535,96
"T4","Microglia","1","yellow",418,"FMNL3",0.532,96
"T4","Microglia","1","yellow",418,"GAB1",0.527,95
"T4","Microglia","1","yellow",418,"HP1BP3",0.526,95
"T4","Microglia","1","yellow",418,"ZNF846",0.522,95
"T4","Microglia","1","yellow",418,"RNF150",0.519,95
"T4","Microglia","1","yellow",418,"C22orf34",0.512,94
"T4","Microglia","1","yellow",418,"OTULINL",0.512,95
"T4","Microglia","1","yellow",418,"KHDRBS3",0.511,94
"T4","Microglia","1","yellow",418,"CREBRF",0.51,94
"T4","Microglia","1","yellow",418,"FOXP1",0.51,94
"T4","Microglia","1","yellow",418,"IL6ST",0.504,93
"T4","Microglia","1","yellow",418,"METTL7A",0.502,93
"T4","Microglia","1","yellow",418,"TMEM65",0.498,93
"T4","Microglia","1","yellow",418,"RNF125",0.496,93
"T4","Microglia","1","yellow",418,"MED13L",0.492,92
"T4","Microglia","1","yellow",418,"ATG4C",0.487,92
"T4","Microglia","1","yellow",418,"GRK3",0.486,92
"T4","Microglia","1","yellow",418,"MIS18BP1",0.485,92
"T4","Microglia","1","yellow",418,"MAML3",0.484,91
"T4","Microglia","1","yellow",418,"OSBPL3",0.476,91
"T4","Microglia","1","yellow",418,"PNISR",0.474,91
"T4","Microglia","1","yellow",418,"CSF1R",0.474,91
"T4","Microglia","1","yellow",418,"YPEL2",0.472,90
"T4","Microglia","1","yellow",418,"AC079015.1",0.471,90
"T4","Microglia","1","yellow",418,"CPED1",0.471,90
"T4","Microglia","1","yellow",418,"RNF213",0.468,89
"T4","Microglia","1","yellow",418,"DEPTOR",0.468,90
"T4","Microglia","1","yellow",418,"BPTF",0.467,89
"T4","Microglia","1","yellow",418,"RSRP1",0.466,89
"T4","Microglia","1","yellow",418,"SPNS2",0.466,89
"T4","Microglia","1","yellow",418,"BHLHE41",0.465,89
"T4","Microglia","1","yellow",418,"BICRAL",0.464,88
"T4","Microglia","1","yellow",418,"ITPR2",0.46,88
"T4","Microglia","1","yellow",418,"RGS10",0.46,88
"T4","Microglia","1","yellow",418,"TBC1D4",0.459,88
"T4","Microglia","1","yellow",418,"GLIPR1",0.458,87
"T4","Microglia","1","yellow",418,"KCNQ1",0.456,87
"T4","Microglia","1","yellow",418,"ARGLU1",0.454,87
"T4","Microglia","1","yellow",418,"ARL15",0.449,87
"T4","Microglia","1","yellow",418,"PDGFC",0.448,86
"T4","Microglia","1","yellow",418,"DAB2IP",0.448,86
"T4","Microglia","1","yellow",418,"AC090579.1",0.447,86
"T4","Microglia","1","yellow",418,"LYST",0.445,86
"T4","Microglia","1","yellow",418,"TM6SF1",0.444,85
"T4","Microglia","1","yellow",418,"ST3GAL6",0.444,85
"T4","Microglia","1","yellow",418,"LINC01141",0.443,84
"T4","Microglia","1","yellow",418,"VASH1",0.443,85
"T4","Microglia","1","yellow",418,"MED12L",0.443,85
"T4","Microglia","1","yellow",418,"AUH",0.442,84
"T4","Microglia","1","yellow",418,"CTBP2",0.439,84
"T4","Microglia","1","yellow",418,"NFIA",0.439,84
"T4","Microglia","1","yellow",418,"ARL5A",0.438,83
"T4","Microglia","1","yellow",418,"CARD11",0.437,83
"T4","Microglia","1","yellow",418,"GALNT2",0.434,83
"T4","Microglia","1","yellow",418,"RNF130",0.434,83
"T4","Microglia","1","yellow",418,"MTURN",0.433,83
"T4","Microglia","1","yellow",418,"FER",0.432,82
"T4","Microglia","1","yellow",418,"PLCL1",0.43,82
"T4","Microglia","1","yellow",418,"FEZ2",0.426,82
"T4","Microglia","1","yellow",418,"SSBP2",0.424,82
"T4","Microglia","1","yellow",418,"MAF",0.422,81
"T4","Microglia","1","yellow",418,"BAZ2B",0.42,81
"T4","Microglia","1","yellow",418,"GIMAP8",0.419,81
"T4","Microglia","1","yellow",418,"NHSL1",0.417,81
"T4","Microglia","1","yellow",418,"IL13RA1",0.416,80
"T4","Microglia","1","yellow",418,"IFNGR1",0.413,80
"T4","Microglia","1","yellow",418,"PKN2",0.412,80
"T4","Microglia","1","yellow",418,"MAP3K3",0.412,80
"T4","Microglia","1","yellow",418,"SELPLG",0.409,79
"T4","Microglia","1","yellow",418,"AC066613.2",0.407,79
"T4","Microglia","1","yellow",418,"LINC00278",0.407,79
"T4","Microglia","1","yellow",418,"N4BP2L2",0.405,79
"T4","Microglia","1","yellow",418,"USP24",0.404,78
"T4","Microglia","1","yellow",418,"FAM177B",0.404,78
"T4","Microglia","1","yellow",418,"P2RY13",0.403,78
"T4","Microglia","1","yellow",418,"RNASEH2B-AS1",0.403,78
"T4","Microglia","1","yellow",418,"DNMT3A",0.402,77
"T4","Microglia","1","yellow",418,"TAPT1-AS1",0.401,77
"T4","Microglia","1","yellow",418,"RGS12",0.401,77
"T4","Microglia","1","yellow",418,"OGFRL1",0.4,77
"T4","Microglia","1","yellow",418,"DIP2B",0.399,77
"T4","Microglia","1","yellow",418,"RICTOR",0.395,76
"T4","Microglia","1","yellow",418,"LHFPL2",0.395,76
"T4","Microglia","1","yellow",418,"METTL9",0.391,76
"T4","Microglia","1","yellow",418,"GPR34",0.386,75
"T4","Microglia","1","yellow",418,"NCOA2",0.386,76
"T4","Microglia","1","yellow",418,"SESN1",0.385,75
"T4","Microglia","1","yellow",418,"JADE2",0.385,75
"T4","Microglia","1","yellow",418,"AC006978.2",0.384,75
"T4","Microglia","1","yellow",418,"AC044781.1",0.382,74
"T4","Microglia","1","yellow",418,"SLC39A10",0.382,74
"T4","Microglia","1","yellow",418,"SRRM2",0.38,74
"T4","Microglia","1","yellow",418,"P2RX7",0.379,74
"T4","Microglia","1","yellow",418,"NOL4L",0.377,73
"T4","Microglia","1","yellow",418,"ARRB1",0.377,73
"T4","Microglia","1","yellow",418,"KAT2B",0.376,73
"T4","Microglia","1","yellow",418,"CREBL2",0.374,72
"T4","Microglia","1","yellow",418,"ADAMTS10",0.374,73
"T4","Microglia","1","yellow",418,"SUSD3",0.373,72
"T4","Microglia","1","yellow",418,"USP6NL",0.372,72
"T4","Microglia","1","yellow",418,"SRGAP3",0.371,72
"T4","Microglia","1","yellow",418,"NRIP1",0.37,71
"T4","Microglia","1","yellow",418,"GIMAP4",0.367,71
"T4","Microglia","1","yellow",418,"ZNF710",0.365,71
"T4","Microglia","1","yellow",418,"GTF2I",0.364,71
"T4","Microglia","1","yellow",418,"ZNF652",0.362,71
"T4","Microglia","1","yellow",418,"FAM118A",0.361,70
"T4","Microglia","1","yellow",418,"AC008892.1",0.36,70
"T4","Microglia","1","yellow",418,"RASA1",0.359,69
"T4","Microglia","1","yellow",418,"WASHC4",0.359,69
"T4","Microglia","1","yellow",418,"GLDN",0.359,70
"T4","Microglia","1","yellow",418,"STK17A",0.359,70
"T4","Microglia","1","yellow",418,"LTC4S",0.358,69
"T4","Microglia","1","yellow",418,"NIPBL",0.357,68
"T4","Microglia","1","yellow",418,"CDK19",0.357,69
"T4","Microglia","1","yellow",418,"ATRX",0.354,67
"T4","Microglia","1","yellow",418,"RASSF8",0.354,68
"T4","Microglia","1","yellow",418,"PPP3CA",0.354,68
"T4","Microglia","1","yellow",418,"DIRC3",0.354,68
"T4","Microglia","1","yellow",418,"BOD1L1",0.353,67
"T4","Microglia","1","yellow",418,"IL18",0.352,67
"T4","Microglia","1","yellow",418,"ATF7IP",0.351,67
"T4","Microglia","1","yellow",418,"AL365273.2",0.349,66
"T4","Microglia","1","yellow",418,"RYR1",0.349,66
"T4","Microglia","1","yellow",418,"GUCY1A1",0.348,66
"T4","Microglia","1","yellow",418,"LRBA",0.347,66
"T4","Microglia","1","yellow",418,"MPHOSPH8",0.346,65
"T4","Microglia","1","yellow",418,"SNX18",0.345,65
"T4","Microglia","1","yellow",418,"ITPK1",0.344,65
"T4","Microglia","1","yellow",418,"STX7",0.339,65
"T4","Microglia","1","yellow",418,"TBC1D1",0.338,65
"T4","Microglia","1","yellow",418,"CRLF3",0.336,64
"T4","Microglia","1","yellow",418,"AC012368.1",0.335,64
"T4","Microglia","1","yellow",418,"SMARCA2",0.334,63
"T4","Microglia","1","yellow",418,"C12orf75",0.334,64
"T4","Microglia","1","yellow",418,"SRGAP2B",0.334,64
"T4","Microglia","1","yellow",418,"LINC01736",0.333,63
"T4","Microglia","1","yellow",418,"CMTR2",0.328,63
"T4","Microglia","1","yellow",418,"AGPAT5",0.328,63
"T4","Microglia","1","yellow",418,"HLA-DMB",0.326,62
"T4","Microglia","1","yellow",418,"DGLUCY",0.325,62
"T4","Microglia","1","yellow",418,"MYO18A",0.325,62
"T4","Microglia","1","yellow",418,"C12orf76",0.323,61
"T4","Microglia","1","yellow",418,"TRANK1",0.323,61
"T4","Microglia","1","yellow",418,"VSIR",0.323,62
"T4","Microglia","1","yellow",418,"HDGFL3",0.322,61
"T4","Microglia","1","yellow",418,"CARMIL1",0.321,60
"T4","Microglia","1","yellow",418,"ATG16L2",0.321,61
"T4","Microglia","1","yellow",418,"JAM2",0.32,60
"T4","Microglia","1","yellow",418,"PRKCD",0.319,60
"T4","Microglia","1","yellow",418,"UTY",0.319,60
"T4","Microglia","1","yellow",418,"PHF3",0.318,59
"T4","Microglia","1","yellow",418,"TANC1",0.316,59
"T4","Microglia","1","yellow",418,"SRSF7",0.316,59
"T4","Microglia","1","yellow",418,"ZNF638",0.315,59
"T4","Microglia","1","yellow",418,"ZNF33A",0.313,59
"T4","Microglia","1","yellow",418,"SNX30",0.312,58
"T4","Microglia","1","yellow",418,"ZNF618",0.311,58
"T4","Microglia","1","yellow",418,"PIP5K1B",0.311,58
"T4","Microglia","1","yellow",418,"GSE1",0.311,58
"T4","Microglia","1","yellow",418,"TAL1",0.309,57
"T4","Microglia","1","yellow",418,"MCF2L",0.308,57
"T4","Microglia","1","yellow",418,"SLC35E3",0.308,57
"T4","Microglia","1","yellow",418,"ITPKB",0.306,57
"T4","Microglia","1","yellow",418,"PLP1",0.304,56
"T4","Microglia","1","yellow",418,"MXD4",0.302,56
"T4","Microglia","1","yellow",418,"KANSL1L",0.301,56
"T4","Microglia","1","yellow",418,"BBS9",0.301,56
"T4","Microglia","1","yellow",418,"LUC7L3",0.3,55
"T4","Microglia","1","yellow",418,"SIGLEC8",0.299,55
"T4","Microglia","1","yellow",418,"NCOA1",0.298,55
"T4","Microglia","1","yellow",418,"CARD8",0.295,54
"T4","Microglia","1","yellow",418,"TNRC18",0.295,54
"T4","Microglia","1","yellow",418,"CAMK2G",0.295,55
"T4","Microglia","1","yellow",418,"LPIN2",0.294,54
"T4","Microglia","1","yellow",418,"LRMDA",0.294,54
"T4","Microglia","1","yellow",418,"STPG2",0.293,53
"T4","Microglia","1","yellow",418,"RECK",0.293,53
"T4","Microglia","1","yellow",418,"TP53INP1",0.291,53
"T4","Microglia","1","yellow",418,"SGK3",0.291,53
"T4","Microglia","1","yellow",418,"AKAP9",0.291,53
"T4","Microglia","1","yellow",418,"ZMYND8",0.29,52
"T4","Microglia","1","yellow",418,"PCMTD2",0.289,52
"T4","Microglia","1","yellow",418,"HECA",0.287,52
"T4","Microglia","1","yellow",418,"PIK3CD",0.286,52
"T4","Microglia","1","yellow",418,"XRRA1",0.285,51
"T4","Microglia","1","yellow",418,"KDM3A",0.285,51
"T4","Microglia","1","yellow",418,"RBM6",0.285,51
"T4","Microglia","1","yellow",418,"ZNF862",0.284,50
"T4","Microglia","1","yellow",418,"BNIP3L",0.284,51
"T4","Microglia","1","yellow",418,"DRAM2",0.283,50
"T4","Microglia","1","yellow",418,"TLR7",0.283,50
"T4","Microglia","1","yellow",418,"SALL1",0.282,49
"T4","Microglia","1","yellow",418,"CXCL12",0.282,49
"T4","Microglia","1","yellow",418,"CBR4",0.282,49
"T4","Microglia","1","yellow",418,"DDB2",0.282,49
"T4","Microglia","1","yellow",418,"VPS8",0.282,50
"T4","Microglia","1","yellow",418,"NUTM2A-AS1",0.28,48
"T4","Microglia","1","yellow",418,"HS6ST1",0.278,48
"T4","Microglia","1","yellow",418,"NLGN4Y",0.278,48
"T4","Microglia","1","yellow",418,"DAAM1",0.277,48
"T4","Microglia","1","yellow",418,"SRGAP2",0.274,48
"T4","Microglia","1","yellow",418,"FCHO2",0.273,47
"T4","Microglia","1","yellow",418,"SKI",0.271,47
"T4","Microglia","1","yellow",418,"UBR5-AS1",0.271,47
"T4","Microglia","1","yellow",418,"SLC44A1",0.27,47
"T4","Microglia","1","yellow",418,"NR2C2",0.269,46
"T4","Microglia","1","yellow",418,"SMURF2",0.266,45
"T4","Microglia","1","yellow",418,"UHRF1BP1",0.266,46
"T4","Microglia","1","yellow",418,"TTC14",0.266,46
"T4","Microglia","1","yellow",418,"PPARGC1B",0.266,46
"T4","Microglia","1","yellow",418,"YPEL3",0.265,45
"T4","Microglia","1","yellow",418,"KIAA0513",0.265,45
"T4","Microglia","1","yellow",418,"HNMT",0.265,45
"T4","Microglia","1","yellow",418,"ADAMTSL2",0.264,44
"T4","Microglia","1","yellow",418,"NCOA3",0.264,44
"T4","Microglia","1","yellow",418,"PCMTD1",0.262,44
