"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T6","DA_neurons","6","yellow",332,"EIF1AX",0.89,100
"T6","DA_neurons","6","yellow",332,"H3F3B",0.885,100
"T6","DA_neurons","6","yellow",332,"GNAL",0.876,100
"T6","DA_neurons","6","yellow",332,"PCCB",0.874,100
"T6","DA_neurons","6","yellow",332,"M6PR",0.873,99
"T6","DA_neurons","6","yellow",332,"BCR",0.864,99
"T6","DA_neurons","6","yellow",332,"FDX1",0.859,99
"T6","DA_neurons","6","yellow",332,"TMEM127",0.855,98
"T6","DA_neurons","6","yellow",332,"HNRNPA0",0.854,98
"T6","DA_neurons","6","yellow",332,"SDC3",0.846,98
"T6","DA_neurons","6","yellow",332,"LRP1",0.842,97
"T6","DA_neurons","6","yellow",332,"APOD",0.836,97
"T6","DA_neurons","6","yellow",332,"KMT2A",0.835,97
"T6","DA_neurons","6","yellow",332,"FZD3",0.835,97
"T6","DA_neurons","6","yellow",332,"PTPRZ1",0.831,96
"T6","DA_neurons","6","yellow",332,"VOPP1",0.822,96
"T6","DA_neurons","6","yellow",332,"COPA",0.819,96
"T6","DA_neurons","6","yellow",332,"HSD17B4",0.811,95
"T6","DA_neurons","6","yellow",332,"ACTN4",0.804,95
"T6","DA_neurons","6","yellow",332,"SERP1",0.797,95
"T6","DA_neurons","6","yellow",332,"ABLIM1",0.795,94
"T6","DA_neurons","6","yellow",332,"RAB21",0.794,94
"T6","DA_neurons","6","yellow",332,"CRELD1",0.793,94
"T6","DA_neurons","6","yellow",332,"XPO1",0.79,94
"T6","DA_neurons","6","yellow",332,"KDM5B",0.787,93
"T6","DA_neurons","6","yellow",332,"MPP5",0.786,93
"T6","DA_neurons","6","yellow",332,"PCBP1",0.77,93
"T6","DA_neurons","6","yellow",332,"TCEAL3",0.763,92
"T6","DA_neurons","6","yellow",332,"UPF1",0.762,92
"T6","DA_neurons","6","yellow",332,"TMEM246",0.761,91
"T6","DA_neurons","6","yellow",332,"INPP5F",0.761,92
"T6","DA_neurons","6","yellow",332,"SOS1",0.76,91
"T6","DA_neurons","6","yellow",332,"FAM131A",0.753,91
"T6","DA_neurons","6","yellow",332,"FSD1L",0.724,91
"T6","DA_neurons","6","yellow",332,"RTRAF",0.721,90
"T6","DA_neurons","6","yellow",332,"RPS3",0.72,90
"T6","DA_neurons","6","yellow",332,"IPO5",0.71,89
"T6","DA_neurons","6","yellow",332,"EHD3",0.71,90
"T6","DA_neurons","6","yellow",332,"TTBK2",0.708,89
"T6","DA_neurons","6","yellow",332,"LPCAT4",0.695,89
"T6","DA_neurons","6","yellow",332,"TMEM41B",0.693,88
"T6","DA_neurons","6","yellow",332,"ATF2",0.692,88
"T6","DA_neurons","6","yellow",332,"MT-ND4",0.692,88
"T6","DA_neurons","6","yellow",332,"ASTN2",0.687,88
"T6","DA_neurons","6","yellow",332,"PTP4A1",0.676,87
"T6","DA_neurons","6","yellow",332,"MARCKS",0.673,87
"T6","DA_neurons","6","yellow",332,"TSPYL4",0.668,87
"T6","DA_neurons","6","yellow",332,"CLASP1",0.667,86
"T6","DA_neurons","6","yellow",332,"RPL7",0.664,86
"T6","DA_neurons","6","yellow",332,"RBFOX1",0.663,86
"T6","DA_neurons","6","yellow",332,"CD81",0.659,85
"T6","DA_neurons","6","yellow",332,"MYL6B",0.653,85
"T6","DA_neurons","6","yellow",332,"RPS12",0.652,85
"T6","DA_neurons","6","yellow",332,"HMGA1",0.651,84
"T6","DA_neurons","6","yellow",332,"MORF4L1",0.64,84
"T6","DA_neurons","6","yellow",332,"CCDC88A",0.636,84
"T6","DA_neurons","6","yellow",332,"FYTTD1",0.634,83
"T6","DA_neurons","6","yellow",332,"MT-ND1",0.634,84
"T6","DA_neurons","6","yellow",332,"JPH4",0.633,83
"T6","DA_neurons","6","yellow",332,"SLC38A1",0.632,83
"T6","DA_neurons","6","yellow",332,"TTC3",0.623,82
"T6","DA_neurons","6","yellow",332,"CNP",0.622,82
"T6","DA_neurons","6","yellow",332,"PIANP",0.622,82
"T6","DA_neurons","6","yellow",332,"ELAVL3",0.621,81
"T6","DA_neurons","6","yellow",332,"DLGAP4",0.62,81
"T6","DA_neurons","6","yellow",332,"ARL8A",0.619,81
"T6","DA_neurons","6","yellow",332,"CAPZA2",0.619,81
"T6","DA_neurons","6","yellow",332,"ARL14EP",0.618,80
"T6","DA_neurons","6","yellow",332,"FBXO28",0.615,80
"T6","DA_neurons","6","yellow",332,"SERPINE2",0.614,80
"T6","DA_neurons","6","yellow",332,"CXXC4",0.612,79
"T6","DA_neurons","6","yellow",332,"CCNI",0.609,79
"T6","DA_neurons","6","yellow",332,"SRP9",0.608,79
"T6","DA_neurons","6","yellow",332,"ZBTB38",0.605,78
"T6","DA_neurons","6","yellow",332,"MCRIP1",0.603,78
"T6","DA_neurons","6","yellow",332,"GNAI2",0.601,78
"T6","DA_neurons","6","yellow",332,"INPP5K",0.594,78
"T6","DA_neurons","6","yellow",332,"NUAK1",0.593,77
"T6","DA_neurons","6","yellow",332,"MRPL19",0.592,77
"T6","DA_neurons","6","yellow",332,"ELP2",0.591,76
"T6","DA_neurons","6","yellow",332,"IDS",0.591,77
"T6","DA_neurons","6","yellow",332,"MRPS7",0.589,76
"T6","DA_neurons","6","yellow",332,"TMEM167A",0.588,76
"T6","DA_neurons","6","yellow",332,"SLC22A17",0.586,75
"T6","DA_neurons","6","yellow",332,"AKIRIN1",0.586,75
"T6","DA_neurons","6","yellow",332,"CTBP1",0.584,75
"T6","DA_neurons","6","yellow",332,"UBE2QL1",0.583,75
"T6","DA_neurons","6","yellow",332,"PDE4A",0.58,74
"T6","DA_neurons","6","yellow",332,"SEMA6B",0.58,74
"T6","DA_neurons","6","yellow",332,"TSN",0.579,74
"T6","DA_neurons","6","yellow",332,"PAK1",0.578,73
"T6","DA_neurons","6","yellow",332,"ST3GAL5",0.578,73
"T6","DA_neurons","6","yellow",332,"KMT5A",0.576,72
"T6","DA_neurons","6","yellow",332,"PNMA8C",0.576,73
"T6","DA_neurons","6","yellow",332,"ZNF148",0.575,72
"T6","DA_neurons","6","yellow",332,"HNRNPA2B1",0.573,71
"T6","DA_neurons","6","yellow",332,"AGAP3",0.573,72
"T6","DA_neurons","6","yellow",332,"H2AFV",0.572,71
"T6","DA_neurons","6","yellow",332,"SNX27",0.571,71
"T6","DA_neurons","6","yellow",332,"RPL7L1",0.566,70
