"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"ANKMY2",0.304,100
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"CCT2",0.269,99
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"GBA",0.254,98
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"EXOC2",0.253,97
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"TOX2",0.244,96
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"ANKRD29",0.243,93
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"ATP6V0D1",0.243,95
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"GLRA3",0.238,92
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"OAT",0.236,91
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"BBS7",0.235,89
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"GPAA1",0.235,90
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"XPO1",0.231,88
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"IP6K1",0.225,85
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"TCAF1",0.225,86
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"RNFT2",0.222,84
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"TMF1",0.218,83
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"KBTBD6",0.21,82
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"SHISA4",0.208,80
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"FARSA",0.205,79
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"NBR1",0.204,77
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"IFNAR1",0.204,78
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"SIN3B",0.201,76
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"SLC6A15",0.196,75
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"VMP1",0.193,72
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"PUF60",0.193,73
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"EXTL3",0.192,71
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"TM2D1",0.191,70
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"BLVRB",0.188,69
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"KIAA1191",0.185,68
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"MRPL35",0.183,66
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"PANK2",0.182,65
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"JAK1",0.179,64
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"NNT",0.178,63
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"FXR2",0.177,62
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"MKKS",0.176,60
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"LMBRD1",0.174,59
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"FDX1",0.173,58
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"REEP5",0.171,56
"T0","GABA_neurons_expressing_GABA_receptors","13","yellow",86,"AP1G1",0.171,57
