"iteration","cell_type","subcluster","module","module_size","gene","module_membership","percentile"
"T1","Astrocytes","5","yellow",336,"TPST1",0.617,100
"T1","Astrocytes","5","yellow",336,"CHI3L1",0.601,100
"T1","Astrocytes","5","yellow",336,"ACTN1",0.597,100
"T1","Astrocytes","5","yellow",336,"CADPS",0.596,100
"T1","Astrocytes","5","yellow",336,"ARHGEF3",0.574,99
"T1","Astrocytes","5","yellow",336,"MAN1C1",0.569,99
"T1","Astrocytes","5","yellow",336,"F3",0.555,99
"T1","Astrocytes","5","yellow",336,"CD44",0.546,98
"T1","Astrocytes","5","yellow",336,"TENM4",0.529,98
"T1","Astrocytes","5","yellow",336,"SLC39A14",0.487,98
"T1","Astrocytes","5","yellow",336,"MAPRE2",0.484,98
"T1","Astrocytes","5","yellow",336,"ZFYVE28",0.469,97
"T1","Astrocytes","5","yellow",336,"CSMD2",0.461,97
"T1","Astrocytes","5","yellow",336,"GLIS3",0.446,97
"T1","Astrocytes","5","yellow",336,"OSMR",0.434,96
"T1","Astrocytes","5","yellow",336,"MKL2",0.418,96
"T1","Astrocytes","5","yellow",336,"FAM20C",0.415,96
"T1","Astrocytes","5","yellow",336,"CPNE8",0.414,95
"T1","Astrocytes","5","yellow",336,"DNER",0.414,95
"T1","Astrocytes","5","yellow",336,"CLIC4",0.413,95
"T1","Astrocytes","5","yellow",336,"CNTNAP3B",0.406,95
"T1","Astrocytes","5","yellow",336,"UBASH3B",0.402,94
"T1","Astrocytes","5","yellow",336,"COLEC12",0.4,94
"T1","Astrocytes","5","yellow",336,"ANO6",0.399,94
"T1","Astrocytes","5","yellow",336,"MAOB",0.396,93
"T1","Astrocytes","5","yellow",336,"MACF1",0.387,93
"T1","Astrocytes","5","yellow",336,"OSMR-AS1",0.381,92
"T1","Astrocytes","5","yellow",336,"PKNOX2",0.381,93
"T1","Astrocytes","5","yellow",336,"EMP1",0.375,92
"T1","Astrocytes","5","yellow",336,"SHISA9",0.363,92
"T1","Astrocytes","5","yellow",336,"RFTN1",0.361,92
"T1","Astrocytes","5","yellow",336,"BTBD11",0.36,91
"T1","Astrocytes","5","yellow",336,"SCN1A",0.359,91
"T1","Astrocytes","5","yellow",336,"RGS20",0.358,90
"T1","Astrocytes","5","yellow",336,"DST",0.358,91
"T1","Astrocytes","5","yellow",336,"MAP3K14",0.351,90
"T1","Astrocytes","5","yellow",336,"BAALC-AS1",0.349,90
"T1","Astrocytes","5","yellow",336,"AC092131.1",0.348,89
"T1","Astrocytes","5","yellow",336,"ST6GAL1",0.346,89
"T1","Astrocytes","5","yellow",336,"IFI16",0.344,89
"T1","Astrocytes","5","yellow",336,"DTNA",0.344,89
"T1","Astrocytes","5","yellow",336,"CP",0.343,88
"T1","Astrocytes","5","yellow",336,"ST8SIA1",0.342,88
"T1","Astrocytes","5","yellow",336,"C9orf3",0.34,88
"T1","Astrocytes","5","yellow",336,"AKAP13",0.339,87
"T1","Astrocytes","5","yellow",336,"CNN3",0.339,87
"T1","Astrocytes","5","yellow",336,"WWTR1",0.326,86
"T1","Astrocytes","5","yellow",336,"PLSCR1",0.326,87
"T1","Astrocytes","5","yellow",336,"SAMD4A",0.325,86
"T1","Astrocytes","5","yellow",336,"ETV6",0.324,86
"T1","Astrocytes","5","yellow",336,"CAMK2D",0.323,85
"T1","Astrocytes","5","yellow",336,"AC087482.1",0.323,85
"T1","Astrocytes","5","yellow",336,"MYH9",0.323,86
"T1","Astrocytes","5","yellow",336,"BCL6",0.319,85
"T1","Astrocytes","5","yellow",336,"DCLK1",0.318,84
"T1","Astrocytes","5","yellow",336,"NRCAM",0.316,84
"T1","Astrocytes","5","yellow",336,"ADAM12",0.315,83
"T1","Astrocytes","5","yellow",336,"CACNA1C",0.315,84
"T1","Astrocytes","5","yellow",336,"ELMOD1",0.314,83
"T1","Astrocytes","5","yellow",336,"IGFBP7",0.308,83
"T1","Astrocytes","5","yellow",336,"GALNT2",0.308,83
"T1","Astrocytes","5","yellow",336,"SORBS1",0.306,82
"T1","Astrocytes","5","yellow",336,"CRISPLD1",0.306,82
"T1","Astrocytes","5","yellow",336,"C1RL",0.305,81
"T1","Astrocytes","5","yellow",336,"GLUL",0.305,82
"T1","Astrocytes","5","yellow",336,"RETREG1",0.304,81
"T1","Astrocytes","5","yellow",336,"LOXL2",0.302,81
"T1","Astrocytes","5","yellow",336,"DAAM1",0.301,80
"T1","Astrocytes","5","yellow",336,"GALNT15",0.293,80
"T1","Astrocytes","5","yellow",336,"RASGEF1B",0.293,80
"T1","Astrocytes","5","yellow",336,"C3",0.286,80
"T1","Astrocytes","5","yellow",336,"AL355974.2",0.284,79
"T1","Astrocytes","5","yellow",336,"U91319.1",0.283,79
"T1","Astrocytes","5","yellow",336,"BAALC",0.282,78
"T1","Astrocytes","5","yellow",336,"SCARA3",0.282,79
"T1","Astrocytes","5","yellow",336,"SLC44A3",0.281,78
"T1","Astrocytes","5","yellow",336,"BICD1",0.281,78
"T1","Astrocytes","5","yellow",336,"KAZN",0.278,78
"T1","Astrocytes","5","yellow",336,"SPOCK1",0.277,77
"T1","Astrocytes","5","yellow",336,"PAM",0.276,77
"T1","Astrocytes","5","yellow",336,"ATP11A",0.275,76
"T1","Astrocytes","5","yellow",336,"NRP2",0.275,77
"T1","Astrocytes","5","yellow",336,"LYST",0.273,76
"T1","Astrocytes","5","yellow",336,"ITPKC",0.273,76
"T1","Astrocytes","5","yellow",336,"PPFIA2",0.272,75
"T1","Astrocytes","5","yellow",336,"ZFP36L2",0.272,75
"T1","Astrocytes","5","yellow",336,"LRAT",0.272,75
"T1","Astrocytes","5","yellow",336,"ASAP3",0.272,75
"T1","Astrocytes","5","yellow",336,"MARCH3",0.271,74
"T1","Astrocytes","5","yellow",336,"TRIO",0.271,74
"T1","Astrocytes","5","yellow",336,"SUSD6",0.27,74
"T1","Astrocytes","5","yellow",336,"ARHGAP29",0.269,73
"T1","Astrocytes","5","yellow",336,"GYG2",0.269,73
"T1","Astrocytes","5","yellow",336,"GFRA2",0.267,73
"T1","Astrocytes","5","yellow",336,"NOD1",0.263,72
"T1","Astrocytes","5","yellow",336,"GPR158",0.263,72
"T1","Astrocytes","5","yellow",336,"FAM135A",0.26,72
"T1","Astrocytes","5","yellow",336,"MATN2",0.259,72
"T1","Astrocytes","5","yellow",336,"PVT1",0.258,71
"T1","Astrocytes","5","yellow",336,"LTBP1",0.258,71
"T1","Astrocytes","5","yellow",336,"PXDN",0.257,71
