"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T6","Astrocytes","4","blue",399,TRUE,0.00074553998297069,742,296,32,0.108108108108108,0.0431266846361186,"GO:0005815","GO:CC","microtubule organizing center",16860,368,"GO:0015630, GO:0110165"
"T6","Astrocytes","4","blue",399,TRUE,0.00126099412632765,617,296,28,0.0945945945945946,0.0453808752025932,"GO:0005813","GO:CC","centrosome",16860,366,"GO:0005815"
"T6","Astrocytes","4","blue",399,TRUE,0.00358543068153183,1196,296,42,0.141891891891892,0.0351170568561873,"GO:0015630","GO:CC","microtubule cytoskeleton",16860,708,"GO:0005856"
"T6","Astrocytes","4","blue",399,TRUE,0.0103159090200856,364,278,20,0.0719424460431655,0.0549450549450549,"GO:0044782","GO:BP","cilium organization",16178,11543,"GO:0006996, GO:0120036"
"T6","Astrocytes","4","brown",493,TRUE,1.34947507712855e-26,154,424,41,0.0966981132075472,0.266233766233766,"GO:0002181","GO:BP","cytoplasmic translation",16178,736,"GO:0006412"
"T6","Astrocytes","4","brown",493,TRUE,1.34359881924583e-23,94,342,33,0.0964912280701754,0.351063829787234,"REAC:R-HSA-156842","REAC","Eukaryotic Translation Elongation",10842,840,"REAC:R-HSA-72766"
"T6","Astrocytes","4","brown",493,TRUE,1.73684918072267e-23,171,342,42,0.12280701754386,0.245614035087719,"REAC:R-HSA-9010553","REAC","Regulation of expression of SLITs and ROBOs",10842,1965,"REAC:R-HSA-376176"
"T6","Astrocytes","4","brown",493,TRUE,3.62829711461373e-23,120,342,36,0.105263157894737,0.3,"REAC:R-HSA-72613","REAC","Eukaryotic Translation Initiation",10842,841,"REAC:R-HSA-72766"
"T6","Astrocytes","4","brown",493,TRUE,3.62829711461373e-23,120,342,36,0.105263157894737,0.3,"REAC:R-HSA-72737","REAC","Cap-dependent Translation Initiation",10842,297,"REAC:R-HSA-72613"
"T6","Astrocytes","4","brown",493,TRUE,3.7521509102363e-23,112,342,35,0.10233918128655,0.3125,"REAC:R-HSA-156827","REAC","L13a-mediated translational silencing of Ceruloplasmin expression",10842,1258,"REAC:R-HSA-72613"
"T6","Astrocytes","4","brown",493,TRUE,4.94741134868062e-23,90,342,32,0.0935672514619883,0.355555555555556,"REAC:R-HSA-156902","REAC","Peptide chain elongation",10842,1673,"REAC:R-HSA-156842"
"T6","Astrocytes","4","brown",493,TRUE,5.28490668483692e-23,113,342,35,0.10233918128655,0.309734513274336,"REAC:R-HSA-72706","REAC","GTP hydrolysis and joining of the 60S ribosomal subunit",10842,995,"REAC:R-HSA-72737"
"T6","Astrocytes","4","brown",493,TRUE,1.0536688695814e-22,794,342,86,0.251461988304094,0.10831234256927,"REAC:R-HSA-8953897","REAC","Cellular responses to stimuli",10842,331,"REAC:0000000"
"T6","Astrocytes","4","brown",493,TRUE,7.94713696622497e-22,113,342,34,0.0994152046783626,0.300884955752212,"REAC:R-HSA-1799339","REAC","SRP-dependent cotranslational protein targeting to membrane",10842,2089,"REAC:R-HSA-72766"
"T6","Astrocytes","4","brown",493,TRUE,1.09345827723729e-21,115,445,32,0.0719101123595506,0.278260869565217,"GO:0022626","GO:CC","cytosolic ribosome",16860,857,"GO:0005829, GO:0005840"
