"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T4","Astrocytes","4","black",434,TRUE,1.91529854722801e-08,10755,366,290,0.792349726775956,0.0269642026964203,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T4","Astrocytes","4","black",434,TRUE,2.27245624786487e-06,5231,366,165,0.450819672131148,0.0315427260562034,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T4","Astrocytes","4","black",434,TRUE,0.00079592992581266,223,187,17,0.0909090909090909,0.0762331838565022,"KEGG:05163","KEGG","Human cytomegalovirus infection",8484,444,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.00224216062766347,2537,359,91,0.253481894150418,0.0358691367757194,"GO:0009966","GO:BP","regulation of signal transduction",16178,3842,"GO:0007165, GO:0010646, GO:0023051, GO:0048583"
"T4","Astrocytes","4","black",434,TRUE,0.00238903084051283,218,187,16,0.0855614973262032,0.073394495412844,"KEGG:05166","KEGG","Human T-cell leukemia virus 1 infection",8484,447,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.00390155361106952,149,251,14,0.0557768924302789,0.0939597315436242,"REAC:R-HSA-8980692","REAC","RHOA GTPase cycle",10842,1808,"REAC:R-HSA-9012999"
"T4","Astrocytes","4","black",434,TRUE,0.00429927982112656,95,187,10,0.053475935828877,0.105263157894737,"KEGG:01522","KEGG","Endocrine resistance",8484,196,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.00517795994379756,13667,366,326,0.890710382513661,0.0238530767542255,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T4","Astrocytes","4","black",434,TRUE,0.00625775264859786,211,187,15,0.0802139037433155,0.0710900473933649,"KEGG:05207","KEGG","Chemical carcinogenesis - receptor activation",8484,459,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.00666415824713646,449,251,26,0.103585657370518,0.0579064587973274,"REAC:R-HSA-9012999","REAC","RHO GTPase cycle",10842,1796,"REAC:R-HSA-194315"
"T4","Astrocytes","4","black",434,TRUE,0.00722657375128331,3336,359,110,0.306406685236769,0.0329736211031175,"GO:0048583","GO:BP","regulation of response to stimulus",16178,13279,"GO:0050789, GO:0050896"
"T4","Astrocytes","4","black",434,TRUE,0.0101464808267433,105,187,10,0.053475935828877,0.0952380952380952,"KEGG:04928","KEGG","Parathyroid hormone synthesis, secretion and action",8484,385,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0134377285731607,2069,374,72,0.192513368983957,0.0347994200096665,"GO:0140096","GO:MF","catalytic activity, acting on a protein",17314,10409,"GO:0003824"
"T4","Astrocytes","4","black",434,TRUE,0.0137695744443524,70,251,9,0.0358565737051793,0.128571428571429,"REAC:R-HSA-9013026","REAC","RHOB GTPase cycle",10842,1809,"REAC:R-HSA-9012999"
"T4","Astrocytes","4","black",434,TRUE,0.0140529761668382,702,251,34,0.135458167330677,0.0484330484330484,"REAC:R-HSA-194315","REAC","Signaling by Rho GTPases",10842,2234,"REAC:R-HSA-9716542"
"T4","Astrocytes","4","black",434,TRUE,0.014425831951557,379,374,22,0.0588235294117647,0.0580474934036939,"GO:0004674","GO:MF","protein serine/threonine kinase activity",17314,977,"GO:0004672"
"T4","Astrocytes","4","black",434,TRUE,0.014489132299712,2545,251,87,0.346613545816733,0.0341846758349705,"REAC:R-HSA-162582","REAC","Signal Transduction",10842,2144,"REAC:0000000"
"T4","Astrocytes","4","black",434,TRUE,0.0145963273134311,2804,359,95,0.264623955431755,0.0338801711840228,"GO:0023051","GO:BP","regulation of signaling",16178,6876,"GO:0023052, GO:0050789"
"T4","Astrocytes","4","black",434,TRUE,0.014641554880514,154,187,12,0.0641711229946524,0.0779220779220779,"KEGG:04921","KEGG","Oxytocin signaling pathway",8484,378,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0164590798737248,2812,359,95,0.264623955431755,0.0337837837837838,"GO:0010646","GO:BP","regulation of cell communication",16178,4342,"GO:0007154, GO:0050794"
"T4","Astrocytes","4","black",434,TRUE,0.0194712567842111,1064,359,46,0.128133704735376,0.0432330827067669,"GO:0009968","GO:BP","negative regulation of signal transduction",16178,3844,"GO:0007165, GO:0009966, GO:0010648, GO:0023057, GO:0048585"
"T4","Astrocytes","4","black",434,TRUE,0.0200567900677828,93,187,9,0.0481283422459893,0.0967741935483871,"KEGG:04912","KEGG","GnRH signaling pathway",8484,369,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0215493605366224,717,251,34,0.135458167330677,0.0474198047419805,"REAC:R-HSA-9716542","REAC","Signaling by Rho GTPases, Miro GTPases and RHOBTB3",10842,2235,"REAC:R-HSA-162582"
"T4","Astrocytes","4","black",434,TRUE,0.0255467278269703,96,187,9,0.0481283422459893,0.09375,"KEGG:04666","KEGG","Fc gamma R-mediated phagocytosis",8484,341,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0260180331557579,79,374,9,0.0240641711229947,0.113924050632911,"GO:0043130","GO:MF","ubiquitin binding",17314,5716,"GO:0032182"
"T4","Astrocytes","4","black",434,TRUE,0.0265154329868458,1110,359,47,0.13091922005571,0.0423423423423423,"GO:0010648","GO:BP","negative regulation of cell communication",16178,4344,"GO:0007154, GO:0010646, GO:0048523"
"T4","Astrocytes","4","black",434,TRUE,0.0297543046574557,1115,359,47,0.13091922005571,0.042152466367713,"GO:0023057","GO:BP","negative regulation of signaling",16178,6879,"GO:0023051, GO:0023052, GO:0048519"
"T4","Astrocytes","4","black",434,TRUE,0.0306957008423307,120,187,10,0.053475935828877,0.0833333333333333,"KEGG:04935","KEGG","Growth hormone synthesis, secretion and action",8484,392,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0328316444891434,121,187,10,0.053475935828877,0.0826446280991736,"KEGG:04919","KEGG","Thyroid hormone signaling pathway",8484,376,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0341550563779369,301,187,17,0.0909090909090909,0.0564784053156146,"KEGG:04010","KEGG","MAPK signaling pathway",8484,243,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.034313327587741,246,187,15,0.0802139037433155,0.0609756097560976,"KEGG:05131","KEGG","Shigellosis",8484,428,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0357130791697875,11,251,4,0.0159362549800797,0.363636363636364,"REAC:R-HSA-5607763","REAC","CLEC7A (Dectin-1) induces NFAT activation",10842,266,"REAC:R-HSA-5607764"
"T4","Astrocytes","4","black",434,TRUE,0.0373370276765339,53,359,8,0.0222841225626741,0.150943396226415,"GO:0071479","GO:BP","cellular response to ionizing radiation",16178,17213,"GO:0010212, GO:0071478"
"T4","Astrocytes","4","black",434,TRUE,0.038820174844431,434,374,23,0.0614973262032086,0.0529953917050691,"GO:0060589","GO:MF","nucleoside-triphosphatase regulator activity",17314,8391,"GO:0030234"
"T4","Astrocytes","4","black",434,TRUE,0.038820174844431,434,374,23,0.0614973262032086,0.0529953917050691,"GO:0030695","GO:MF","GTPase regulator activity",17314,3988,"GO:0060589"
"T4","Astrocytes","4","black",434,TRUE,0.0417516438897369,148,187,11,0.0588235294117647,0.0743243243243243,"KEGG:04723","KEGG","Retrograde endocannabinoid signaling",8484,353,"KEGG:00000"
"T4","Astrocytes","4","black",434,TRUE,0.0455552905440829,4941,359,146,0.406685236768802,0.0295486743574175,"GO:1901564","GO:BP","organonitrogen compound metabolic process",16178,22098,"GO:0006807, GO:0071704"
"T4","Astrocytes","4","black",434,TRUE,0.0481333141039966,17,359,5,0.0139275766016713,0.294117647058824,"GO:0071480","GO:BP","cellular response to gamma radiation",16178,17214,"GO:0010332, GO:0071479"
"T4","Astrocytes","4","black",434,TRUE,0.049246372779438,64,187,7,0.0374331550802139,0.109375,"KEGG:04927","KEGG","Cortisol synthesis and secretion",8484,384,"KEGG:00000"
"T4","Astrocytes","4","blue",687,TRUE,4.61732697080914e-05,13667,564,502,0.890070921985816,0.0367308114436233,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T4","Astrocytes","4","blue",687,TRUE,5.80113772655828e-05,4410,564,202,0.358156028368794,0.0458049886621315,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
