"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T0","Astrocytes","15","black",261,TRUE,0.00134260155751699,344,229,17,0.074235807860262,0.0494186046511628,"GO:0030424","GO:CC","axon",16860,932,"GO:0043005"
"T0","Astrocytes","15","black",261,TRUE,0.00529769729213834,50,116,6,0.0517241379310345,0.12,"KEGG:05110","KEGG","Vibrio cholerae infection",8484,424,"KEGG:00000"
"T0","Astrocytes","15","black",261,TRUE,0.00829874190721569,13667,229,208,0.908296943231441,0.0152191409965611,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T0","Astrocytes","15","black",261,TRUE,0.0259858073126269,1370,229,36,0.157205240174672,0.0262773722627737,"GO:0005794","GO:CC","Golgi apparatus",16860,358,"GO:0005737, GO:0012505, GO:0043231"
"T0","Astrocytes","15","black",261,TRUE,0.0281866230964556,5231,229,98,0.427947598253275,0.0187344675970178,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T0","Astrocytes","15","black",261,TRUE,0.031752666723938,12730,229,196,0.85589519650655,0.0153967007069914,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T0","Astrocytes","15","black",261,TRUE,0.0350133193991826,70,116,6,0.0517241379310345,0.0857142857142857,"KEGG:05120","KEGG","Epithelial cell signaling in Helicobacter pylori infection",8484,426,"KEGG:00000"
"T0","Astrocytes","15","black",261,TRUE,0.0467119359620946,1411,229,36,0.157205240174672,0.0255138199858257,"GO:0030054","GO:CC","cell junction",16860,868,"GO:0110165"
"T0","Astrocytes","15","blue",443,TRUE,6.74473293335427e-05,140,195,15,0.0769230769230769,0.107142857142857,"KEGG:04120","KEGG","Ubiquitin mediated proteolysis",8484,270,"KEGG:00000"
"T0","Astrocytes","15","blue",443,TRUE,8.74293403964699e-05,10755,376,285,0.757978723404255,0.0264993026499303,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T0","Astrocytes","15","blue",443,TRUE,9.27270722083097e-05,13667,376,340,0.904255319148936,0.0248774420136094,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T0","Astrocytes","15","blue",443,TRUE,0.00058142762032339,1802,378,70,0.185185185185185,0.0388457269700333,"GO:0019899","GO:MF","enzyme binding",17314,3728,"GO:0005515"
"T0","Astrocytes","15","blue",443,TRUE,0.00667288454600761,601,355,32,0.0901408450704225,0.0532445923460899,"GO:0016567","GO:BP","protein ubiquitination",16178,5317,"GO:0032446"
"T0","Astrocytes","15","blue",443,TRUE,0.0081792396642468,2419,355,85,0.23943661971831,0.0351384869780901,"GO:0036211","GO:BP","protein modification process",16178,9821,"GO:0019538, GO:0043412"
"T0","Astrocytes","15","blue",443,TRUE,0.0106907806375252,34,195,6,0.0307692307692308,0.176470588235294,"KEGG:04710","KEGG","Circadian rhythm",8484,345,"KEGG:00000"
"T0","Astrocytes","15","blue",443,TRUE,0.0174478023719127,39,262,7,0.0267175572519084,0.179487179487179,"REAC:R-HSA-9013420","REAC","RHOU GTPase cycle",10842,1823,"REAC:R-HSA-9012999"
"T0","Astrocytes","15","blue",443,TRUE,0.0203675523189409,131,195,11,0.0564102564102564,0.083969465648855,"KEGG:04114","KEGG","Oocyte meiosis",8484,268,"KEGG:00000"
"T0","Astrocytes","15","blue",443,TRUE,0.0264453605955154,5231,376,151,0.401595744680851,0.0288663735423437,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T0","Astrocytes","15","blue",443,TRUE,0.0304778393713576,678,355,33,0.0929577464788732,0.0486725663716814,"GO:0032446","GO:BP","protein modification by small protein conjugation",16178,7840,"GO:0070647"
"T0","Astrocytes","15","blue",443,TRUE,0.0326811420292546,805,355,37,0.104225352112676,0.0459627329192547,"GO:0043687","GO:BP","post-translational protein modification",16178,11196,"GO:0036211"
"T0","Astrocytes","15","blue",443,TRUE,0.033661059145411,43,262,7,0.0267175572519084,0.162790697674419,"REAC:R-HSA-9696270","REAC","RND2 GTPase cycle",10842,1855,"REAC:R-HSA-9012999"
"T0","Astrocytes","15","blue",443,TRUE,0.0358827465718283,1731,355,64,0.180281690140845,0.0369728480647025,"GO:1901575","GO:BP","organic substance catabolic process",16178,22105,"GO:0009056, GO:0071704"
"T0","Astrocytes","15","blue",443,TRUE,0.0428799435148676,449,262,25,0.0954198473282443,0.0556792873051225,"REAC:R-HSA-9012999","REAC","RHO GTPase cycle",10842,1796,"REAC:R-HSA-194315"
"T0","Astrocytes","15","blue",443,TRUE,0.0480387672079133,756,355,35,0.0985915492957746,0.0462962962962963,"GO:0070647","GO:BP","protein modification by small protein conjugation or removal",16178,16727,"GO:0043687"
"T0","Astrocytes","15","brown",377,TRUE,2.51253643311086e-06,13667,307,284,0.925081433224756,0.0207799809760738,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T0","Astrocytes","15","brown",377,TRUE,9.8260234119463e-05,12730,307,267,0.86970684039088,0.0209740769835035,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T0","Astrocytes","15","brown",377,TRUE,0.00015854205814806,11912,307,254,0.827361563517915,0.0213230355943586,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T0","Astrocytes","15","brown",377,TRUE,0.00019639797094977,742,307,34,0.110749185667752,0.045822102425876,"GO:0005815","GO:CC","microtubule organizing center",16860,368,"GO:0015630, GO:0110165"
"T0","Astrocytes","15","brown",377,TRUE,0.00026072742358893,825,294,38,0.129251700680272,0.0460606060606061,"GO:0007017","GO:BP","microtubule-based process",16178,2656,"GO:0009987"
"T0","Astrocytes","15","brown",377,TRUE,0.00082197496699039,617,307,29,0.0944625407166124,0.0470016207455429,"GO:0005813","GO:CC","centrosome",16860,366,"GO:0005815"
"T0","Astrocytes","15","brown",377,TRUE,0.00368305406071088,1196,307,43,0.140065146579805,0.0359531772575251,"GO:0015630","GO:CC","microtubule cytoskeleton",16860,708,"GO:0005856"
"T0","Astrocytes","15","brown",377,TRUE,0.00443881893482257,10872,307,232,0.755700325732899,0.0213392200147167,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T0","Astrocytes","15","brown",377,TRUE,0.00462290133952753,11983,307,250,0.814332247557003,0.0208628890928816,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T0","Astrocytes","15","brown",377,TRUE,0.00566880194728673,581,294,28,0.0952380952380952,0.0481927710843374,"GO:0000226","GO:BP","microtubule cytoskeleton organization",16178,62,"GO:0007010, GO:0007017"
"T0","Astrocytes","15","brown",377,TRUE,0.016076169164793,4111,307,105,0.342019543973941,0.0255412308440769,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T0","Astrocytes","15","brown",377,TRUE,0.0302122904858864,6,307,3,0.00977198697068404,0.5,"GO:0030289","GO:CC","protein phosphatase 4 complex",16860,926,"GO:0008287"
"T0","Astrocytes","15","brown",377,TRUE,0.0347066731091258,1658,307,51,0.166123778501629,0.0307599517490953,"GO:1902494","GO:CC","catalytic complex",16860,3635,"GO:0032991"
"T0","Astrocytes","15","brown",377,TRUE,0.0378317263224506,184,307,12,0.0390879478827362,0.0652173913043478,"GO:0101002","GO:CC","ficolin-1-rich granule",16860,3383,"GO:0030141"
"T0","Astrocytes","15","green",268,TRUE,0.00658469973417252,13667,224,204,0.910714285714286,0.0149264652081657,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T0","Astrocytes","15","green",268,TRUE,0.0132743096206292,1568,214,42,0.196261682242991,0.0267857142857143,"GO:0051649","GO:BP","establishment of localization in cell",16178,14317,"GO:0051234, GO:0051641"
"T0","Astrocytes","15","green",268,TRUE,0.0205324727231747,4791,214,93,0.434579439252336,0.0194113963681904,"GO:0051171","GO:BP","regulation of nitrogen compound metabolic process",16178,13995,"GO:0006807, GO:0019222"
"T0","Astrocytes","15","green",268,TRUE,0.0266844376694846,1782,214,45,0.210280373831776,0.0252525252525253,"GO:0051246","GO:BP","regulation of protein metabolic process",16178,14041,"GO:0019538, GO:0051171, GO:0060255, GO:0080090"
"T0","Astrocytes","15","green",268,TRUE,0.0326902636243201,4410,224,84,0.375,0.019047619047619,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T0","Astrocytes","15","green",268,TRUE,0.0327186807546411,4911,214,94,0.439252336448598,0.0191407045408267,"GO:0080090","GO:BP","regulation of primary metabolic process",16178,18320,"GO:0019222, GO:0044238"
"T0","Astrocytes","15","green",268,TRUE,0.0349710577765496,141,214,10,0.0467289719626168,0.0709219858156028,"GO:0042593","GO:BP","glucose homeostasis",16178,10602,"GO:0033500"
"T0","Astrocytes","15","green",268,TRUE,0.0395327535906803,143,214,10,0.0467289719626168,0.0699300699300699,"GO:0033500","GO:BP","carbohydrate homeostasis",16178,8524,"GO:0048878"
"T0","Astrocytes","15","green",268,TRUE,0.0395327535906803,143,214,10,0.0467289719626168,0.0699300699300699,"GO:0071383","GO:BP","cellular response to steroid hormone stimulus",16178,17135,"GO:0032870, GO:0048545, GO:0071396, GO:0071407"
"T0","Astrocytes","15","green",268,TRUE,0.0444817234064356,4111,224,79,0.352678571428571,0.0192167355874483,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T0","Astrocytes","15","green",268,TRUE,0.0457254017762889,5297,214,99,0.462616822429907,0.018689824428922,"GO:0060255","GO:BP","regulation of macromolecule metabolic process",16178,14938,"GO:0019222, GO:0043170"
"T0","Astrocytes","15","green",268,TRUE,0.0484123390380526,117,214,9,0.0420560747663551,0.0769230769230769,"GO:0030073","GO:BP","insulin secretion",16178,6910,"GO:0009306, GO:0030072"
"T0","Astrocytes","15","greenyellow",1768,TRUE,1.40679712847612e-18,10872,1500,1129,0.752666666666667,0.103844738778514,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T0","Astrocytes","15","greenyellow",1768,TRUE,4.58690173112687e-18,12730,1500,1273,0.848666666666667,0.1,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T0","Astrocytes","15","greenyellow",1768,TRUE,4.67770467175318e-18,11912,1500,1210,0.806666666666667,0.101578240429819,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T0","Astrocytes","15","greenyellow",1768,TRUE,6.54079037651822e-18,11983,1500,1215,0.81,0.101393640991404,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T0","Astrocytes","15","greenyellow",1768,TRUE,9.07772482629923e-18,13667,1500,1341,0.894,0.0981195580595595,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T0","Astrocytes","15","greenyellow",1768,TRUE,3.55305278017247e-17,5468,1500,646,0.430666666666667,0.118141916605706,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T0","Astrocytes","15","greenyellow",1768,TRUE,3.55305278017247e-17,5468,1500,646,0.430666666666667,0.118141916605706,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T0","Astrocytes","15","greenyellow",1768,TRUE,3.55305278017247e-17,5468,1500,646,0.430666666666667,0.118141916605706,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T0","Astrocytes","15","greenyellow",1768,TRUE,3.70509766284361e-14,4410,1500,530,0.353333333333333,0.120181405895692,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T0","Astrocytes","15","greenyellow",1768,TRUE,1.0256187862467e-13,5231,1500,607,0.404666666666667,0.116038998279488,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T0","Astrocytes","15","greenyellow",1768,TRUE,9.62918871221735e-13,1506,1532,223,0.14556135770235,0.148074369189907,"GO:0003723","GO:MF","RNA binding",17314,346,"GO:0003676"
"T0","Astrocytes","15","greenyellow",1768,TRUE,9.37438594291075e-12,4111,1500,489,0.326,0.118949160788129,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T0","Astrocytes","15","greenyellow",1768,TRUE,1.71301209404405e-11,10755,1500,1087,0.724666666666667,0.101069270106927,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T0","Astrocytes","15","greenyellow",1768,TRUE,3.09575103885327e-11,9757,1430,995,0.695804195804196,0.1019780670288,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
