"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T1","Astrocytes","5","black",512,TRUE,0.0007326922089476,434,451,30,0.0665188470066519,0.0691244239631336,"GO:0060589","GO:MF","nucleoside-triphosphatase regulator activity",17314,8391,"GO:0030234"
"T1","Astrocytes","5","black",512,TRUE,0.0007326922089476,434,451,30,0.0665188470066519,0.0691244239631336,"GO:0030695","GO:MF","GTPase regulator activity",17314,3988,"GO:0060589"
"T1","Astrocytes","5","black",512,TRUE,0.0106981728924607,1787,426,78,0.183098591549296,0.0436485730274203,"GO:0050793","GO:BP","regulation of developmental process",16178,13690,"GO:0032502, GO:0050789"
"T1","Astrocytes","5","black",512,TRUE,0.0274526144982629,10755,445,321,0.721348314606742,0.0298465829846583,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T1","Astrocytes","5","black",512,TRUE,0.0286023022486424,60,241,8,0.033195020746888,0.133333333333333,"KEGG:04330","KEGG","Notch signaling pathway",8484,301,"KEGG:00000"
"T1","Astrocytes","5","black",512,TRUE,0.0366429378429538,391,426,26,0.0610328638497653,0.0664961636828645,"GO:0007264","GO:BP","small GTPase-mediated signal transduction",16178,2825,"GO:0141124"
"T1","Astrocytes","5","blue",1657,TRUE,2.20284312492983e-50,13667,1378,1305,0.947024673439768,0.0954854759640009,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T1","Astrocytes","5","blue",1657,TRUE,1.26283147807477e-46,11912,1378,1196,0.867924528301887,0.100402955003358,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T1","Astrocytes","5","blue",1657,TRUE,6.57970548216132e-45,10872,1378,1123,0.814949201741655,0.103292862398823,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T1","Astrocytes","5","blue",1657,TRUE,5.74626788822895e-41,11983,1378,1188,0.862119013062409,0.0991404489693733,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T1","Astrocytes","5","blue",1657,TRUE,1.7772348936666e-40,12730,1378,1234,0.895500725689405,0.0969363707776905,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T1","Astrocytes","5","blue",1657,TRUE,1.92807998931211e-28,5468,1378,644,0.467343976777939,0.11777615215801,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T1","Astrocytes","5","blue",1657,TRUE,1.92807998931211e-28,5468,1378,644,0.467343976777939,0.11777615215801,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T1","Astrocytes","5","blue",1657,TRUE,1.92807998931211e-28,5468,1378,644,0.467343976777939,0.11777615215801,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T1","Astrocytes","5","blue",1657,TRUE,1.83354585802869e-27,9757,1332,995,0.746996996996997,0.1019780670288,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"T1","Astrocytes","5","blue",1657,TRUE,3.33691415904482e-27,4111,1378,516,0.374455732946299,0.125516905862321,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T1","Astrocytes","5","blue",1657,TRUE,6.04315464215538e-27,4410,1378,543,0.394049346879536,0.12312925170068,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T1","Astrocytes","5","blue",1657,TRUE,1.16959107465149e-23,8726,1332,903,0.677927927927928,0.103483841393537,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"T1","Astrocytes","5","blue",1657,TRUE,1.62981956407187e-23,9325,1332,949,0.712462462462462,0.101769436997319,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"T1","Astrocytes","5","blue",1657,TRUE,9.91862343833689e-21,8309,1332,859,0.644894894894895,0.10338187507522,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"T1","Astrocytes","5","blue",1657,TRUE,5.36603739714972e-20,1192,1332,199,0.149399399399399,0.166946308724832,"GO:0046907","GO:BP","intracellular transport",16178,12847,"GO:0006810, GO:0051641, GO:0051649"
"T1","Astrocytes","5","blue",1657,TRUE,1.07951244783597e-19,6709,1378,718,0.521044992743106,0.107020420330899,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T1","Astrocytes","5","blue",1657,TRUE,4.69909188889092e-19,1658,1378,245,0.177793904208999,0.147768395657419,"GO:1902494","GO:CC","catalytic complex",16860,3635,"GO:0032991"
"T1","Astrocytes","5","blue",1657,TRUE,1.30860820381745e-18,7881,1332,816,0.612612612612613,0.103540159878188,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"T1","Astrocytes","5","blue",1657,TRUE,3.40419836159919e-17,8651,1332,872,0.654654654654655,0.100797595653682,"GO:0044237","GO:BP","cellular metabolic process",16178,11299,"GO:0008152, GO:0009987"
"T1","Astrocytes","5","blue",1657,TRUE,1.07321755000659e-14,10755,1378,1019,0.739477503628447,0.0947466294746629,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T1","Astrocytes","5","blue",1657,TRUE,2.26338792800197e-14,5725,1378,610,0.44267053701016,0.106550218340611,"GO:0032991","GO:CC","protein-containing complex",16860,1340,"GO:0005575"
"T1","Astrocytes","5","blue",1657,TRUE,3.50595824755173e-14,1568,1332,224,0.168168168168168,0.142857142857143,"GO:0051649","GO:BP","establishment of localization in cell",16178,14317,"GO:0051234, GO:0051641"
"T1","Astrocytes","5","blue",1657,TRUE,5.54790112240143e-14,1199,1378,180,0.130624092888244,0.150125104253545,"GO:0140513","GO:CC","nuclear protein-containing complex",16860,3557,"GO:0005634, GO:0032991"
"T1","Astrocytes","5","blue",1657,TRUE,3.90321106931222e-13,5231,1378,561,0.40711175616836,0.107245268591092,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T1","Astrocytes","5","blue",1657,TRUE,1.24250513134824e-12,1506,1420,210,0.147887323943662,0.139442231075697,"GO:0003723","GO:MF","RNA binding",17314,346,"GO:0003676"
"T1","Astrocytes","5","blue",1657,TRUE,3.07710553856359e-12,877,1378,139,0.100870827285922,0.158494868871152,"GO:0140535","GO:CC","intracellular protein-containing complex",16860,3560,"GO:0032991"
