"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T3","Astrocytes","4","black",376,TRUE,0.00279919538017136,400,188,21,0.111702127659574,0.0525,"REAC:R-HSA-112316","REAC","Neuronal System",10842,1542,"REAC:0000000"
"T3","Astrocytes","4","black",376,TRUE,0.00514934317276636,10,302,4,0.0132450331125828,0.4,"GO:0060077","GO:CC","inhibitory synapse",16860,2265,"GO:0045202"
"T3","Astrocytes","4","black",376,TRUE,0.00827311443975015,86,188,9,0.0478723404255319,0.104651162790698,"REAC:R-HSA-6794362","REAC","Protein-protein interactions at synapses",10842,1767,"REAC:R-HSA-112316"
"T3","Astrocytes","4","black",376,TRUE,0.0139102674388448,181,136,11,0.0808823529411765,0.0607734806629834,"KEGG:04360","KEGG","Axon guidance",8484,305,"KEGG:00000"
"T3","Astrocytes","4","black",376,TRUE,0.0222138867941216,1787,290,57,0.196551724137931,0.0318970341354225,"GO:0050793","GO:BP","regulation of developmental process",16178,13690,"GO:0032502, GO:0050789"
"T3","Astrocytes","4","black",376,TRUE,0.0364237926735476,150,290,12,0.0413793103448276,0.08,"GO:0016358","GO:BP","dendrite development",16178,5283,"GO:0031175, GO:0048856"
"T3","Astrocytes","4","black",376,TRUE,0.0381565961319612,155,188,11,0.0585106382978723,0.0709677419354839,"REAC:R-HSA-9013148","REAC","CDC42 GTPase cycle",10842,261,"REAC:R-HSA-9012999"
"T3","Astrocytes","4","black",376,TRUE,0.040992638010746,184,188,12,0.0638297872340425,0.0652173913043478,"REAC:R-HSA-9013149","REAC","RAC1 GTPase cycle",10842,1785,"REAC:R-HSA-9012999"
"T3","Astrocytes","4","black",376,TRUE,0.0424052836289301,10,290,4,0.0137931034482759,0.4,"GO:0097105","GO:BP","presynaptic membrane assembly",16178,19033,"GO:0071709, GO:0097090, GO:0099054"
"T3","Astrocytes","4","black",376,TRUE,0.0475872195452501,27,311,5,0.0160771704180064,0.185185185185185,"GO:0071889","GO:MF","14-3-3 protein binding",17314,8807,"GO:0005515"
"T3","Astrocytes","4","black",376,TRUE,0.0496767095569191,6,311,3,0.00964630225080386,0.5,"GO:0016421","GO:MF","CoA carboxylase activity",17314,2792,"GO:0016885"
"T3","Astrocytes","4","blue",883,TRUE,1.74407185483144e-20,13667,804,748,0.930348258706468,0.0547303724299407,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T3","Astrocytes","4","blue",883,TRUE,1.16996415038241e-18,5231,804,374,0.465174129353234,0.0714968457273944,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T3","Astrocytes","4","blue",883,TRUE,1.49215814383401e-16,10755,804,627,0.779850746268657,0.0582984658298466,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T3","Astrocytes","4","blue",883,TRUE,4.2183779299813e-14,11912,804,667,0.829601990049751,0.0559939556749496,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T3","Astrocytes","4","blue",883,TRUE,1.57956370785555e-13,10872,804,622,0.77363184079602,0.0572111846946284,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T3","Astrocytes","4","blue",883,TRUE,5.43942353669676e-13,12730,804,696,0.865671641791045,0.0546739984289081,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T3","Astrocytes","4","blue",883,TRUE,6.96190759572433e-13,11983,804,666,0.828358208955224,0.0555787365434365,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T3","Astrocytes","4","blue",883,TRUE,2.74711842712519e-12,1802,813,157,0.193111931119311,0.0871254162042175,"GO:0019899","GO:MF","enzyme binding",17314,3728,"GO:0005515"
"T3","Astrocytes","4","blue",883,TRUE,3.26779390936573e-11,2069,813,170,0.20910209102091,0.0821652972450459,"GO:0140096","GO:MF","catalytic activity, acting on a protein",17314,10409,"GO:0003824"
"T3","Astrocytes","4","blue",883,TRUE,5.23358721953905e-11,2254,783,186,0.237547892720307,0.0825199645075421,"GO:0033036","GO:BP","macromolecule localization",16178,8276,"GO:0051179"
"T3","Astrocytes","4","blue",883,TRUE,2.21567428142838e-10,2744,783,213,0.272030651340996,0.0776239067055394,"GO:0051641","GO:BP","cellular localization",16178,14309,"GO:0009987, GO:0051179"
"T3","Astrocytes","4","blue",883,TRUE,1.48106344819134e-09,13965,813,727,0.894218942189422,0.0520587182241318,"GO:0005515","GO:MF","protein binding",17314,1492,"GO:0005488"
"T3","Astrocytes","4","blue",883,TRUE,1.68724681397758e-09,1877,783,158,0.201787994891443,0.0841768779968034,"GO:0070727","GO:BP","cellular macromolecule localization",16178,16772,"GO:0033036, GO:0051641"
"T3","Astrocytes","4","blue",883,TRUE,2.51974313411027e-09,1870,783,157,0.200510855683269,0.0839572192513369,"GO:0008104","GO:BP","protein localization",16178,3157,"GO:0070727"
"T3","Astrocytes","4","blue",883,TRUE,4.29310244375632e-09,1134,783,109,0.139208173690932,0.0961199294532628,"GO:0045184","GO:BP","establishment of protein localization",16178,11702,"GO:0008104, GO:0051234"
"T3","Astrocytes","4","blue",883,TRUE,1.28732357844957e-08,862,783,89,0.113665389527458,0.103248259860789,"GO:0015031","GO:BP","protein transport",16178,4854,"GO:0045184, GO:0071702, GO:0071705"
"T3","Astrocytes","4","blue",883,TRUE,4.14868208535585e-08,9757,783,559,0.713920817369093,0.0572922004714564,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"T3","Astrocytes","4","blue",883,TRUE,5.68068279585144e-08,4111,804,274,0.340796019900498,0.0666504500121625,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T3","Astrocytes","4","blue",883,TRUE,7.22889753816422e-08,4010,783,274,0.349936143039591,0.0683291770573566,"GO:0019538","GO:BP","protein metabolic process",16178,6075,"GO:0043170, GO:0044238, GO:1901564"
"T3","Astrocytes","4","blue",883,TRUE,8.52011146427474e-08,4410,804,289,0.359452736318408,0.0655328798185941,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T3","Astrocytes","4","blue",883,TRUE,9.4326312490573e-08,1192,783,109,0.139208173690932,0.0914429530201342,"GO:0046907","GO:BP","intracellular transport",16178,12847,"GO:0006810, GO:0051641, GO:0051649"
"T3","Astrocytes","4","blue",883,TRUE,1.910084126918e-07,8651,783,505,0.644955300127714,0.0583747543636574,"GO:0044237","GO:BP","cellular metabolic process",16178,11299,"GO:0008152, GO:0009987"
"T3","Astrocytes","4","blue",883,TRUE,2.6924110828443e-07,5466,783,348,0.444444444444444,0.0636663007683864,"GO:0016043","GO:BP","cellular component organization",16178,5137,"GO:0071840"
"T3","Astrocytes","4","blue",883,TRUE,3.7796761080984e-07,2145,783,166,0.212005108556833,0.0773892773892774,"GO:0009056","GO:BP","catabolic process",16178,3269,"GO:0008152"
"T3","Astrocytes","4","blue",883,TRUE,3.87297652683844e-07,7881,783,467,0.596424010217114,0.0592564395381297,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"T3","Astrocytes","4","blue",883,TRUE,4.81817217368874e-07,4904,813,308,0.378843788437884,0.0628058727569331,"GO:0003824","GO:MF","catalytic activity",17314,368,"GO:0003674"
"T3","Astrocytes","4","blue",883,TRUE,4.89517878227803e-07,1272,783,112,0.143039591315453,0.0880503144654088,"GO:0071705","GO:BP","nitrogen compound transport",16178,17375,"GO:0006810"
"T3","Astrocytes","4","blue",883,TRUE,5.38484641918193e-07,1624,783,134,0.171136653895275,0.082512315270936,"GO:0071702","GO:BP","organic substance transport",16178,17372,"GO:0006810"
"T3","Astrocytes","4","blue",883,TRUE,7.41801284182835e-07,2056,813,154,0.189421894218942,0.0749027237354086,"GO:0016740","GO:MF","transferase activity",17314,2939,"GO:0003824"
"T3","Astrocytes","4","blue",883,TRUE,1.10720423343711e-06,6709,804,400,0.497512437810945,0.0596214040840662,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T3","Astrocytes","4","blue",883,TRUE,1.22025430457068e-06,4113,783,274,0.349936143039591,0.0666180403598347,"GO:0048523","GO:BP","negative regulation of cellular process",16178,13231,"GO:0009987, GO:0048519, GO:0050794"
"T3","Astrocytes","4","blue",883,TRUE,1.22822611347628e-06,5646,783,354,0.452107279693487,0.0626992561105207,"GO:0071840","GO:BP","cellular component organization or biogenesis",16178,17446,"GO:0009987"
"T3","Astrocytes","4","blue",883,TRUE,1.440563555512e-06,4420,783,290,0.37037037037037,0.0656108597285068,"GO:0048519","GO:BP","negative regulation of biological process",16178,13227,"GO:0008150, GO:0050789"
"T3","Astrocytes","4","blue",883,TRUE,1.64223957626497e-06,8726,783,504,0.64367816091954,0.0577584231033692,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"T3","Astrocytes","4","blue",883,TRUE,2.14905677848438e-06,87,583,21,0.0360205831903945,0.241379310344828,"REAC:R-HSA-3371556","REAC","Cellular response to heat stress",10842,327,"REAC:R-HSA-2262752"
"T3","Astrocytes","4","blue",883,TRUE,2.90264899565377e-06,1568,783,128,0.163473818646232,0.0816326530612245,"GO:0051649","GO:BP","establishment of localization in cell",16178,14317,"GO:0051234, GO:0051641"
"T3","Astrocytes","4","blue",883,TRUE,3.5987623305525e-06,4324,783,283,0.361430395913155,0.0654486586493987,"GO:0051179","GO:BP","localization",16178,14002,"GO:0008150"
"T3","Astrocytes","4","blue",883,TRUE,3.88494419382013e-06,2419,783,178,0.227330779054917,0.0735841256717652,"GO:0036211","GO:BP","protein modification process",16178,9821,"GO:0019538, GO:0043412"
"T3","Astrocytes","4","blue",883,TRUE,3.96053910691124e-06,9325,783,530,0.676883780332056,0.0568364611260054,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"T3","Astrocytes","4","blue",883,TRUE,4.29090471189931e-06,4941,783,315,0.402298850574713,0.063752276867031,"GO:1901564","GO:BP","organonitrogen compound metabolic process",16178,22098,"GO:0006807, GO:0071704"
"T3","Astrocytes","4","blue",883,TRUE,5.9277606908923e-06,524,783,58,0.0740740740740741,0.110687022900763,"GO:0006886","GO:BP","intracellular protein transport",16178,2571,"GO:0008104, GO:0015031, GO:0046907"
"T3","Astrocytes","4","blue",883,TRUE,6.41267322600498e-06,5757,783,356,0.454661558109834,0.0618377627236408,"GO:0019222","GO:BP","regulation of metabolic process",16178,5789,"GO:0008152, GO:0050789"
"T3","Astrocytes","4","blue",883,TRUE,6.59256581949273e-06,5468,804,334,0.415422885572139,0.0610826627651792,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T3","Astrocytes","4","blue",883,TRUE,6.59256581949273e-06,5468,804,334,0.415422885572139,0.0610826627651792,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T3","Astrocytes","4","blue",883,TRUE,6.59256581949273e-06,5468,804,334,0.415422885572139,0.0610826627651792,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T3","Astrocytes","4","blue",883,TRUE,6.74651299975818e-06,3201,783,221,0.282247765006386,0.0690409247110278,"GO:0006996","GO:BP","organelle organization",16178,2642,"GO:0016043"
"T3","Astrocytes","4","blue",883,TRUE,8.46702802320506e-06,2619,783,188,0.240102171136654,0.0717831233295151,"GO:0043412","GO:BP","macromolecule modification",16178,11034,"GO:0043170"
"T3","Astrocytes","4","blue",883,TRUE,1.31230460036213e-05,515,813,54,0.0664206642066421,0.104854368932039,"GO:0004672","GO:MF","protein kinase activity",17314,975,"GO:0016301, GO:0016773, GO:0140096"
"T3","Astrocytes","4","blue",883,TRUE,1.89264519203815e-05,798,783,76,0.0970625798212005,0.0952380952380952,"GO:0033365","GO:BP","protein localization to organelle",16178,8456,"GO:0008104"
"T3","Astrocytes","4","blue",883,TRUE,2.01767306958654e-05,4911,783,310,0.395913154533844,0.0631236000814498,"GO:0080090","GO:BP","regulation of primary metabolic process",16178,18320,"GO:0019222, GO:0044238"
"T3","Astrocytes","4","blue",883,TRUE,2.14365299744328e-05,804,813,73,0.0897908979089791,0.0907960199004975,"GO:0016772","GO:MF","transferase activity, transferring phosphorus-containing groups",17314,2966,"GO:0016740"
"T3","Astrocytes","4","blue",883,TRUE,2.67493815413934e-05,8309,783,478,0.610472541507024,0.0575279817065832,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
