"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T5","Astrocytes","8","black",212,TRUE,0.0033729252357516,434,171,16,0.0935672514619883,0.0368663594470046,"GO:0030695","GO:MF","GTPase regulator activity",17314,3988,"GO:0060589"
"T5","Astrocytes","8","black",212,TRUE,0.0033729252357516,434,171,16,0.0935672514619883,0.0368663594470046,"GO:0060589","GO:MF","nucleoside-triphosphatase regulator activity",17314,8391,"GO:0030234"
"T5","Astrocytes","8","black",212,TRUE,0.0179430030315813,97,75,6,0.08,0.0618556701030928,"KEGG:05215","KEGG","Prostate cancer",8484,466,"KEGG:00000"
"T5","Astrocytes","8","blue",459,TRUE,6.09511107663971e-12,13667,414,389,0.939613526570048,0.0284627204214531,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T5","Astrocytes","8","blue",459,TRUE,1.2248214529195e-11,5231,414,201,0.485507246376812,0.0384247753775569,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T5","Astrocytes","8","blue",459,TRUE,4.75098264324037e-11,10755,414,332,0.801932367149758,0.0308693630869363,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T5","Astrocytes","8","blue",459,TRUE,1.64339257145886e-09,2145,401,106,0.264339152119701,0.0494172494172494,"GO:0009056","GO:BP","catabolic process",16178,3269,"GO:0008152"
"T5","Astrocytes","8","blue",459,TRUE,6.66024567202237e-09,11912,414,350,0.845410628019324,0.0293821356615178,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T5","Astrocytes","8","blue",459,TRUE,7.82983105433555e-08,860,422,54,0.127962085308057,0.0627906976744186,"GO:0030674","GO:MF","protein-macromolecule adaptor activity",17314,3987,"GO:0060090"
"T5","Astrocytes","8","blue",459,TRUE,9.25064571535185e-08,87,301,17,0.0564784053156146,0.195402298850575,"REAC:R-HSA-3371556","REAC","Cellular response to heat stress",10842,327,"REAC:R-HSA-2262752"
"T5","Astrocytes","8","blue",459,TRUE,1.4628559454008e-07,67,301,15,0.0498338870431894,0.223880597014925,"REAC:R-HSA-3371453","REAC","Regulation of HSF1-mediated heat shock response",10842,1926,"REAC:R-HSA-3371556"
"T5","Astrocytes","8","blue",459,TRUE,1.53608572180107e-07,1007,422,59,0.139810426540284,0.0585898709036743,"GO:0060090","GO:MF","molecular adaptor activity",17314,8382,"GO:0003674"
"T5","Astrocytes","8","blue",459,TRUE,1.74751088849561e-07,10872,414,324,0.782608695652174,0.0298013245033113,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T5","Astrocytes","8","blue",459,TRUE,1.89117847540992e-07,4010,401,157,0.391521197007481,0.0391521197007481,"GO:0019538","GO:BP","protein metabolic process",16178,6075,"GO:0043170, GO:0044238, GO:1901564"
"T5","Astrocytes","8","blue",459,TRUE,2.0449167672579e-07,862,401,55,0.13715710723192,0.0638051044083527,"GO:0015031","GO:BP","protein transport",16178,4854,"GO:0045184, GO:0071702, GO:0071705"
"T5","Astrocytes","8","blue",459,TRUE,2.35558446888165e-07,12730,414,362,0.8743961352657,0.0284367635506677,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T5","Astrocytes","8","blue",459,TRUE,3.4341189665704e-07,874,401,55,0.13715710723192,0.062929061784897,"GO:0009894","GO:BP","regulation of catabolic process",16178,3792,"GO:0009056, GO:0019222"
"T5","Astrocytes","8","blue",459,TRUE,8.39009781351114e-07,1731,401,85,0.211970074812968,0.049104563835933,"GO:1901575","GO:BP","organic substance catabolic process",16178,22105,"GO:0009056, GO:0071704"
"T5","Astrocytes","8","blue",459,TRUE,8.62446613400066e-07,1134,401,64,0.159600997506234,0.0564373897707231,"GO:0045184","GO:BP","establishment of protein localization",16178,11702,"GO:0008104, GO:0051234"
"T5","Astrocytes","8","blue",459,TRUE,1.09682929372847e-06,1168,401,65,0.162094763092269,0.0556506849315068,"GO:0009057","GO:BP","macromolecule catabolic process",16178,3270,"GO:0043170, GO:1901575"
