"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T4","Astrocytes","5","black",332,TRUE,1.25057230960339e-06,282,243,20,0.0823045267489712,0.0709219858156028,"GO:0098794","GO:CC","postsynapse",16860,3257,"GO:0045202, GO:0110165"
"T4","Astrocytes","5","black",332,TRUE,3.95679251479968e-05,450,243,23,0.0946502057613169,0.0511111111111111,"GO:0036477","GO:CC","somatodendritic compartment",16860,1720,"GO:0110165"
"T4","Astrocytes","5","black",332,TRUE,0.00055966582351685,153,243,12,0.0493827160493827,0.0784313725490196,"GO:0099572","GO:CC","postsynaptic specialization",16860,3375,"GO:0043226, GO:0098794"
"T4","Astrocytes","5","black",332,TRUE,0.00089361909279633,160,243,12,0.0493827160493827,0.075,"GO:0098984","GO:CC","neuron to neuron synapse",16860,3322,"GO:0045202"
"T4","Astrocytes","5","black",332,TRUE,0.00113112562125324,26,103,5,0.0485436893203883,0.192307692307692,"KEGG:00563","KEGG","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",8484,87,"KEGG:00000"
"T4","Astrocytes","5","black",332,TRUE,0.00133288144516917,485,237,23,0.0970464135021097,0.0474226804123711,"GO:0007268","GO:BP","chemical synaptic transmission",16178,2829,"GO:0098916"
"T4","Astrocytes","5","black",332,TRUE,0.00133288144516917,485,237,23,0.0970464135021097,0.0474226804123711,"GO:0098916","GO:BP","anterograde trans-synaptic signaling",16178,19499,"GO:0099537"
"T4","Astrocytes","5","black",332,TRUE,0.00159035748392119,490,237,23,0.0970464135021097,0.0469387755102041,"GO:0099537","GO:BP","trans-synaptic signaling",16178,19667,"GO:0099536"
"T4","Astrocytes","5","black",332,TRUE,0.00218854091108803,146,243,11,0.0452674897119342,0.0753424657534247,"GO:0097060","GO:CC","synaptic membrane",16860,2899,"GO:0045202, GO:0098590"
"T4","Astrocytes","5","black",332,TRUE,0.00218854091108803,146,243,11,0.0452674897119342,0.0753424657534247,"GO:0014069","GO:CC","postsynaptic density",16860,694,"GO:0032279, GO:0099572"
"T4","Astrocytes","5","black",332,TRUE,0.0023029955743953,95,243,9,0.037037037037037,0.0947368421052632,"GO:0045211","GO:CC","postsynaptic membrane",16860,2141,"GO:0097060, GO:0098794"
"T4","Astrocytes","5","black",332,TRUE,0.00231695234599343,340,243,17,0.0699588477366255,0.05,"GO:0030425","GO:CC","dendrite",16860,933,"GO:0043005, GO:0097447"
"T4","Astrocytes","5","black",332,TRUE,0.00259836433057791,343,243,17,0.0699588477366255,0.0495626822157434,"GO:0097447","GO:CC","dendritic tree",16860,3005,"GO:0036477, GO:0043005"
"T4","Astrocytes","5","black",332,TRUE,0.00289092071853351,1411,243,41,0.168724279835391,0.0290574060949681,"GO:0030054","GO:CC","cell junction",16860,868,"GO:0110165"
"T4","Astrocytes","5","black",332,TRUE,0.00341486961485125,153,243,11,0.0452674897119342,0.0718954248366013,"GO:0032279","GO:CC","asymmetric synapse",16860,1282,"GO:0098984"
"T4","Astrocytes","5","black",332,TRUE,0.00358804571336966,514,237,23,0.0970464135021097,0.0447470817120623,"GO:0099536","GO:BP","synaptic signaling",16178,19666,"GO:0007267"
"T4","Astrocytes","5","black",332,TRUE,0.00389684831159252,216,243,13,0.0534979423868313,0.0601851851851852,"GO:0043025","GO:CC","neuronal cell body",16860,1848,"GO:0036477, GO:0044297"
"T4","Astrocytes","5","black",332,TRUE,0.00427453705712107,679,243,25,0.102880658436214,0.0368188512518409,"GO:0045202","GO:CC","synapse",16860,2140,"GO:0030054"
"T4","Astrocytes","5","black",332,TRUE,0.00543003769567066,400,153,18,0.117647058823529,0.045,"REAC:R-HSA-112316","REAC","Neuronal System",10842,1542,"REAC:0000000"
