"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T0","Astrocytes","4","black",157,TRUE,5.91747586333759e-19,265,91,28,0.307692307692308,0.105660377358491,"KEGG:05012","KEGG","Parkinson disease",8484,412,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,4.47459862218111e-16,474,91,32,0.351648351648352,0.0675105485232067,"KEGG:05022","KEGG","Pathways of neurodegeneration - multiple diseases",8484,417,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,4.95911133691005e-16,134,91,20,0.21978021978022,0.149253731343284,"KEGG:00190","KEGG","Oxidative phosphorylation",8484,18,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,2.88302101969139e-15,363,91,28,0.307692307692308,0.0771349862258953,"KEGG:05014","KEGG","Amyotrophic lateral sclerosis",8484,413,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,3.12238788234762e-15,2131,140,58,0.414285714285714,0.0272172688878461,"GO:1903561","GO:CC","extracellular vesicle",16860,3690,"GO:0031982, GO:0065010"
"T0","Astrocytes","4","black",157,TRUE,3.19226023546472e-15,2132,140,58,0.414285714285714,0.0272045028142589,"GO:0043230","GO:CC","extracellular organelle",16860,1882,"GO:0005576, GO:0043226"
"T0","Astrocytes","4","black",157,TRUE,3.19226023546472e-15,2132,140,58,0.414285714285714,0.0272045028142589,"GO:0065010","GO:CC","extracellular membrane-bounded organelle",16860,2398,"GO:0043227, GO:0043230"
"T0","Astrocytes","4","black",157,TRUE,9.41302921297641e-15,2108,140,57,0.407142857142857,0.0270398481973435,"GO:0070062","GO:CC","extracellular exosome",16860,2418,"GO:0005615, GO:1903561"
"T0","Astrocytes","4","black",157,TRUE,3.61672216196706e-14,271,91,24,0.263736263736264,0.0885608856088561,"KEGG:05020","KEGG","Prion disease",8484,416,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,4.91891178142872e-14,305,91,25,0.274725274725275,0.0819672131147541,"KEGG:05016","KEGG","Huntington disease",8484,414,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,7.427092943285e-14,127,142,18,0.126760563380282,0.141732283464567,"GO:0006119","GO:BP","oxidative phosphorylation",16178,1997,"GO:0009060"
"T0","Astrocytes","4","black",157,TRUE,2.44833622462758e-13,148,145,18,0.124137931034483,0.121621621621622,"GO:0015399","GO:MF","primary active transmembrane transporter activity",17314,2522,"GO:0022804"
"T0","Astrocytes","4","black",157,TRUE,2.83897932038496e-13,160,142,19,0.133802816901408,0.11875,"GO:0009060","GO:BP","aerobic respiration",16178,3273,"GO:0045333"
"T0","Astrocytes","4","black",157,TRUE,4.82082323003161e-12,186,142,19,0.133802816901408,0.102150537634409,"GO:0045333","GO:BP","cellular respiration",16178,11755,"GO:0015980"
"T0","Astrocytes","4","black",157,TRUE,8.80395885245346e-12,3566,140,70,0.5,0.0196298373527762,"GO:0031982","GO:CC","vesicle",16860,1228,"GO:0043227"
"T0","Astrocytes","4","black",157,TRUE,5.00365218257541e-11,88,142,14,0.0985915492957746,0.159090909090909,"GO:0042775","GO:BP","mitochondrial ATP synthesis coupled electron transport",16178,10709,"GO:0042773"
"T0","Astrocytes","4","black",157,TRUE,5.00365218257541e-11,88,142,14,0.0985915492957746,0.159090909090909,"GO:0042773","GO:BP","ATP synthesis coupled electron transport",16178,10707,"GO:0006119, GO:0022904"
"T0","Astrocytes","4","black",157,TRUE,5.58045837620601e-11,10755,140,127,0.907142857142857,0.0118084611808461,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T0","Astrocytes","4","black",157,TRUE,7.80630275245639e-11,382,91,24,0.263736263736264,0.06282722513089,"KEGG:05010","KEGG","Alzheimer disease",8484,411,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,2.72414269339984e-10,99,142,14,0.0985915492957746,0.141414141414141,"GO:0022904","GO:BP","respiratory electron transport chain",16178,6868,"GO:0022900, GO:0045333"
"T0","Astrocytes","4","black",157,TRUE,7.49938438766961e-10,624,109,29,0.26605504587156,0.046474358974359,"REAC:R-HSA-199991","REAC","Membrane Trafficking",10842,1369,"REAC:R-HSA-5653656"
"T0","Astrocytes","4","black",157,TRUE,8.21539553180892e-10,107,142,14,0.0985915492957746,0.130841121495327,"GO:0022900","GO:BP","electron transport chain",16178,6867,"GO:0006091"
"T0","Astrocytes","4","black",157,TRUE,9.93845995009887e-10,249,142,19,0.133802816901408,0.0763052208835341,"GO:0015980","GO:BP","energy derivation by oxidation of organic compounds",16178,5120,"GO:0006091"
"T0","Astrocytes","4","black",157,TRUE,1.55472654931501e-09,3205,140,62,0.442857142857143,0.0193447737909516,"GO:0005615","GO:CC","extracellular space",16860,232,"GO:0005576, GO:0110165"
"T0","Astrocytes","4","black",157,TRUE,2.38097914452453e-09,78,91,12,0.131868131868132,0.153846153846154,"KEGG:04721","KEGG","Synaptic vesicle cycle",8484,351,"KEGG:00000"
"T0","Astrocytes","4","black",157,TRUE,3.1257576994442e-09,378,142,22,0.154929577464789,0.0582010582010582,"GO:0006091","GO:BP","generation of precursor metabolites and energy",16178,1974,"GO:0044237"
"T0","Astrocytes","4","black",157,TRUE,8.6711703204338e-09,80,109,12,0.110091743119266,0.15,"REAC:R-HSA-9663891","REAC","Selective autophagy",10842,2118,"REAC:R-HSA-1632852"
"T0","Astrocytes","4","black",157,TRUE,1.03250947177186e-08,82,142,12,0.0845070422535211,0.146341463414634,"GO:0019646","GO:BP","aerobic electron transport chain",16178,6172,"GO:0006119, GO:0009060, GO:0022904"
"T0","Astrocytes","4","black",157,TRUE,1.07174704477356e-08,155,140,14,0.1,0.0903225806451613,"GO:0098800","GO:CC","inner mitochondrial membrane protein complex",16860,3262,"GO:0005743, GO:0098796, GO:0098798"
