"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T2","Astrocytes","5","black",141,TRUE,8.1066820238251e-05,344,125,14,0.112,0.0406976744186047,"GO:0030424","GO:CC","axon",16860,932,"GO:0043005"
"T2","Astrocytes","5","black",141,TRUE,0.0001094613398419,827,129,22,0.170542635658915,0.026602176541717,"GO:0008092","GO:MF","cytoskeletal protein binding",17314,1544,"GO:0005515"
"T2","Astrocytes","5","black",141,TRUE,0.0008799749731977,828,125,20,0.16,0.0241545893719807,"GO:0043005","GO:CC","neuron projection",16860,1846,"GO:0120025"
"T2","Astrocytes","5","black",141,TRUE,0.00088867938374434,339,129,13,0.10077519379845,0.0383480825958702,"GO:0015631","GO:MF","tubulin binding",17314,2658,"GO:0008092"
"T2","Astrocytes","5","black",141,TRUE,0.00157393668486389,86,83,7,0.0843373493975904,0.0813953488372093,"REAC:R-HSA-6794362","REAC","Protein-protein interactions at synapses",10842,1767,"REAC:R-HSA-112316"
"T2","Astrocytes","5","black",141,TRUE,0.00191955604701455,450,125,14,0.112,0.0311111111111111,"GO:0036477","GO:CC","somatodendritic compartment",16860,1720,"GO:0110165"
"T2","Astrocytes","5","black",141,TRUE,0.00335287999982773,54,115,6,0.0521739130434783,0.111111111111111,"GO:0071709","GO:BP","membrane assembly",16178,17379,"GO:0022607, GO:0044091, GO:0061024"
"T2","Astrocytes","5","black",141,TRUE,0.00338924376999079,40,125,5,0.04,0.125,"GO:0044304","GO:CC","main axon",16860,2057,"GO:0030424, GO:0110165"
"T2","Astrocytes","5","black",141,TRUE,0.00434715268167984,440,115,14,0.121739130434783,0.0318181818181818,"GO:0048812","GO:BP","neuron projection morphogenesis",16178,13483,"GO:0031175, GO:0120039"
"T2","Astrocytes","5","black",141,TRUE,0.00445839680773269,379,115,13,0.11304347826087,0.0343007915567282,"GO:0048667","GO:BP","cell morphogenesis involved in neuron differentiation",16178,13350,"GO:0000902, GO:0048666"
"T2","Astrocytes","5","black",141,TRUE,0.00498372825138872,798,115,19,0.165217391304348,0.0238095238095238,"GO:0044087","GO:BP","regulation of cellular component biogenesis",16178,11272,"GO:0044085, GO:0050794"
"T2","Astrocytes","5","black",141,TRUE,0.00513454929413927,58,115,6,0.0521739130434783,0.103448275862069,"GO:0044091","GO:BP","membrane biogenesis",16178,11276,"GO:0044085"
"T2","Astrocytes","5","black",141,TRUE,0.0053419843781727,1661,115,29,0.252173913043478,0.0174593618302228,"GO:0007399","GO:BP","nervous system development",16178,2932,"GO:0048731"
"T2","Astrocytes","5","black",141,TRUE,0.00618768382783287,534,129,15,0.116279069767442,0.0280898876404494,"GO:0050839","GO:MF","cell adhesion molecule binding",17314,7918,"GO:0005515"
