"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T4","Astrocytes","8","blue",638,TRUE,0.00077113863125724,1821,544,100,0.183823529411765,0.0549148819330038,"GO:0009653","GO:BP","anatomical structure morphogenesis",16178,3608,"GO:0032502, GO:0048856"
"T4","Astrocytes","8","blue",638,TRUE,0.00081854302907359,805,544,55,0.101102941176471,0.0683229813664596,"GO:0043687","GO:BP","post-translational protein modification",16178,11196,"GO:0036211"
"T4","Astrocytes","8","blue",638,TRUE,0.00095237447409649,835,565,54,0.0955752212389381,0.0646706586826347,"GO:0005768","GO:CC","endosome",16860,336,"GO:0012505, GO:0031410"
"T4","Astrocytes","8","blue",638,TRUE,0.00128530247184466,1324,544,78,0.143382352941176,0.0589123867069486,"GO:0007010","GO:BP","cytoskeleton organization",16178,2653,"GO:0006996"
"T4","Astrocytes","8","blue",638,TRUE,0.00187615933672142,401,565,32,0.0566371681415929,0.0798004987531172,"GO:0010008","GO:CC","endosome membrane",16860,665,"GO:0005768, GO:0030659, GO:0098588"
"T4","Astrocytes","8","blue",638,TRUE,0.00281540615487959,270,544,26,0.0477941176470588,0.0962962962962963,"GO:0016197","GO:BP","endosomal transport",16178,5230,"GO:0016192, GO:0046907"
"T4","Astrocytes","8","blue",638,TRUE,0.0031611513354376,798,544,53,0.0974264705882353,0.0664160401002506,"GO:0044087","GO:BP","regulation of cellular component biogenesis",16178,11272,"GO:0044085, GO:0050794"
"T4","Astrocytes","8","blue",638,TRUE,0.00347761640589281,827,574,52,0.0905923344947735,0.0628778718258767,"GO:0008092","GO:MF","cytoskeletal protein binding",17314,1544,"GO:0005515"
"T4","Astrocytes","8","blue",638,TRUE,0.00426455038632583,434,574,33,0.0574912891986063,0.076036866359447,"GO:0030695","GO:MF","GTPase regulator activity",17314,3988,"GO:0060589"
"T4","Astrocytes","8","blue",638,TRUE,0.00426455038632583,434,574,33,0.0574912891986063,0.076036866359447,"GO:0060589","GO:MF","nucleoside-triphosphatase regulator activity",17314,8391,"GO:0030234"
"T4","Astrocytes","8","blue",638,TRUE,0.00442511888153369,155,382,18,0.0471204188481675,0.116129032258065,"REAC:R-HSA-9013148","REAC","CDC42 GTPase cycle",10842,261,"REAC:R-HSA-9012999"
"T4","Astrocytes","8","blue",638,TRUE,0.00446426496812236,248,270,21,0.0777777777777778,0.0846774193548387,"KEGG:04144","KEGG","Endocytosis",8484,280,"KEGG:00000"
"T4","Astrocytes","8","blue",638,TRUE,0.00502126200427158,344,565,28,0.0495575221238938,0.0813953488372093,"GO:0030424","GO:CC","axon",16860,932,"GO:0043005"
"T4","Astrocytes","8","blue",638,TRUE,0.00507600403973597,307,565,26,0.0460176991150442,0.0846905537459283,"GO:0005769","GO:CC","early endosome",16860,337,"GO:0005768"
"T4","Astrocytes","8","blue",638,TRUE,0.00532124488201891,1587,565,84,0.148672566371681,0.052930056710775,"GO:0120025","GO:CC","plasma membrane bounded cell projection",16860,3443,"GO:0042995"
"T4","Astrocytes","8","blue",638,TRUE,0.0054991920300963,707,544,48,0.0882352941176471,0.0678925035360679,"GO:0030029","GO:BP","actin filament-based process",16178,6890,"GO:0009987"
"T4","Astrocytes","8","blue",638,TRUE,0.00576932537472074,1661,544,90,0.165441176470588,0.0541842263696568,"GO:0007399","GO:BP","nervous system development",16178,2932,"GO:0048731"
"T4","Astrocytes","8","blue",638,TRUE,0.00604218915187361,88,382,13,0.0340314136125654,0.147727272727273,"REAC:R-HSA-9013404","REAC","RAC2 GTPase cycle",10842,1786,"REAC:R-HSA-9012999"
"T4","Astrocytes","8","blue",638,TRUE,0.00731333141941073,2744,544,133,0.244485294117647,0.048469387755102,"GO:0051641","GO:BP","cellular localization",16178,14309,"GO:0009987, GO:0051179"
"T4","Astrocytes","8","blue",638,TRUE,0.00733624966625011,338,544,29,0.0533088235294118,0.0857988165680473,"GO:0061564","GO:BP","axon development",16178,16051,"GO:0031175"
"T4","Astrocytes","8","blue",638,TRUE,0.0075148205728361,1602,565,84,0.148672566371681,0.052434456928839,"GO:0042995","GO:CC","cell projection",16860,1845,"GO:0110165"
"T4","Astrocytes","8","blue",638,TRUE,0.00759109952166118,11912,565,442,0.782300884955752,0.0371054398925453,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T4","Astrocytes","8","blue",638,TRUE,0.00814857261020777,125,574,15,0.0261324041811847,0.12,"GO:0019783","GO:MF","ubiquitin-like protein peptidase activity",17314,3689,"GO:0008233"
"T4","Astrocytes","8","blue",638,TRUE,0.0107682237383576,113,574,14,0.024390243902439,0.123893805309735,"GO:0101005","GO:MF","deubiquitinase activity",17314,9246,"GO:0019783"
"T4","Astrocytes","8","blue",638,TRUE,0.0109261916047155,4010,544,180,0.330882352941176,0.0448877805486284,"GO:0019538","GO:BP","protein metabolic process",16178,6075,"GO:0043170, GO:0044238, GO:1901564"
"T4","Astrocytes","8","blue",638,TRUE,0.0120141794460203,561,544,40,0.0735294117647059,0.071301247771836,"GO:0043632","GO:BP","modification-dependent macromolecule catabolic process",16178,11169,"GO:0009057"
"T4","Astrocytes","8","blue",638,TRUE,0.0126918665511944,542,544,39,0.0716911764705882,0.0719557195571956,"GO:0006511","GO:BP","ubiquitin-dependent protein catabolic process",16178,2261,"GO:0019941"
"T4","Astrocytes","8","blue",638,TRUE,0.01314036536771,463,544,35,0.0643382352941176,0.0755939524838013,"GO:0120035","GO:BP","regulation of plasma membrane bounded cell projection organization",16178,20034,"GO:0031344, GO:0120036"
"T4","Astrocytes","8","blue",638,TRUE,0.0138965413625357,1196,565,66,0.116814159292035,0.0551839464882943,"GO:0015630","GO:CC","microtubule cytoskeleton",16860,708,"GO:0005856"
"T4","Astrocytes","8","blue",638,TRUE,0.0139430145190039,828,565,50,0.0884955752212389,0.0603864734299517,"GO:0043005","GO:CC","neuron projection",16860,1846,"GO:0120025"
"T4","Astrocytes","8","blue",638,TRUE,0.0161689603976945,297,544,26,0.0477941176470588,0.0875420875420875,"GO:0007409","GO:BP","axonogenesis",16178,2939,"GO:0048667, GO:0048812, GO:0061564"
"T4","Astrocytes","8","blue",638,TRUE,0.0167558756794184,631,544,43,0.0790441176470588,0.0681458003169572,"GO:0030036","GO:BP","actin cytoskeleton organization",16178,6897,"GO:0007010, GO:0030029"
"T4","Astrocytes","8","blue",638,TRUE,0.0178466014013767,550,544,39,0.0716911764705882,0.0709090909090909,"GO:0019941","GO:BP","modification-dependent protein catabolic process",16178,6301,"GO:0043632, GO:0051603"
"T4","Astrocytes","8","blue",638,TRUE,0.0185153078099801,41,565,8,0.0141592920353982,0.195121951219512,"GO:0031594","GO:CC","neuromuscular junction",16860,1169,"GO:0045202"
"T4","Astrocytes","8","blue",638,TRUE,0.0185422331572832,592,544,41,0.0753676470588235,0.0692567567567568,"GO:0051668","GO:BP","localization within membrane",16178,14335,"GO:0051641"
"T4","Astrocytes","8","blue",638,TRUE,0.0191372248873501,92,565,12,0.0212389380530973,0.130434782608696,"GO:0030427","GO:CC","site of polarized growth",16860,935,"GO:0110165"
"T4","Astrocytes","8","blue",638,TRUE,0.0191450706503401,153,565,16,0.0283185840707965,0.104575163398693,"GO:0032279","GO:CC","asymmetric synapse",16860,1282,"GO:0098984"
"T4","Astrocytes","8","blue",638,TRUE,0.0193459872236488,43,544,9,0.0165441176470588,0.209302325581395,"GO:0072583","GO:BP","clathrin-dependent endocytosis",16178,17972,"GO:0006898"
"T4","Astrocytes","8","blue",638,TRUE,0.0206359563269517,1847,565,92,0.16283185840708,0.0498105035192204,"GO:0005856","GO:CC","cytoskeleton",16860,399,"GO:0043232"
"T4","Astrocytes","8","blue",638,TRUE,0.0222078088976889,42,565,8,0.0141592920353982,0.19047619047619,"GO:0005905","GO:CC","clathrin-coated pit",16860,438,"GO:0012505, GO:0016020"
"T4","Astrocytes","8","blue",638,TRUE,0.0229437879811986,181,270,16,0.0592592592592593,0.0883977900552486,"KEGG:04360","KEGG","Axon guidance",8484,305,"KEGG:00000"
"T4","Astrocytes","8","blue",638,TRUE,0.0249455883171164,65,574,10,0.0174216027874564,0.153846153846154,"GO:0046332","GO:MF","SMAD binding",17314,6151,"GO:0005515"
"T4","Astrocytes","8","blue",638,TRUE,0.0249781099537849,477,544,35,0.0643382352941176,0.0733752620545073,"GO:0031344","GO:BP","regulation of cell projection organization",16178,7392,"GO:0030030, GO:0051128"
"T4","Astrocytes","8","blue",638,TRUE,0.0259360740517292,12730,565,464,0.821238938053097,0.0364493322859387,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T4","Astrocytes","8","blue",638,TRUE,0.0269391019408593,455,574,32,0.0557491289198606,0.0703296703296703,"GO:0016755","GO:MF","aminoacyltransferase activity",17314,2953,"GO:0016746"
"T4","Astrocytes","8","blue",638,TRUE,0.0296221392360233,2254,544,111,0.204044117647059,0.04924578527063,"GO:0033036","GO:BP","macromolecule localization",16178,8276,"GO:0051179"
"T4","Astrocytes","8","blue",638,TRUE,0.0298265675540066,14,574,5,0.00871080139372822,0.357142857142857,"GO:0005545","GO:MF","1-phosphatidylinositol binding",17314,1512,"GO:0035091"
"T4","Astrocytes","8","blue",638,TRUE,0.030842144084912,742,565,45,0.079646017699115,0.0606469002695418,"GO:0005815","GO:CC","microtubule organizing center",16860,368,"GO:0015630, GO:0110165"
"T4","Astrocytes","8","blue",638,TRUE,0.032323823161426,2591,544,124,0.227941176470588,0.0478579698957931,"GO:0022607","GO:BP","cellular component assembly",16178,6852,"GO:0016043, GO:0044085"
"T4","Astrocytes","8","blue",638,TRUE,0.0327582305151447,160,565,16,0.0283185840707965,0.1,"GO:0098984","GO:CC","neuron to neuron synapse",16860,3322,"GO:0045202"
"T4","Astrocytes","8","blue",638,TRUE,0.0344194601168208,679,565,42,0.0743362831858407,0.0618556701030928,"GO:0045202","GO:CC","synapse",16860,2140,"GO:0030054"
"T4","Astrocytes","8","blue",638,TRUE,0.0354363167239652,441,574,31,0.054006968641115,0.0702947845804989,"GO:0019787","GO:MF","ubiquitin-like protein transferase activity",17314,3693,"GO:0016755, GO:0140096"
"T4","Astrocytes","8","blue",638,TRUE,0.0361630457551751,406,544,31,0.0569852941176471,0.0763546798029557,"GO:0007015","GO:BP","actin filament organization",16178,2655,"GO:0030036, GO:0097435"
"T4","Astrocytes","8","blue",638,TRUE,0.0396465487217476,146,565,15,0.0265486725663717,0.102739726027397,"GO:0014069","GO:CC","postsynaptic density",16860,694,"GO:0032279, GO:0099572"
"T4","Astrocytes","8","blue",638,TRUE,0.0419850688438443,1411,565,73,0.129203539823009,0.0517363571934798,"GO:0030054","GO:CC","cell junction",16860,868,"GO:0110165"
"T4","Astrocytes","8","blue",638,TRUE,0.0432512266839928,13965,574,497,0.865853658536585,0.0355889724310777,"GO:0005515","GO:MF","protein binding",17314,1492,"GO:0005488"
"T4","Astrocytes","8","blue",638,TRUE,0.0461382072513648,532,544,37,0.0680147058823529,0.0695488721804511,"GO:0034330","GO:BP","cell junction organization",16178,8863,"GO:0016043"
"T4","Astrocytes","8","blue",638,TRUE,0.0479017895596064,42,382,8,0.0209424083769634,0.19047619047619,"REAC:R-HSA-9696273","REAC","RND1 GTPase cycle",10842,1854,"REAC:R-HSA-9012999"
"T4","Astrocytes","8","blue",638,TRUE,0.0479017895596064,42,382,8,0.0209424083769634,0.19047619047619,"REAC:R-HSA-9696264","REAC","RND3 GTPase cycle",10842,1856,"REAC:R-HSA-9012999"
"T4","Astrocytes","8","blue",638,TRUE,0.0495232069037446,1102,574,60,0.104529616724739,0.0544464609800363,"GO:0030234","GO:MF","enzyme regulator activity",17314,3856,"GO:0098772"
"T4","Astrocytes","8","brown",571,TRUE,9.60748812635079e-18,5231,519,260,0.500963391136802,0.0497036895431084,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T4","Astrocytes","8","brown",571,TRUE,1.56577664893306e-15,13667,519,488,0.940269749518304,0.0357064461842394,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T4","Astrocytes","8","brown",571,TRUE,1.21831178839742e-11,10755,519,409,0.788053949903661,0.0380288238028824,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T4","Astrocytes","8","brown",571,TRUE,3.23056991765787e-11,11912,519,438,0.84393063583815,0.0367696440564137,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T4","Astrocytes","8","brown",571,TRUE,2.25719926706956e-10,12730,519,456,0.878612716763006,0.0358208955223881,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T4","Astrocytes","8","brown",571,TRUE,2.77963853168666e-10,10872,519,408,0.786127167630058,0.0375275938189845,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T4","Astrocytes","8","brown",571,TRUE,3.20821812998241e-10,11983,519,437,0.842003853564547,0.036468330134357,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T4","Astrocytes","8","brown",571,TRUE,6.71836948039171e-09,1802,533,107,0.200750469043152,0.0593784683684795,"GO:0019899","GO:MF","enzyme binding",17314,3728,"GO:0005515"
"T4","Astrocytes","8","brown",571,TRUE,8.67846065727255e-09,860,533,65,0.121951219512195,0.0755813953488372,"GO:0030674","GO:MF","protein-macromolecule adaptor activity",17314,3987,"GO:0060090"
"T4","Astrocytes","8","brown",571,TRUE,5.82431339074919e-08,13965,533,483,0.906191369606004,0.0345864661654135,"GO:0005515","GO:MF","protein binding",17314,1492,"GO:0005488"
"T4","Astrocytes","8","brown",571,TRUE,5.91462189104166e-08,1007,533,70,0.131332082551595,0.0695134061569017,"GO:0060090","GO:MF","molecular adaptor activity",17314,8382,"GO:0003674"
"T4","Astrocytes","8","brown",571,TRUE,1.64637777185945e-07,4010,511,191,0.373776908023483,0.0476309226932668,"GO:0019538","GO:BP","protein metabolic process",16178,6075,"GO:0043170, GO:0044238, GO:1901564"
"T4","Astrocytes","8","brown",571,TRUE,2.58368305828846e-07,87,367,18,0.0490463215258856,0.206896551724138,"REAC:R-HSA-3371556","REAC","Cellular response to heat stress",10842,327,"REAC:R-HSA-2262752"
"T4","Astrocytes","8","brown",571,TRUE,4.37598097125848e-07,2145,511,119,0.232876712328767,0.0554778554778555,"GO:0009056","GO:BP","catabolic process",16178,3269,"GO:0008152"
"T4","Astrocytes","8","brown",571,TRUE,1.2035134698751e-06,2744,511,141,0.275929549902153,0.0513848396501458,"GO:0051641","GO:BP","cellular localization",16178,14309,"GO:0009987, GO:0051179"
"T4","Astrocytes","8","brown",571,TRUE,1.52391330635913e-06,4941,511,220,0.430528375733855,0.0445253997166565,"GO:1901564","GO:BP","organonitrogen compound metabolic process",16178,22098,"GO:0006807, GO:0071704"
"T4","Astrocytes","8","brown",571,TRUE,2.10241187607158e-06,1877,511,106,0.207436399217221,0.0564730953649441,"GO:0070727","GO:BP","cellular macromolecule localization",16178,16772,"GO:0033036, GO:0051641"
"T4","Astrocytes","8","brown",571,TRUE,2.17641997430975e-06,6709,519,270,0.520231213872832,0.0402444477567447,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T4","Astrocytes","8","brown",571,TRUE,2.20143604871149e-06,5757,511,247,0.483365949119374,0.0429042904290429,"GO:0019222","GO:BP","regulation of metabolic process",16178,5789,"GO:0008152, GO:0050789"
"T4","Astrocytes","8","brown",571,TRUE,2.32029212901605e-06,67,367,15,0.0408719346049046,0.223880597014925,"REAC:R-HSA-3371453","REAC","Regulation of HSF1-mediated heat shock response",10842,1926,"REAC:R-HSA-3371556"
"T4","Astrocytes","8","brown",571,TRUE,3.00017195541922e-06,874,511,62,0.12133072407045,0.0709382151029748,"GO:0009894","GO:BP","regulation of catabolic process",16178,3792,"GO:0009056, GO:0019222"
"T4","Astrocytes","8","brown",571,TRUE,3.54222313896098e-06,1870,511,105,0.205479452054795,0.0561497326203209,"GO:0008104","GO:BP","protein localization",16178,3157,"GO:0070727"
