"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T5","Astrocytes","5","black",246,TRUE,0.00143331107290536,70,142,8,0.0563380281690141,0.114285714285714,"REAC:R-HSA-9013026","REAC","RHOB GTPase cycle",10842,1809,"REAC:R-HSA-9012999"
"T5","Astrocytes","5","black",246,TRUE,0.00156565712119189,292,214,15,0.0700934579439252,0.0513698630136986,"GO:0031252","GO:CC","cell leading edge",16860,1074,"GO:0110165"
"T5","Astrocytes","5","black",246,TRUE,0.00164905638840929,149,142,11,0.0774647887323944,0.0738255033557047,"REAC:R-HSA-8980692","REAC","RHOA GTPase cycle",10842,1808,"REAC:R-HSA-9012999"
"T5","Astrocytes","5","black",246,TRUE,0.00939200234418384,449,142,18,0.126760563380282,0.0400890868596882,"REAC:R-HSA-9012999","REAC","RHO GTPase cycle",10842,1796,"REAC:R-HSA-194315"
"T5","Astrocytes","5","black",246,TRUE,0.0121766039866415,6,214,3,0.014018691588785,0.5,"GO:0030056","GO:CC","hemidesmosome",16860,870,"GO:0030055"
"T5","Astrocytes","5","black",246,TRUE,0.0162223069614506,246,103,11,0.106796116504854,0.0447154471544715,"KEGG:05131","KEGG","Shigellosis",8484,428,"KEGG:00000"
"T5","Astrocytes","5","black",246,TRUE,0.0166481738600043,4051,214,77,0.35981308411215,0.0190076524314984,"GO:0012505","GO:CC","endomembrane system",16860,687,"GO:0110165"
"T5","Astrocytes","5","black",246,TRUE,0.020904114372712,74,142,7,0.0492957746478873,0.0945945945945946,"REAC:R-HSA-9013106","REAC","RHOC GTPase cycle",10842,1814,"REAC:R-HSA-9012999"
"T5","Astrocytes","5","black",246,TRUE,0.0308948361156976,20,209,4,0.0191387559808612,0.2,"GO:0051010","GO:MF","microtubule plus-end binding",17314,7928,"GO:0008017"
"T5","Astrocytes","5","black",246,TRUE,0.0329489057710855,107,142,8,0.0563380281690141,0.0747663551401869,"REAC:R-HSA-8957275","REAC","Post-translational protein phosphorylation",10842,1727,"REAC:R-HSA-597592"
"T5","Astrocytes","5","black",246,TRUE,0.0384149957557895,190,209,10,0.0478468899521531,0.0526315789473684,"GO:0051015","GO:MF","actin filament binding",17314,7930,"GO:0003779, GO:0044877"
"T5","Astrocytes","5","black",246,TRUE,0.0468395903631328,392,214,15,0.0700934579439252,0.038265306122449,"GO:0030055","GO:CC","cell-substrate junction",16860,869,"GO:0070161"
"T5","Astrocytes","5","blue",408,TRUE,7.19545176950557e-09,11912,367,313,0.852861035422343,0.0262760241773002,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T5","Astrocytes","5","blue",408,TRUE,1.85386403998493e-08,12730,367,326,0.888283378746594,0.0256087981146897,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T5","Astrocytes","5","blue",408,TRUE,5.23372450970647e-08,11983,367,312,0.850136239782016,0.0260368855879162,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T5","Astrocytes","5","blue",408,TRUE,8.58139629413409e-08,10872,367,291,0.79291553133515,0.026766004415011,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T5","Astrocytes","5","blue",408,TRUE,8.19183398355432e-06,13667,367,335,0.912806539509537,0.0245115972781152,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T5","Astrocytes","5","blue",408,TRUE,0.00019666530945296,1192,345,54,0.156521739130435,0.0453020134228188,"GO:0046907","GO:BP","intracellular transport",16178,12847,"GO:0006810, GO:0051641, GO:0051649"
"T5","Astrocytes","5","blue",408,TRUE,0.00073247381879818,10755,367,275,0.749318801089918,0.0255695025569503,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T5","Astrocytes","5","blue",408,TRUE,0.00428557457898856,1658,367,62,0.168937329700272,0.037394451145959,"GO:1902494","GO:CC","catalytic complex",16860,3635,"GO:0032991"
"T5","Astrocytes","5","blue",408,TRUE,0.00499854560911129,1568,345,61,0.176811594202899,0.0389030612244898,"GO:0051649","GO:BP","establishment of localization in cell",16178,14317,"GO:0051234, GO:0051641"
"T5","Astrocytes","5","blue",408,TRUE,0.00768619702503282,5468,367,156,0.425068119891008,0.0285296269202634,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T5","Astrocytes","5","blue",408,TRUE,0.00768619702503282,5468,367,156,0.425068119891008,0.0285296269202634,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
